date,district,cases_new
2021-09-09,suryapet,9
2021-09-09,total,315
2021-09-09,vikarabad,3
2021-09-09,wanaparthy,4
2021-09-09,warangal rural,7
2021-09-09,warangal urban,21
2021-09-09,yadadri bhonigir,9
2021-09-10,adilabad,3
2021-09-10,bhadradri kothagudem,9
2021-09-10,ghmc,71
2021-09-10,jagityal,6
2021-09-10,jangaon,3
2021-09-10,jayashankar bhupalpally,0
2021-09-10,jogulamba gadwal,0
2021-09-10,kamareddy,0
2021-09-10,karimnagar,11
2021-09-10,khammam,12
2021-09-10,komarambheem asifabad,1
2021-09-10,mahaboobnagar,4
2021-09-10,mahabubabad,2
2021-09-10,mancherial,4
2021-09-10,medak,1
2021-09-10,medchal malkajigiri,8
2021-09-10,mulugu,4
2021-09-10,nagarkurnool,1
2021-09-10,nalgonda,17
2021-09-10,narayanpet,0
2021-09-10,nirmal,0
2021-09-10,nizamabad,1
2021-09-10,peddapalli,7
2021-09-10,rajanna siricilla,3
2021-09-10,rangareddy,12
2021-09-10,sangareddy,2
2021-09-10,siddipet,6
2021-09-10,suryapet,7
2021-09-10,total,220
2021-09-10,vikarabad,0
2021-09-10,wanaparthy,1
2021-09-10,warangal rural,9
2021-09-10,warangal urban,11
2021-09-10,yadadri bhonigir,4
2021-09-11,adilabad,4
2021-09-11,bhadradri kothagudem,8
2021-09-11,ghmc,74
2021-09-11,jagityal,13
2021-09-11,jangaon,4
2021-09-11,jayashankar bhupalpally,0
2021-09-11,jogulamba gadwal,0
2021-09-11,kamareddy,2
2021-09-11,karimnagar,29
2021-09-11,khammam,13
2021-09-11,komarambheem asifabad,0
2021-09-11,mahaboobnagar,5
2021-09-11,mahabubabad,6
2021-09-11,mancherial,8
2021-09-11,medak,1
2021-09-11,medchal malkajigiri,15
2021-09-11,mulugu,4
2021-09-11,nagarkurnool,3
2021-09-11,nalgonda,15
2021-09-11,narayanpet,0
2021-09-11,nirmal,1
2021-09-11,nizamabad,5
2021-09-11,peddapalli,9
2021-09-11,rajanna siricilla,10
2021-09-11,rangareddy,12
2021-09-11,sangareddy,1
2021-09-11,siddipet,8
2021-09-11,suryapet,6
2021-09-11,total,296
2021-09-11,vikarabad,0
2021-09-11,wanaparthy,4
2021-09-11,warangal rural,8
2021-09-11,warangal urban,22
2021-09-11,yadadri bhonigir,6
2021-09-12,adilabad,1
2021-09-12,bhadradri kothagudem,4
2021-09-12,ghmc,82
2021-09-12,jagityal,5
2021-09-12,jangaon,6
2021-09-12,jayashankar bhupalpally,1
2021-09-12,jogulamba gadwal,0
2021-09-12,kamareddy,0
2021-09-12,karimnagar,11
2021-09-12,khammam,12
2021-09-12,komarambheem asifabad,1
2021-09-12,mahaboobnagar,6
2021-09-12,mahabubabad,2
2021-09-12,mancherial,6
2021-09-12,medak,2
2021-09-12,medchal malkajigiri,17
2021-09-12,mulugu,0
2021-09-12,nagarkurnool,1
2021-09-12,nalgonda,18
2021-09-12,narayanpet,0
2021-09-12,nirmal,0
2021-09-12,nizamabad,6
2021-09-12,peddapalli,4
2021-09-12,rajanna siricilla,3
2021-09-12,rangareddy,13
2021-09-12,sangareddy,6
2021-09-12,siddipet,5
2021-09-12,suryapet,7
2021-09-12,total,249
2021-09-12,vikarabad,0
2021-09-12,wanaparthy,3
2021-09-12,warangal rural,9
2021-09-12,warangal urban,14
2021-09-12,yadadri bhonigir,4
2021-09-13,adilabad,0
2021-09-13,bhadradri kothagudem,8
2021-09-13,ghmc,75
2021-09-13,jagityal,13
2021-09-13,jangaon,7
2021-09-13,jayashankar bhupalpally,0
2021-09-13,jogulamba gadwal,1
2021-09-13,kamareddy,3
2021-09-13,karimnagar,29
2021-09-13,khammam,23
2021-09-13,komarambheem asifabad,3
2021-09-13,mahaboobnagar,5
2021-09-13,mahabubabad,6
2021-09-13,mancherial,8
2021-09-13,medak,1
2021-09-13,medchal malkajigiri,19
2021-09-13,mulugu,1
2021-09-13,nagarkurnool,3
2021-09-13,nalgonda,14
2021-09-13,narayanpet,0
2021-09-13,nirmal,2
2021-09-13,nizamabad,3
2021-09-13,peddapalli,19
2021-09-13,rajanna siricilla,6
2021-09-13,rangareddy,12
2021-09-13,sangareddy,4
2021-09-13,siddipet,9
2021-09-13,suryapet,5
2021-09-13,total,315
2021-09-13,vikarabad,2
2021-09-13,wanaparthy,4
2021-09-13,warangal rural,6
2021-09-13,warangal urban,17
2021-09-13,yadadri bhonigir,7
2021-09-14,adilabad,1
2021-09-14,bhadradri kothagudem,10
2021-09-14,ghmc,96
2021-09-14,jagityal,14
2021-09-14,jangaon,3
2021-09-14,jayashankar bhupalpally,2
2021-09-14,jogulamba gadwal,1
2021-09-14,kamareddy,2
2021-09-14,karimnagar,21
2021-09-14,khammam,20
2021-09-14,komarambheem asifabad,0
2021-09-14,mahaboobnagar,4
2021-09-14,mahabubabad,6
2021-09-14,mancherial,5
2021-09-14,medak,2
2021-09-14,medchal malkajigiri,17
2021-09-14,mulugu,2
2021-09-14,nagarkurnool,1
2021-09-14,nalgonda,23
2021-09-14,narayanpet,1
2021-09-14,nirmal,1
2021-09-14,nizamabad,4
2021-09-14,peddapalli,12
2021-09-14,rajanna siricilla,3
2021-09-14,rangareddy,24
2021-09-14,sangareddy,3
2021-09-14,siddipet,7
2021-09-14,suryapet,7
2021-09-14,total,336
2021-09-14,vikarabad,3
2021-09-14,wanaparthy,2
2021-09-14,warangal rural,5
2021-09-14,warangal urban,24
2021-09-14,yadadri bhonigir,10
2021-09-15,adilabad,4
2021-09-15,bhadradri kothagudem,5
2021-09-15,ghmc,79
2021-09-15,jagityal,11
2021-09-15,jangaon,9
2021-09-15,jayashankar bhupalpally,4
2021-09-15,jogulamba gadwal,0
2021-09-15,kamareddy,2
2021-09-15,karimnagar,22
2021-09-15,khammam,24
2021-09-15,komarambheem asifabad,0
2021-09-15,mahaboobnagar,5
2021-09-15,mahabubabad,7
2021-09-15,mancherial,8
2021-09-15,medak,3
2021-09-15,medchal malkajigiri,15
2021-09-15,mulugu,0
2021-09-15,nagarkurnool,4
2021-09-15,nalgonda,19
2021-09-15,narayanpet,0
2021-09-15,nirmal,2
2021-09-15,nizamabad,3
2021-09-15,peddapalli,12
2021-09-15,rajanna siricilla,11
2021-09-15,rangareddy,18
2021-09-15,sangareddy,6
2021-09-15,siddipet,8
2021-09-15,suryapet,7
2021-09-15,total,324
2021-09-15,vikarabad,4
2021-09-15,wanaparthy,4
2021-09-15,warangal rural,10
2021-09-15,warangal urban,12
2021-09-15,yadadri bhonigir,6
2021-09-16,adilabad,2
2021-09-16,bhadradri kothagudem,8
2021-09-16,ghmc,72
2021-09-16,jagityal,9
2021-09-16,jangaon,9
2021-09-16,jayashankar bhupalpally,0
2021-09-16,jogulamba gadwal,0
2021-09-16,kamareddy,1
2021-09-16,karimnagar,11
2021-09-16,khammam,22
2021-09-16,komarambheem asifabad,1
2021-09-16,mahaboobnagar,2
2021-09-16,mahabubabad,6
2021-09-16,mancherial,6
2021-09-16,medak,1
2021-09-16,medchal malkajigiri,13
2021-09-16,mulugu,0
2021-09-16,nagarkurnool,1
2021-09-16,nalgonda,11
2021-09-16,narayanpet,1
2021-09-16,nirmal,1
2021-09-16,nizamabad,2
2021-09-16,peddapalli,9
2021-09-16,rajanna siricilla,7
2021-09-16,rangareddy,15
2021-09-16,sangareddy,4
2021-09-16,siddipet,6
2021-09-16,suryapet,6
2021-09-16,total,259
2021-09-16,vikarabad,0
2021-09-16,wanaparthy,2
2021-09-16,warangal rural,8
2021-09-16,warangal urban,16
2021-09-16,yadadri bhonigir,7
2021-09-17,adilabad,1
2021-09-17,bhadradri kothagudem,4
2021-09-17,ghmc,68
2021-09-17,jagityal,5
2021-09-17,jangaon,7
2021-09-17,jayashankar bhupalpally,2
2021-09-17,jogulamba gadwal,0
2021-09-17,kamareddy,2
2021-09-17,karimnagar,23
2021-09-17,khammam,14
2021-09-17,komarambheem asifabad,0
2021-09-17,mahaboobnagar,4
2021-09-17,mahabubabad,3
2021-09-17,mancherial,7
2021-09-17,medak,2
2021-09-17,medchal malkajigiri,11
2021-09-17,mulugu,1
2021-09-17,nagarkurnool,1
2021-09-17,nalgonda,16
2021-09-17,narayanpet,0
2021-09-17,nirmal,1
2021-09-17,nizamabad,3
2021-09-17,peddapalli,8
2021-09-17,rajanna siricilla,5
2021-09-17,rangareddy,14
2021-09-17,sangareddy,2
2021-09-17,siddipet,7
2021-09-17,suryapet,6
2021-09-17,total,241
2021-09-17,vikarabad,2
2021-09-17,wanaparthy,2
2021-09-17,warangal rural,3
2021-09-17,warangal urban,13
2021-09-17,yadadri bhonigir,4
2021-09-18,adilabad,2
2021-09-18,bhadradri kothagudem,9
2021-09-18,ghmc,70
2021-09-18,jagityal,6
2021-09-18,jangaon,5
2021-09-18,jayashankar bhupalpally,0
2021-09-18,jogulamba gadwal,0
2021-09-18,kamareddy,1
2021-09-18,karimnagar,20
2021-09-18,khammam,22
2021-09-18,komarambheem asifabad,1
2021-09-18,mahaboobnagar,3
2021-09-18,mahabubabad,2
2021-09-18,mancherial,8
2021-09-18,medak,1
2021-09-18,medchal malkajigiri,14
2021-09-18,mulugu,1
2021-09-18,nagarkurnool,3
2021-09-18,nalgonda,13
2021-09-18,narayanpet,0
2021-09-18,nirmal,0
2021-09-18,nizamabad,3
2021-09-18,peddapalli,12
2021-09-18,rajanna siricilla,5
2021-09-18,rangareddy,16
2021-09-18,sangareddy,3
2021-09-18,siddipet,8
2021-09-18,suryapet,7
2021-09-18,total,255
2021-09-18,vikarabad,0
2021-09-18,wanaparthy,1
2021-09-18,warangal rural,5
2021-09-18,warangal urban,11
2021-09-18,yadadri bhonigir,3
2021-09-19,adilabad,1
2021-09-19,bhadradri kothagudem,2
2021-09-19,ghmc,64
2021-09-19,jagityal,2
2021-09-19,jangaon,3
2021-09-19,jayashankar bhupalpally,0
2021-09-19,jogulamba gadwal,1
2021-09-19,kamareddy,0
2021-09-19,karimnagar,17
2021-09-19,khammam,6
2021-09-19,komarambheem asifabad,0
2021-09-19,mahaboobnagar,2
2021-09-19,mahabubabad,4
2021-09-19,mancherial,1
2021-09-19,medak,2
2021-09-19,medchal malkajigiri,9
2021-09-19,mulugu,0
2021-09-19,nagarkurnool,0
2021-09-19,nalgonda,7
2021-09-19,narayanpet,0
2021-09-19,nirmal,0
2021-09-19,nizamabad,2
2021-09-19,peddapalli,3
2021-09-19,rajanna siricilla,1
2021-09-19,rangareddy,13
2021-09-19,sangareddy,2
2021-09-19,siddipet,6
2021-09-19,suryapet,1
2021-09-19,total,173
2021-09-19,vikarabad,1
2021-09-19,wanaparthy,0
2021-09-19,warangal rural,3
2021-09-19,warangal urban,18
2021-09-19,yadadri bhonigir,2
2021-09-20,adilabad,1
2021-09-20,bhadradri kothagudem,5
2021-09-20,ghmc,49
2021-09-20,jagityal,6
2021-09-20,jangaon,2
2021-09-20,jayashankar bhupalpally,0
2021-09-20,jogulamba gadwal,2
2021-09-20,kamareddy,1
2021-09-20,karimnagar,15
2021-09-20,khammam,12
2021-09-20,komarambheem asifabad,0
2021-09-20,mahaboobnagar,2
2021-09-20,mahabubabad,1
2021-09-20,mancherial,11
2021-09-20,medak,1
2021-09-20,medchal malkajigiri,15
2021-09-20,mulugu,1
2021-09-20,nagarkurnool,2
2021-09-20,nalgonda,6
2021-09-20,narayanpet,0
2021-09-20,nirmal,1
2021-09-20,nizamabad,2
2021-09-20,peddapalli,8
2021-09-20,rajanna siricilla,8
2021-09-20,rangareddy,9
2021-09-20,sangareddy,4
2021-09-20,siddipet,5
2021-09-20,suryapet,10
2021-09-20,total,208
2021-09-20,vikarabad,0
2021-09-20,wanaparthy,1
2021-09-20,warangal rural,3
2021-09-20,warangal urban,20
2021-09-20,yadadri bhonigir,5
2021-09-21,adilabad,2
2021-09-21,bhadradri kothagudem,6
2021-09-21,ghmc,72
2021-09-21,jagityal,8
2021-09-21,jangaon,2
2021-09-21,jayashankar bhupalpally,0
2021-09-21,jogulamba gadwal,3
2021-09-21,kamareddy,1
2021-09-21,karimnagar,19
2021-09-21,khammam,17
2021-09-21,komarambheem asifabad,1
2021-09-21,mahaboobnagar,3
2021-09-21,mahabubabad,4
2021-09-21,mancherial,7
2021-09-21,medak,1
2021-09-21,medchal malkajigiri,9
2021-09-21,mulugu,2
2021-09-21,nagarkurnool,1
2021-09-21,nalgonda,19
2021-09-21,narayanpet,0
2021-09-21,nirmal,0
2021-09-21,nizamabad,1
2021-09-21,peddapalli,9
2021-09-21,rajanna siricilla,4
2021-09-21,rangareddy,18
2021-09-21,sangareddy,3
2021-09-21,siddipet,2
2021-09-21,suryapet,5
2021-09-21,total,244
2021-09-21,vikarabad,1
2021-09-21,wanaparthy,3
2021-09-21,warangal rural,4
2021-09-21,warangal urban,14
2021-09-21,yadadri bhonigir,3
2021-09-22,adilabad,2
2021-09-22,bhadradri kothagudem,3
2021-09-22,ghmc,69
2021-09-22,jagityal,8
2021-09-22,jangaon,10
2021-09-22,jayashankar bhupalpally,0
2021-09-22,jogulamba gadwal,2
2021-09-22,kamareddy,1
2021-09-22,karimnagar,25
2021-09-22,khammam,15
2021-09-22,komarambheem asifabad,1
2021-09-22,mahaboobnagar,5
2021-09-22,mahabubabad,4
2021-09-22,mancherial,9
2021-09-22,medak,1
2021-09-22,medchal malkajigiri,13
2021-09-22,mulugu,3
2021-09-22,nagarkurnool,1
2021-09-22,nalgonda,12
2021-09-22,narayanpet,0
2021-09-22,nirmal,1
2021-09-22,nizamabad,3
2021-09-22,peddapalli,8
2021-09-22,rajanna siricilla,3
2021-09-22,rangareddy,21
2021-09-22,sangareddy,2
2021-09-22,siddipet,7
2021-09-22,suryapet,5
2021-09-22,total,258
2021-09-22,vikarabad,0
2021-09-22,wanaparthy,2
2021-09-22,warangal rural,7
2021-09-22,warangal urban,12
2021-09-22,yadadri bhonigir,3
2021-09-24,adilabad,3
2021-09-24,bhadradri kothagudem,5
2021-09-24,ghmc,68
2021-09-24,jagityal,10
2021-09-24,jangaon,5
2021-09-24,jayashankar bhupalpally,1
2021-09-24,jogulamba gadwal,1
2021-09-24,kamareddy,1
2021-09-24,karimnagar,17
2021-09-24,khammam,8
2021-09-24,komarambheem asifabad,2
2021-09-24,mahaboobnagar,3
2021-09-24,mahabubabad,2
2021-09-24,mancherial,6
2021-09-24,medak,3
2021-09-24,medchal malkajigiri,10
2021-09-24,mulugu,1
2021-09-24,nagarkurnool,3
2021-09-24,nalgonda,16
2021-09-24,narayanpet,0
2021-09-24,nirmal,0
2021-09-24,nizamabad,4
2021-09-24,peddapalli,8
2021-09-24,rajanna siricilla,5
2021-09-24,rangareddy,16
2021-09-24,sangareddy,3
2021-09-24,siddipet,5
2021-09-24,suryapet,7
2021-09-24,total,239
2021-09-24,vikarabad,2
2021-09-24,wanaparthy,3
2021-09-24,warangal rural,4
2021-09-24,warangal urban,12
2021-09-24,yadadri bhonigir,5
2021-09-25,adilabad,1
2021-09-25,bhadradri kothagudem,10
2021-09-25,ghmc,66
2021-09-25,jagityal,9
2021-09-25,jangaon,1
2021-09-25,jayashankar bhupalpally,2
2021-09-25,jogulamba gadwal,1
2021-09-25,kamareddy,1
2021-09-25,karimnagar,21
2021-09-25,khammam,13
2021-09-25,komarambheem asifabad,1
2021-09-25,mahaboobnagar,2
2021-09-25,mahabubabad,4
2021-09-25,mancherial,6
2021-09-25,medak,4
2021-09-25,medchal malkajigiri,10
2021-09-25,mulugu,2
2021-09-25,nagarkurnool,0
2021-09-25,nalgonda,17
2021-09-25,narayanpet,0
2021-09-25,nirmal,1
2021-09-25,nizamabad,4
2021-09-25,peddapalli,10
2021-09-25,rajanna siricilla,4
2021-09-25,rangareddy,18
2021-09-25,sangareddy,5
2021-09-25,siddipet,2
2021-09-25,suryapet,8
2021-09-25,total,248
2021-09-25,vikarabad,3
2021-09-25,wanaparthy,1
2021-09-25,warangal rural,5
2021-09-25,warangal urban,13
2021-09-25,yadadri bhonigir,3
2021-09-27,adilabad,2
2021-09-27,bhadradri kothagudem,4
2021-09-27,ghmc,61
2021-09-27,jagityal,6
2021-09-27,jangaon,3
2021-09-27,jayashankar bhupalpally,0
2021-09-27,jogulamba gadwal,1
2021-09-27,kamareddy,0
2021-09-27,karimnagar,20
2021-09-27,khammam,7
2021-09-27,komarambheem asifabad,2
2021-09-27,mahaboobnagar,5
2021-09-27,mahabubabad,4
2021-09-27,mancherial,8
2021-09-27,medak,1
2021-09-27,medchal malkajigiri,9
2021-09-27,mulugu,0
2021-09-27,nagarkurnool,3
2021-09-27,nalgonda,9
2021-09-27,narayanpet,0
2021-09-27,nirmal,1
2021-09-27,nizamabad,3
2021-09-27,peddapalli,12
2021-09-27,rajanna siricilla,8
2021-09-27,rangareddy,9
2021-09-27,sangareddy,2
2021-09-27,siddipet,7
2021-09-27,suryapet,8
2021-09-27,total,216
2021-09-27,vikarabad,0
2021-09-27,wanaparthy,2
2021-09-27,warangal rural,5
2021-09-27,warangal urban,9
2021-09-27,yadadri bhonigir,5
2021-09-28,adilabad,1
2021-09-28,bhadradri kothagudem,6
2021-09-28,ghmc,80
2021-09-28,jagityal,5
2021-09-28,jangaon,3
2021-09-28,jayashankar bhupalpally,0
2021-09-28,jogulamba gadwal,1
2021-09-28,kamareddy,0
2021-09-28,karimnagar,21
2021-09-28,khammam,13
2021-09-28,komarambheem asifabad,0
2021-09-28,mahaboobnagar,1
2021-09-28,mahabubabad,3
2021-09-28,mancherial,8
2021-09-28,medak,1
2021-09-28,medchal malkajigiri,12
2021-09-28,mulugu,1
2021-09-28,nagarkurnool,1
2021-09-28,nalgonda,12
2021-09-28,narayanpet,0
2021-09-28,nirmal,0
2021-09-28,nizamabad,2
2021-09-28,peddapalli,6
2021-09-28,rajanna siricilla,5
2021-09-28,rangareddy,9
2021-09-28,sangareddy,3
2021-09-28,siddipet,2
2021-09-28,suryapet,7
2021-09-28,total,220
2021-09-28,vikarabad,1
2021-09-28,wanaparthy,1
2021-09-28,warangal rural,2
2021-09-28,warangal urban,7
2021-09-28,yadadri bhonigir,6
2021-09-29,adilabad,3
2021-09-29,bhadradri kothagudem,5
2021-09-29,ghmc,73
2021-09-29,jagityal,6
2021-09-29,jangaon,2
2021-09-29,jayashankar bhupalpally,1
2021-09-29,jogulamba gadwal,2
2021-09-29,kamareddy,0
2021-09-29,karimnagar,21
2021-09-29,khammam,12
2021-09-29,komarambheem asifabad,2
2021-09-29,mahaboobnagar,4
2021-09-29,mahabubabad,2
2021-09-29,mancherial,10
2021-09-29,medak,0
2021-09-29,medchal malkajigiri,13
2021-09-29,mulugu,2
2021-09-29,nagarkurnool,2
2021-09-29,nalgonda,15
2021-09-29,narayanpet,0
2021-09-29,nirmal,0
2021-09-29,nizamabad,1
2021-09-29,peddapalli,6
2021-09-29,rajanna siricilla,4
2021-09-29,rangareddy,14
2021-09-29,sangareddy,4
2021-09-29,siddipet,5
2021-09-29,suryapet,6
2021-09-29,total,245
2021-09-29,vikarabad,3
2021-09-29,wanaparthy,1
2021-09-29,warangal rural,5
2021-09-29,warangal urban,16
2021-09-29,yadadri bhonigir,5
2021-09-30,adilabad,1
2021-09-30,bhadradri kothagudem,6
2021-09-30,ghmc,64
2021-09-30,jagityal,9
2021-09-30,jangaon,6
2021-09-30,jayashankar bhupalpally,1
2021-09-30,jogulamba gadwal,1
2021-09-30,kamareddy,0
2021-09-30,karimnagar,16
2021-09-30,khammam,11
2021-09-30,komarambheem asifabad,1
2021-09-30,mahaboobnagar,4
2021-09-30,mahabubabad,3
2021-09-30,mancherial,11
2021-09-30,medak,1
2021-09-30,medchal malkajigiri,12
2021-09-30,mulugu,0
2021-09-30,nagarkurnool,1
2021-09-30,nalgonda,13
2021-09-30,narayanpet,0
2021-09-30,nirmal,0
2021-09-30,nizamabad,2
2021-09-30,peddapalli,4
2021-09-30,rajanna siricilla,6
2021-09-30,rangareddy,10
2021-09-30,sangareddy,2
2021-09-30,siddipet,4
2021-09-30,suryapet,7
2021-09-30,total,214
2021-09-30,vikarabad,1
2021-09-30,wanaparthy,1
2021-09-30,warangal rural,3
2021-09-30,warangal urban,10
2021-09-30,yadadri bhonigir,3
2021-10-01,adilabad,0
2021-10-01,bhadradri kothagudem,3
2021-10-01,ghmc,67
2021-10-01,jagityal,4
2021-10-01,jangaon,1
2021-10-01,jayashankar bhupalpally,2
2021-10-01,jogulamba gadwal,0
2021-10-01,kamareddy,1
2021-10-01,karimnagar,14
2021-10-01,khammam,10
2021-10-01,komarambheem asifabad,1
2021-10-01,mahaboobnagar,1
2021-10-01,mahabubabad,4
2021-10-01,mancherial,10
2021-10-01,medak,1
2021-10-01,medchal malkajigiri,14
2021-10-01,mulugu,1
2021-10-01,nagarkurnool,0
2021-10-01,nalgonda,9
2021-10-01,narayanpet,0
2021-10-01,nirmal,0
2021-10-01,nizamabad,3
2021-10-01,peddapalli,8
2021-10-01,rajanna siricilla,5
2021-10-01,rangareddy,15
2021-10-01,sangareddy,3
2021-10-01,siddipet,5
2021-10-01,suryapet,8
2021-10-01,total,220
2021-10-01,vikarabad,1
2021-10-01,wanaparthy,3
2021-10-01,warangal rural,4
2021-10-01,warangal urban,18
2021-10-01,yadadri bhonigir,4
2021-10-02,adilabad,1
2021-10-02,bhadradri kothagudem,6
2021-10-02,ghmc,68
2021-10-02,jagityal,6
2021-10-02,jangaon,5
2021-10-02,jayashankar bhupalpally,0
2021-10-02,jogulamba gadwal,0
2021-10-02,kamareddy,0
2021-10-02,karimnagar,23
2021-10-02,khammam,3
2021-10-02,komarambheem asifabad,1
2021-10-02,mahaboobnagar,1
2021-10-02,mahabubabad,2
2021-10-02,mancherial,9
2021-10-02,medak,1
2021-10-02,medchal malkajigiri,5
2021-10-02,mulugu,0
2021-10-02,nagarkurnool,1
2021-10-02,nalgonda,12
2021-10-02,narayanpet,0
2021-10-02,nirmal,0
2021-10-02,nizamabad,3
2021-10-02,peddapalli,6
2021-10-02,rajanna siricilla,3
2021-10-02,rangareddy,13
2021-10-02,sangareddy,2
2021-10-02,siddipet,4
2021-10-02,suryapet,6
2021-10-02,total,201
2021-10-02,vikarabad,1
2021-10-02,wanaparthy,2
2021-10-02,warangal rural,5
2021-10-02,warangal urban,10
2021-10-02,yadadri bhonigir,2
2021-10-03,adilabad,2
2021-10-03,bhadradri kothagudem,2
2021-10-03,ghmc,63
2021-10-03,jagityal,1
2021-10-03,jangaon,1
2021-10-03,jayashankar bhupalpally,1
2021-10-03,jogulamba gadwal,0
2021-10-03,kamareddy,0
2021-10-03,karimnagar,13
2021-10-03,khammam,5
2021-10-03,komarambheem asifabad,1
2021-10-03,mahaboobnagar,2
2021-10-03,mahabubabad,0
2021-10-03,mancherial,9
2021-10-03,medak,0
2021-10-03,medchal malkajigiri,7
2021-10-03,mulugu,0
2021-10-03,nagarkurnool,0
2021-10-03,nalgonda,10
2021-10-03,narayanpet,0
2021-10-03,nirmal,0
2021-10-03,nizamabad,2
2021-10-03,peddapalli,3
2021-10-03,rajanna siricilla,2
2021-10-03,rangareddy,11
2021-10-03,sangareddy,3
2021-10-03,siddipet,5
2021-10-03,suryapet,3
2021-10-03,total,162
2021-10-03,vikarabad,1
2021-10-03,wanaparthy,3
2021-10-03,warangal rural,3
2021-10-03,warangal urban,9
2021-10-03,yadadri bhonigir,0
2021-10-04,adilabad,3
2021-10-04,bhadradri kothagudem,4
2021-10-04,ghmc,61
2021-10-04,jagityal,6
2021-10-04,jangaon,3
2021-10-04,jayashankar bhupalpally,1
2021-10-04,jogulamba gadwal,3
2021-10-04,kamareddy,0
2021-10-04,karimnagar,15
2021-10-04,khammam,13
2021-10-04,komarambheem asifabad,1
2021-10-04,mahaboobnagar,3
2021-10-04,mahabubabad,4
2021-10-04,mancherial,7
2021-10-04,medak,2
2021-10-04,medchal malkajigiri,14
2021-10-04,mulugu,0
2021-10-04,nagarkurnool,1
2021-10-04,nalgonda,9
2021-10-04,narayanpet,0
2021-10-04,nirmal,0
2021-10-04,nizamabad,2
2021-10-04,peddapalli,8
2021-10-04,rajanna siricilla,4
2021-10-04,rangareddy,12
2021-10-04,sangareddy,2
2021-10-04,siddipet,6
2021-10-04,suryapet,4
2021-10-04,total,207
2021-10-04,vikarabad,1
2021-10-04,wanaparthy,1
2021-10-04,warangal rural,5
2021-10-04,warangal urban,7
2021-10-04,yadadri bhonigir,5
2021-10-05,adilabad,3
2021-10-05,bhadradri kothagudem,9
2021-10-05,ghmc,69
2021-10-05,jagityal,9
2021-10-05,jangaon,1
2021-10-05,jayashankar bhupalpally,2
2021-10-05,jogulamba gadwal,1
2021-10-05,kamareddy,1
2021-10-05,karimnagar,14
2021-10-05,khammam,7
2021-10-05,komarambheem asifabad,0
2021-10-05,mahaboobnagar,2
2021-10-05,mahabubabad,6
2021-10-05,mancherial,7
2021-10-05,medak,2
2021-10-05,medchal malkajigiri,15
2021-10-05,mulugu,1
2021-10-05,nagarkurnool,1
2021-10-05,nalgonda,14
2021-10-05,narayanpet,1
2021-10-05,nirmal,0
2021-10-05,nizamabad,2
2021-10-05,peddapalli,9
2021-10-05,rajanna siricilla,5
2021-10-05,rangareddy,11
2021-10-05,sangareddy,2
2021-10-05,siddipet,3
2021-10-05,suryapet,5
2021-10-05,total,218
2021-10-05,vikarabad,1
2021-10-05,wanaparthy,1
2021-10-05,warangal rural,2
2021-10-05,warangal urban,9
2021-10-05,yadadri bhonigir,3
2021-10-06,adilabad,2
2021-10-06,bhadradri kothagudem,4
2021-10-06,ghmc,62
2021-10-06,jagityal,3
2021-10-06,jangaon,4
2021-10-06,jayashankar bhupalpally,0
2021-10-06,jogulamba gadwal,1
2021-10-06,kamareddy,0
2021-10-06,karimnagar,18
2021-10-06,khammam,9
2021-10-06,komarambheem asifabad,0
2021-10-06,mahaboobnagar,2
2021-10-06,mahabubabad,3
2021-10-06,mancherial,6
2021-10-06,medak,2
2021-10-06,medchal malkajigiri,11
2021-10-06,mulugu,0
2021-10-06,nagarkurnool,1
2021-10-06,nalgonda,12
2021-10-06,narayanpet,0
2021-10-06,nirmal,0
2021-10-06,nizamabad,2
2021-10-06,peddapalli,7
2021-10-06,rajanna siricilla,4
2021-10-06,rangareddy,10
2021-10-06,sangareddy,2
2021-10-06,siddipet,3
2021-10-06,suryapet,3
2021-10-06,total,187
2021-10-06,vikarabad,1
2021-10-06,wanaparthy,0
2021-10-06,warangal rural,5
2021-10-06,warangal urban,7
2021-10-06,yadadri bhonigir,3
2021-10-07,adilabad,1
2021-10-07,bhadradri kothagudem,5
2021-10-07,ghmc,53
2021-10-07,jagityal,6
2021-10-07,jangaon,2
2021-10-07,jayashankar bhupalpally,0
2021-10-07,jogulamba gadwal,0
2021-10-07,kamareddy,2
2021-10-07,karimnagar,14
2021-10-07,khammam,6
2021-10-07,komarambheem asifabad,0
2021-10-07,mahaboobnagar,1
2021-10-07,mahabubabad,1
2021-10-07,mancherial,3
2021-10-07,medak,1
2021-10-07,medchal malkajigiri,7
2021-10-07,mulugu,1
2021-10-07,nagarkurnool,1
2021-10-07,nalgonda,9
2021-10-07,narayanpet,0
2021-10-07,nirmal,1
2021-10-07,nizamabad,4
2021-10-07,peddapalli,6
2021-10-07,rajanna siricilla,7
2021-10-07,rangareddy,14
