date,district,cumulative_under_observation,cumulative_under_home_isolation,cumulative_hospitalized,new_hospitalized
2021-09-17,Pathanamthitta,13249,11968.0,1281,112
2021-09-17,Alappuzha,23518,21648.0,1870,83
2021-09-17,Kottayam,51846,49398.0,2448,106
2021-09-17,Idukki,11069,10320.0,749,28
2021-09-17,Ernakulam,40419,37593.0,2826,104
2021-09-17,Thrissur,59952,57608.0,2344,281
2021-09-17,Palakkad,61283,59311.0,1972,226
2021-09-17,Malappuram,57297,55972.0,1325,103
2021-09-17,Kozhikode,77674,75446.0,2228,148
2021-09-17,Wayanad,23341,21938.0,1403,70
2021-09-17,Kannur,30489,29677.0,812,70
2021-09-17,Kasaragod,16051,15420.0,631,14
2021-09-17,total,537823,511461.0,26362,1899
2021-09-19,Thiruvananthapuram,43333,39040.0,4293,253
2021-09-19,Kollam,27510,25414.0,2096,226
2021-09-19,Pathanamthitta,12942,11688.0,1254,82
2021-09-19,Alappuzha,22472,20671.0,1801,235
2021-09-19,Kottayam,51309,49008.0,2301,95
2021-09-19,Idukki,10755,10070.0,685,15
2021-09-19,Ernakulam,35918,33168.0,2750,89
2021-09-19,Thrissur,56855,54591.0,2264,257
2021-09-19,Palakkad,57767,55883.0,1884,187
2021-09-19,Malappuram,55281,53973.0,1308,98
2021-09-19,Kozhikode,72719,70760.0,1959,134
2021-09-19,Wayanad,21704,20449.0,1255,81
2021-09-19,Kannur,29317,28558.0,759,60
2021-09-19,Kasaragod,14972,14314.0,658,94
2021-09-19,total,512854,487587.0,25267,1906
2021-09-20,Thiruvananthapuram,42462,38169.0,4293,257
2021-09-20,Kollam,26900,24938.0,1962,213
2021-09-20,Pathanamthitta,13043,11796.0,1247,63
2021-09-20,Alappuzha,21805,20119.0,1686,103
2021-09-20,Kottayam,49781,47490.0,2291,45
2021-09-20,Idukki,10437,9754.0,683,15
2021-09-20,Ernakulam,33573,30873.0,2700,82
2021-09-20,Thrissur,52528,50291.0,2237,233
2021-09-20,Palakkad,57097,55305.0,1792,177
2021-09-20,Malappuram,55325,54047.0,1278,88
2021-09-20,Kozhikode,69481,67543.0,1938,106
2021-09-20,Wayanad,20685,19451.0,1234,63
2021-09-20,Kannur,28565,27822.0,743,48
2021-09-20,Kasaragod,14421,13801.0,620,14
2021-09-20,total,496103,471399.0,24704,1507
2021-09-21,Thiruvananthapuram,42411,38163.0,4248,237
2021-09-21,Kollam,26651,24709.0,1942,268
2021-09-21,Pathanamthitta,12798,11608.0,1190,50
2021-09-21,Alappuzha,21985,20322.0,1663,160
2021-09-21,Kottayam,49735,47557.0,2178,79
2021-09-21,Idukki,9378,8733.0,645,18
2021-09-21,Ernakulam,34668,32103.0,2565,66
2021-09-21,Thrissur,49046,46833.0,2213,246
2021-09-21,Palakkad,56105,54451.0,1654,195
2021-09-21,Malappuram,55208,53912.0,1296,94
2021-09-21,Kozhikode,67492,65658.0,1834,97
2021-09-21,Wayanad,19689,18467.0,1222,68
2021-09-21,Kannur,27321,26580.0,741,84
2021-09-21,Kasaragod,14113,13595.0,518,14
2021-09-21,total,486600,462691.0,23909,1676
2021-09-22,Thiruvananthapuram,43336,39088.0,4248,277
2021-09-22,Kollam,26094,24223.0,1871,222
2021-09-22,Pathanamthitta,12647,11454.0,1193,70
2021-09-22,Alappuzha,21189,19547.0,1642,162
2021-09-22,Kottayam,50822,48696.0,2126,103
2021-09-22,Idukki,9158,8528.0,630,16
2021-09-22,Ernakulam,36357,33907.0,2450,41
2021-09-22,Thrissur,51969,49797.0,2172,231
2021-09-22,Palakkad,54669,53074.0,1595,187
2021-09-22,Malappuram,54799,53493.0,1306,98
2021-09-22,Kozhikode,62425,60620.0,1805,162
2021-09-22,Wayanad,18553,17438.0,1115,41
2021-09-22,Kannur,25469,24770.0,699,69
2021-09-22,Kasaragod,13708,13187.0,521,22
2021-09-22,total,481195,457822.0,23373,1701
2021-09-23,Thiruvananthapuram,42789,38604.0,4185,323
2021-09-23,Kollam,25151,23366.0,1785,188
2021-09-23,Pathanamthitta,12205,11078.0,1127,100
2021-09-23,Alappuzha,20495,18930.0,1565,103
2021-09-23,Kottayam,51854,49777.0,2077,73
2021-09-23,Idukki,12532,11889.0,643,26
2021-09-23,Ernakulam,36551,34110.0,2441,89
2021-09-23,Thrissur,54509,52378.0,2131,221
2021-09-23,Palakkad,52911,51409.0,1502,132
2021-09-23,Malappuram,53873,52625.0,1248,76
2021-09-23,Kozhikode,56466,54677.0,1789,147
2021-09-23,Wayanad,17964,16834.0,1130,124
2021-09-23,Kannur,24551,23880.0,671,67
2021-09-23,Kasaragod,13252,12725.0,527,20
2021-09-23,total,475103,452282.0,22821,1689
2021-09-24,Thiruvananthapuram,41342,37184.0,4158,299
2021-09-24,Kollam,29987,28223.0,1764,204
2021-09-24,Pathanamthitta,13205,12025.0,1180,108
2021-09-24,Alappuzha,20489,18943.0,1546,133
2021-09-24,Kottayam,54591,52596.0,1995,118
2021-09-24,Idukki,11256,10618.0,638,27
2021-09-24,Ernakulam,37414,35023.0,2391,74
2021-09-24,Thrissur,55401,53307.0,2094,255
2021-09-24,Palakkad,49348,47910.0,1438,190
2021-09-24,Malappuram,50558,49329.0,1229,70
2021-09-24,Kozhikode,52719,50963.0,1756,135
2021-09-24,Wayanad,17632,16473.0,1159,110
2021-09-24,Kannur,22961,22291.0,670,69
2021-09-24,Kasaragod,13051,12557.0,494,15
2021-09-24,total,469954,447442.0,22512,1807
2021-09-26,Thiruvananthapuram,42055,37836.0,4219,171
2021-09-26,Kollam,37108,35443.0,1665,181
2021-09-26,Pathanamthitta,13379,12169.0,1210,106
2021-09-26,Alappuzha,20243,18821.0,1422,66
2021-09-26,Kottayam,55719,53793.0,1926,92
2021-09-26,Idukki,11537,10948.0,589,20
2021-09-26,Ernakulam,42789,40425.0,2364,76
2021-09-26,Thrissur,52830,50816.0,2014,188
2021-09-26,Palakkad,45222,43896.0,1326,111
2021-09-26,Malappuram,46371,45205.0,1166,49
2021-09-26,Kozhikode,52348,50705.0,1643,102
2021-09-26,Wayanad,15892,14824.0,1068,47
2021-09-26,Kannur,26536,25878.0,658,81
2021-09-26,Kasaragod,12872,12360.0,512,22
2021-09-26,total,474901,453119.0,21782,1312
2021-09-27,Thiruvananthapuram,43705,39536.0,4169,176
2021-09-27,Kollam,38665,37043.0,1622,215
2021-09-27,Pathanamthitta,14523,13341.0,1182,70
2021-09-27,Alappuzha,20945,19536.0,1409,125
2021-09-27,Kottayam,57121,55265.0,1856,83
2021-09-27,Idukki,11115,10542.0,573,5
2021-09-27,Ernakulam,44918,42604.0,2314,31
2021-09-27,Thrissur,47892,45923.0,1969,194
2021-09-27,Palakkad,44181,42942.0,1239,119
2021-09-27,Malappuram,44574,43459.0,1115,36
2021-09-27,Kozhikode,55259,53595.0,1664,102
2021-09-27,Wayanad,14834,13840.0,994,50
2021-09-27,Kannur,27634,26998.0,636,97
2021-09-27,Kasaragod,12721,12197.0,524,15
2021-09-27,total,478087,456821.0,21266,1318
2021-09-28,Thiruvananthapuram,43172,39000.0,4172,257
2021-09-28,Kollam,40291,38765.0,1526,165
2021-09-28,Pathanamthitta,15403,14221.0,1182,63
2021-09-28,Alappuzha,21622,20265.0,1357,111
2021-09-28,Kottayam,56874,55007.0,1867,60
2021-09-28,Idukki,10906,10356.0,550,18
2021-09-28,Ernakulam,44739,42415.0,2324,111
2021-09-28,Thrissur,40718,38801.0,1917,199
2021-09-28,Palakkad,41939,40700.0,1239,120
2021-09-28,Malappuram,42657,41559.0,1098,30
2021-09-28,Kozhikode,57405,55736.0,1669,115
2021-09-28,Wayanad,14308,13295.0,1013,78
2021-09-28,Kannur,28179,27580.0,599,52
2021-09-28,Kasaragod,12305,11780.0,525,8
2021-09-28,total,470518,449480.0,21038,1387
2021-09-29,Thiruvananthapuram,42988,38816.0,4172,286
2021-09-29,Kollam,39176,37725.0,1451,163
2021-09-29,Pathanamthitta,15703,14615.0,1088,44
2021-09-29,Alappuzha,19691,18384.0,1307,84
2021-09-29,Kottayam,55890,54089.0,1801,67
2021-09-29,Idukki,10517,9973.0,544,18
2021-09-29,Ernakulam,44278,42100.0,2178,57
2021-09-29,Thrissur,36051,34210.0,1841,193
2021-09-29,Palakkad,38966,37828.0,1138,126
2021-09-29,Malappuram,41252,40177.0,1075,28
2021-09-29,Kozhikode,57408,55812.0,1596,111
2021-09-29,Wayanad,14630,13679.0,951,28
2021-09-29,Kannur,28252,27701.0,551,63
2021-09-29,Kasaragod,12150,11728.0,422,16
2021-09-29,total,456952,436837.0,20115,1284
2021-09-30,Thiruvananthapuram,41525,37486.0,4039,229
2021-09-30,Kollam,40369,38981.0,1388,130
2021-09-30,Pathanamthitta,15870,14840.0,1030,49
2021-09-30,Alappuzha,19484,18316.0,1168,79
2021-09-30,Kottayam,55027,53298.0,1729,51
2021-09-30,Idukki,9640,9109.0,531,17
2021-09-30,Ernakulam,44287,42155.0,2132,71
2021-09-30,Thrissur,34722,33227.0,1495,220
2021-09-30,Palakkad,34940,33871.0,1069,98
2021-09-30,Malappuram,40208,39179.0,1029,32
2021-09-30,Kozhikode,56955,55409.0,1546,99
2021-09-30,Wayanad,14129,13329.0,800,37
2021-09-30,Kannur,27688,27127.0,561,89
2021-09-30,Kasaragod,11974,11608.0,366,3
2021-09-30,total,446818,427935.0,18883,1204
2021-10-01,Thiruvananthapuram,40918,37106.0,3812,250
2021-10-01,Kollam,41200,39838.0,1362,151
2021-10-01,Pathanamthitta,14829,13793.0,1036,101
2021-10-01,Alappuzha,19367,18299.0,1068,56
2021-10-01,Kottayam,54550,52855.0,1695,72
2021-10-01,Idukki,9494,8976.0,518,20
2021-10-01,Ernakulam,43938,41871.0,2067,43
2021-10-01,Thrissur,32923,31636.0,1287,164
2021-10-01,Palakkad,34419,33412.0,1007,115
2021-10-01,Malappuram,39898,38842.0,1056,43
2021-10-01,Kozhikode,55920,54460.0,1460,97
2021-10-01,Wayanad,14066,13333.0,733,49
2021-10-01,Kannur,27281,26758.0,523,52
2021-10-01,Kasaragod,11391,11039.0,352,9
2021-10-01,total,440194,422218.0,17976,1222
2021-10-02,Thiruvananthapuram,40038,36278.0,3760,173
2021-10-02,Kollam,41669,40326.0,1343,144
2021-10-02,Pathanamthitta,13952,12959.0,993,55
2021-10-02,Alappuzha,19006,17963.0,1043,243
2021-10-02,Kottayam,54428,52812.0,1616,59
2021-10-02,Idukki,9612,9105.0,507,25
2021-10-02,Ernakulam,43498,41554.0,1944,56
2021-10-02,Thrissur,31814,30655.0,1159,194
2021-10-02,Palakkad,34200,33193.0,1007,159
2021-10-02,Malappuram,41995,41049.0,946,31
2021-10-02,Kozhikode,55732,54315.0,1417,88
2021-10-02,Wayanad,14619,13901.0,718,88
2021-10-02,Kannur,26483,25984.0,499,55
2021-10-02,Kasaragod,10818,10462.0,356,8
2021-10-02,total,437864,420556.0,17308,1378
2021-10-03,Thiruvananthapuram,39624,35864.0,3760,197
2021-10-03,Kollam,42417,41213.0,1204,104
2021-10-03,Pathanamthitta,12199,11292.0,907,47
2021-10-03,Alappuzha,18759,17811.0,948,43
2021-10-03,Kottayam,54623,53146.0,1477,49
2021-10-03,Idukki,9387,8887.0,500,9
2021-10-03,Ernakulam,42693,40842.0,1851,121
2021-10-03,Thrissur,31105,29874.0,1231,193
2021-10-03,Palakkad,33971,33033.0,938,114
2021-10-03,Malappuram,41897,41013.0,884,29
2021-10-03,Kozhikode,53392,51971.0,1421,98
2021-10-03,Wayanad,14887,14178.0,709,33
2021-10-03,Kannur,24005,23505.0,500,52
2021-10-03,Kasaragod,10622,10273.0,349,12
2021-10-03,total,429581,412902.0,16679,1101
2021-10-04,Thiruvananthapuram,38959,35265.0,3694,192
2021-10-04,Kollam,41779,40583.0,1196,149
2021-10-04,Pathanamthitta,11624,10744.0,880,36
2021-10-04,Alappuzha,17780,16929.0,851,45
2021-10-04,Kottayam,53667,52230.0,1437,31
2021-10-04,Idukki,8992,8541.0,451,5
2021-10-04,Ernakulam,40280,38432.0,1848,69
2021-10-04,Thrissur,27886,26686.0,1200,173
2021-10-04,Palakkad,32170,31252.0,918,102
2021-10-04,Malappuram,42611,41707.0,904,36
2021-10-04,Kozhikode,52790,51368.0,1422,113
2021-10-04,Wayanad,14840,14232.0,608,24
2021-10-04,Kannur,21645,21144.0,501,39
2021-10-04,Kasaragod,10466,10115.0,351,5
2021-10-04,total,415489,399228.0,16261,1019
2021-10-06,Thiruvananthapuram,42014,38370.0,3644,149
2021-10-06,Kollam,40308,39221.0,1087,102
2021-10-06,Pathanamthitta,11515,10733.0,782,44
2021-10-06,Alappuzha,17159,16303.0,856,56
2021-10-06,Kottayam,47203,45917.0,1286,47
2021-10-06,Idukki,7825,7400.0,425,10
2021-10-06,Ernakulam,36173,34495.0,1678,23
2021-10-06,Thrissur,25302,24179.0,1123,166
2021-10-06,Palakkad,27628,26778.0,850,74
2021-10-06,Malappuram,40230,39330.0,900,36
2021-10-06,Kozhikode,50637,49285.0,1352,105
2021-10-06,Wayanad,14164,13672.0,492,32
2021-10-06,Kannur,19910,19404.0,506,65
2021-10-06,Kasaragod,10563,10219.0,344,9
2021-10-06,total,390631,375306.0,15325,918
2021-10-07,Thiruvananthapuram,43629,40274.0,3355,199
2021-10-07,Kollam,35461,34467.0,994,106
2021-10-07,Pathanamthitta,11460,10699.0,761,63
2021-10-07,Alappuzha,17308,16508.0,800,37
2021-10-07,Kottayam,44266,43055.0,1211,45
2021-10-07,Idukki,7935,7471.0,464,18
2021-10-07,Ernakulam,34381,32684.0,1697,71
2021-10-07,Thrissur,23083,22101.0,982,130
2021-10-07,Palakkad,25843,25088.0,755,75
2021-10-07,Malappuram,41005,40110.0,895,34
2021-10-07,Kozhikode,48594,47197.0,1397,107
2021-10-07,Wayanad,13747,13239.0,508,43
2021-10-07,Kannur,19786,19291.0,495,59
2021-10-07,Kasaragod,10630,10260.0,370,29
2021-10-07,total,377128,362444.0,14684,1016
2021-10-09,Thiruvananthapuram,49227,46237.0,2990,211
2021-10-09,Kollam,27607,26729.0,878,93
2021-10-09,Pathanamthitta,12097,11486.0,611,54
2021-10-09,Alappuzha,14614,13876.0,738,54
2021-10-09,Kottayam,41472,40359.0,1113,45
2021-10-09,Idukki,8320,7885.0,435,4
2021-10-09,Ernakulam,34458,32820.0,1638,54
2021-10-09,Thrissur,25095,24195.0,900,133
2021-10-09,Palakkad,22651,21928.0,723,75
2021-10-09,Malappuram,40336,39508.0,828,24
2021-10-09,Kozhikode,44622,43222.0,1400,88
2021-10-09,Wayanad,13453,13113.0,340,40
2021-10-09,Kannur,21700,21237.0,463,43
2021-10-09,Kasaragod,10598,10256.0,342,9
2021-10-09,total,366250,352851.0,13399,927
2021-10-11,Thiruvananthapuram,51742,48980.0,2762,140
2021-10-11,Kollam,25881,25065.0,816,81
2021-10-11,Pathanamthitta,10962,10255.0,707,29
2021-10-11,Alappuzha,13006,12341.0,665,55
2021-10-11,Kottayam,39597,38647.0,950,9
2021-10-11,Idukki,8295,7891.0,404,16
2021-10-11,Ernakulam,28965,27406.0,1559,21
2021-10-11,Thrissur,27077,26248.0,829,112
2021-10-11,Palakkad,22914,22221.0,693,63
2021-10-11,Malappuram,39778,38963.0,815,27
2021-10-11,Kozhikode,42914,41876.0,1038,38
2021-10-11,Wayanad,12423,12089.0,334,35
2021-10-11,Kannur,21378,20938.0,440,36
2021-10-11,Kasaragod,9788,9447.0,341,15
2021-10-11,total,354720,342367.0,12353,677
2021-10-13,Thiruvananthapuram,51442,48985.0,2457,163
2021-10-13,Kollam,23478,22790.0,688,66
2021-10-13,Pathanamthitta,11715,11075.0,640,29
2021-10-13,Alappuzha,11784,11196.0,588,31
2021-10-13,Kottayam,36816,35932.0,884,0
2021-10-13,Idukki,7962,7586.0,376,18
2021-10-13,Ernakulam,28787,27336.0,1451,22
2021-10-13,Thrissur,26723,25932.0,791,125
2021-10-13,Palakkad,19480,18813.0,667,72
2021-10-13,Malappuram,36034,35285.0,749,22
2021-10-13,Kozhikode,42236,41301.0,935,57
2021-10-13,Wayanad,11381,11102.0,279,28
2021-10-13,Kannur,21882,21464.0,418,48
2021-10-13,Kasaragod,9968,9629.0,339,9
2021-10-13,total,339688,328426.0,11262,690
2021-10-14,Thiruvananthapuram,50365,47964.0,2401,134
2021-10-14,Kollam,22312,21632.0,680,100
2021-10-14,Pathanamthitta,11423,10847.0,576,28
2021-10-14,Alappuzha,11039,10475.0,564,21
2021-10-14,Kottayam,36719,35865.0,854,29
2021-10-14,Idukki,8127,7768.0,359,9
2021-10-14,Ernakulam,30733,29289.0,1444,63
2021-10-14,Thrissur,26840,26091.0,749,104
2021-10-14,Palakkad,17907,17271.0,636,74
2021-10-14,Malappuram,34940,34126.0,814,46
2021-10-14,Kozhikode,41191,40253.0,938,58
2021-10-14,Wayanad,10218,9974.0,244,41
2021-10-14,Kannur,21661,21254.0,407,48
2021-10-14,Kasaragod,10159,9839.0,320,16
2021-10-14,total,333634,322648.0,10986,771
2021-10-15,Thiruvananthapuram,49633,47315.0,2318,145
2021-10-15,Kollam,21461,20800.0,661,71
2021-10-15,Pathanamthitta,11512,10951.0,561,37
2021-10-15,Alappuzha,10607,10075.0,532,18
2021-10-15,Kottayam,36645,35819.0,826,17
2021-10-15,Idukki,8549,8218.0,331,12
2021-10-15,Ernakulam,31452,30045.0,1407,55
2021-10-15,Thrissur,27462,26736.0,726,127
2021-10-15,Palakkad,16653,16017.0,636,116
2021-10-15,Malappuram,30693,29979.0,714,38
2021-10-15,Kozhikode,42262,41323.0,939,58
2021-10-15,Wayanad,9927,9685.0,242,30
2021-10-15,Kannur,20551,20159.0,392,34
2021-10-15,Kasaragod,10275,9938.0,337,23
2021-10-15,total,327682,317060.0,10622,781
2021-10-17,Thiruvananthapuram,46305,44036.0,2269,241
2021-10-17,Kollam,20655,20067.0,588,76
2021-10-17,Pathanamthitta,11047,10537.0,510,20
2021-10-17,Alappuzha,10059,9523.0,536,75
2021-10-17,Kottayam,34151,33389.0,762,5
2021-10-17,Idukki,8252,7943.0,309,5
2021-10-17,Ernakulam,32820,31422.0,1398,70
2021-10-17,Thrissur,24264,23571.0,693,93
2021-10-17,Palakkad,16410,15838.0,572,165
2021-10-17,Malappuram,29148,28483.0,665,27
2021-10-17,Kozhikode,39177,38219.0,958,53
2021-10-17,Wayanad,9623,9388.0,235,25
2021-10-17,Kannur,19129,18760.0,369,36
2021-10-17,Kasaragod,10321,9980.0,341,10
2021-10-17,total,311361,301156.0,10205,901
2021-10-19,Thiruvananthapuram,44476,42294.0,2182,238
2021-10-19,Kollam,18111,17544.0,567,93
2021-10-19,Pathanamthitta,11242,10767.0,475,17
2021-10-19,Alappuzha,9356,8829.0,527,73
2021-10-19,Kottayam,29990,29303.0,687,9
2021-10-19,Idukki,8342,8037.0,305,11
2021-10-19,Ernakulam,34072,32649.0,1423,92
2021-10-19,Thrissur,22233,21601.0,632,96
2021-10-19,Palakkad,15827,15333.0,494,52
2021-10-19,Malappuram,25199,24558.0,641,22
2021-10-19,Kozhikode,38463,37496.0,967,59
2021-10-19,Wayanad,8605,8424.0,181,37
2021-10-19,Kannur,17467,17107.0,360,46
2021-10-19,Kasaragod,9795,9426.0,369,9
2021-10-19,total,293178,283368.0,9810,854
2021-10-20,Thiruvananthapuram,43710,41594.0,2116,137
2021-10-20,Kollam,17327,16748.0,579,73
2021-10-20,Pathanamthitta,10865,10357.0,508,50
2021-10-20,Alappuzha,9220,8716.0,504,73
2021-10-20,Kottayam,29797,29136.0,661,15
2021-10-20,Idukki,8098,7834.0,264,11
2021-10-20,Ernakulam,35214,33821.0,1393,47
2021-10-20,Thrissur,21195,20575.0,620,85
2021-10-20,Palakkad,15978,15515.0,463,52
2021-10-20,Malappuram,24724,24078.0,646,24
2021-10-20,Kozhikode,38579,37615.0,964,78
2021-10-20,Wayanad,8412,8233.0,179,22
2021-10-20,Kannur,16521,16171.0,350,29
2021-10-20,Kasaragod,10026,9645.0,381,11
2021-10-20,total,289666,280038.0,9628,707
2021-10-21,Thiruvananthapuram,43977,41955.0,2022,150
2021-10-21,Kollam,16765,16197.0,568,71
2021-10-21,Pathanamthitta,10032,9550.0,482,31
2021-10-21,Alappuzha,8671,8303.0,368,25
2021-10-21,Kottayam,29726,29085.0,641,20
2021-10-21,Idukki,7531,7276.0,255,24
2021-10-21,Ernakulam,37431,36087.0,1344,52
2021-10-21,Thrissur,19892,19279.0,613,98
2021-10-21,Palakkad,15736,15273.0,463,46
2021-10-21,Malappuram,23741,23199.0,542,18
2021-10-21,Kozhikode,38919,38133.0,786,53
2021-10-21,Wayanad,8351,8175.0,176,30
2021-10-21,Kannur,16327,15980.0,347,35
2021-10-21,Kasaragod,9789,9415.0,374,14
2021-10-21,total,286888,277907.0,8981,667
2021-10-22,Thiruvananthapuram,44077,42142.0,1935,237
2021-10-22,Kollam,18007,17407.0,600,84
2021-10-22,Pathanamthitta,9987,9500.0,487,44
2021-10-22,Alappuzha,8510,8073.0,437,83
2021-10-22,Kottayam,28977,28323.0,654,26
2021-10-22,Idukki,7606,7393.0,213,17
2021-10-22,Ernakulam,38605,37268.0,1337,68
2021-10-22,Thrissur,17696,17112.0,584,95
2021-10-22,Palakkad,15518,15095.0,423,43
2021-10-22,Malappuram,21314,20740.0,574,26
2021-10-22,Kozhikode,38142,37344.0,798,45
2021-10-22,Wayanad,8146,7986.0,160,24
2021-10-22,Kannur,15251,14951.0,300,23
2021-10-22,Kasaragod,9450,9078.0,372,10
2021-10-22,total,281286,272412.0,8874,825
2021-10-23,Thiruvananthapuram,44064,42117.0,1947,155
2021-10-23,Kollam,17922,17334.0,588,93
2021-10-23,Pathanamthitta,8825,8328.0,497,51
2021-10-23,Alappuzha,8414,7953.0,461,83
2021-10-23,Kottayam,25625,24950.0,675,18
2021-10-23,Idukki,7583,7375.0,208,23
2021-10-23,Ernakulam,39595,38323.0,1272,36
2021-10-23,Thrissur,15180,14632.0,548,63
2021-10-23,Palakkad,15122,14722.0,400,68
2021-10-23,Malappuram,19799,19257.0,542,17
2021-10-23,Kozhikode,37400,36601.0,799,54
2021-10-23,Wayanad,7656,7498.0,158,23
2021-10-23,Kannur,14199,13879.0,320,32
2021-10-23,Kasaragod,9046,8686.0,360,9
2021-10-23,total,270430,261655.0,8775,725
2021-10-24,Thiruvananthapuram,44537,42552.0,1985,133
2021-10-24,Kollam,17786,17214.0,572,65
2021-10-24,Pathanamthitta,8924,8409.0,515,37
2021-10-24,Alappuzha,8383,7922.0,461,0
2021-10-24,Kottayam,26793,26138.0,655,12
2021-10-24,Idukki,7642,7445.0,197,9
2021-10-24,Ernakulam,41170,39922.0,1248,59
2021-10-24,Thrissur,13682,13197.0,485,49
2021-10-24,Palakkad,14222,13834.0,388,52
2021-10-24,Malappuram,18907,18372.0,535,16
2021-10-24,Kozhikode,37165,36366.0,799,45
2021-10-24,Wayanad,7532,7382.0,150,19
2021-10-24,Kannur,14438,14136.0,302,39
2021-10-24,Kasaragod,8700,8363.0,337,10
2021-10-24,total,269881,261252.0,8629,545
2021-10-25,Thiruvananthapuram,45589,43586.0,2003,137
2021-10-25,Kollam,18342,17728.0,614,92
2021-10-25,Pathanamthitta,8750,8252.0,498,21
2021-10-25,Alappuzha,8197,7926.0,457,53
2021-10-25,Kottayam,25272,24602.0,670,13
2021-10-25,Idukki,7076,6807.0,269,19
2021-10-25,Ernakulam,41615,40342.0,1273,48
2021-10-25,Thrissur,14202,13714.0,488,80
2021-10-25,Palakkad,12855,12477.0,378,52
2021-10-25,Malappuram,18739,18199.0,540,18
2021-10-25,Kozhikode,35579,34836.0,743,20
2021-10-25,Wayanad,7503,7344.0,159,23
2021-10-25,Kannur,13657,13337.0,320,42
2021-10-25,Kasaragod,8619,8279.0,340,6
2021-10-25,total,265995,257429.0,8752,624
2021-10-26,Thiruvananthapuram,45590,43587.0,2003,131
2021-10-26,Kollam,18180,17567.0,613,93
2021-10-26,Pathanamthitta,8725,8234.0,491,20
2021-10-26,Alappuzha,7776,7320.0,456,70
2021-10-26,Kottayam,25074,24425.0,649,4
2021-10-26,Idukki,7200,6947.0,253,7
2021-10-26,Ernakulam,42318,41096.0,1222,44
2021-10-26,Thrissur,13702,13249.0,453,71
2021-10-26,Palakkad,11771,11393.0,378,68
2021-10-26,Malappuram,24679,24148.0,531,15
2021-10-26,Kozhikode,34972,34231.0,741,32
2021-10-26,Wayanad,7583,7426.0,157,19
2021-10-26,Kannur,13677,13375.0,302,38
2021-10-26,Kasaragod,8515,8199.0,316,2
2021-10-26,total,269762,261197.0,8565,614
2021-10-27,Thiruvananthapuram,45494,43622.0,1872,155
2021-10-27,Kollam,18380,17781.0,599,94
2021-10-27,Pathanamthitta,9206,8714.0,492,27
2021-10-27,Alappuzha,7522,7143.0,379,12
2021-10-27,Kottayam,24998,24353.0,645,14
2021-10-27,Idukki,6882,6580.0,302,14
2021-10-27,Ernakulam,43418,42254.0,1164,45
2021-10-27,Thrissur,14029,13579.0,450,76
2021-10-27,Palakkad,11566,11233.0,333,67
2021-10-27,Malappuram,22838,22295.0,543,19
2021-10-27,Kozhikode,34551,33812.0,739,42
2021-10-27,Wayanad,7604,7449.0,155,19
2021-10-27,Kannur,13575,13293.0,282,24
2021-10-27,Kasaragod,8576,8251.0,325,11
2021-10-27,total,268639,260359.0,8280,619
2021-10-28,Thiruvananthapuram,45246,43485.0,1761,156
2021-10-28,Kollam,19037,18448.0,589,77
2021-10-28,Pathanamthitta,8843,8347.0,496,33
2021-10-28,Alappuzha,7328,6971.0,357,21
2021-10-28,Kottayam,24658,24021.0,637,15
2021-10-28,Idukki,7048,6748.0,300,16
2021-10-28,Ernakulam,45304,44133.0,1171,66
2021-10-28,Thrissur,13809,13374.0,435,66
2021-10-28,Palakkad,11650,11447.0,203,67
2021-10-28,Malappuram,22415,21912.0,503,13
2021-10-28,Kozhikode,33823,33130.0,693,57
2021-10-28,Wayanad,7564,7406.0,158,29
2021-10-28,Kannur,13143,12870.0,273,21
2021-10-28,Kasaragod,8355,8026.0,329,6
2021-10-28,total,268223,260318.0,7905,643
2021-10-29,Thiruvananthapuram,47320,45604.0,1716,85
2021-10-29,Kollam,19516,18924.0,592,58
2021-10-29,Pathanamthitta,9966,9493.0,473,25
2021-10-29,Alappuzha,7073,6753.0,320,39
2021-10-29,Kottayam,23526,22927.0,599,20
2021-10-29,Idukki,6607,6305.0,302,10
2021-10-29,Ernakulam,44854,43785.0,1069,42
2021-10-29,Thrissur,14093,13669.0,424,76
