date,district_name,cases_daily,cases_total,deaths_daily,deaths_total
2021-12-02,ahmednagar,57.0,273158,1.0,5493
2021-12-02,ahmednagar mc,6.0,68585,0.0,1635
2021-12-02,akola,0.0,25536,0.0,655
2021-12-02,akola circle total,9.0,358311,1.0,6262
2021-12-02,akola mc,0.0,33259,0.0,771
2021-12-02,amaravati,1.0,52478,0.0,988
2021-12-02,amaravati mc,0.0,43762,0.0,609
2021-12-02,aurangabad,28.0,62414,3.0,1931
2021-12-02,aurangabad circle total,45.0,287355,3.0,7211
2021-12-02,aurangabad mc,5.0,93282,0.0,2327
2021-12-02,beed,4.0,104010,2.0,2830
2021-12-02,bhandara,0.0,60088,0.0,1123
2021-12-02,bhivandi nijampur mc,0.0,11321,0.0,489
2021-12-02,buldhana,4.0,85601,0.0,802
2021-12-02,chandrapur,0.0,59366,0.0,1088
2021-12-02,chandrapur mc,3.0,29624,0.0,476
2021-12-02,dhule,0.0,26218,0.0,362
2021-12-02,dhule mc,0.0,19969,0.0,293
2021-12-02,gadchiroli,0.0,30455,0.0,669
2021-12-02,gondia,1.0,40526,0.0,569
2021-12-02,grand total,796.0,6637221,24.0,141049
2021-12-02,hingoli,1.0,18483,0.0,507
2021-12-02,jalgaon,0.0,107075,0.0,2057
2021-12-02,jalgaon mc,0.0,32902,0.0,657
2021-12-02,jalna,8.0,60724,0.0,1211
2021-12-02,kdmc,18.0,153268,0.0,2866
2021-12-02,kolhapur,2.0,155343,1.0,4544
2021-12-02,kolhapur circle total,19.0,548804,1.0,15412
2021-12-02,kolhapur mc,2.0,51468,0.0,1305
2021-12-02,latur,8.0,68534,0.0,1799
2021-12-02,latur circle total,23.0,354832,2.0,9911
2021-12-02,latur mc,6.0,23783,0.0,642
2021-12-02,malegaon mc,1.0,10157,0.0,336
2021-12-02,mcgm,220.0,763206,1.0,16341
2021-12-02,mira bhayandar mc,11.0,60005,0.0,1203
2021-12-02,mumbai circle total,349.0,1712691,14.0,35940
2021-12-02,nagpur,5.0,129602,0.0,3075
2021-12-02,nagpur circle total,18.0,771222,0.0,14271
2021-12-02,nagpur mc,9.0,364194,0.0,6053
2021-12-02,nanded,0.0,46547,0.0,1626
2021-12-02,nanded mc,0.0,43943,0.0,1033
2021-12-02,nandurbar,1.0,40020,0.0,948
2021-12-02,nashik,19.0,164179,0.0,3742
2021-12-02,nashik circle total,103.0,980148,2.0,20166
2021-12-02,nashik mc,19.0,237885,1.0,4643
2021-12-02,navi mumbai,22.0,121474,0.0,2010
2021-12-02,osmanabad,5.0,68015,0.0,1981
2021-12-02,other states/countries,0.0,144,0.0,111
2021-12-02,palghar,5.0,56431,0.0,1233
2021-12-02,panvel mc,9.0,78230,0.0,1427
2021-12-02,parbhani,2.0,34183,0.0,793
2021-12-02,parbhani mc,1.0,18269,0.0,442
2021-12-02,pcmc,40.0,269957,0.0,3512
2021-12-02,pmc,89.0,523433,0.0,9218
2021-12-02,pune,67.0,368006,1.0,6979
2021-12-02,pune circle total,230.0,1623714,1.0,31765
2021-12-02,raigad,5.0,118493,12.0,3302
2021-12-02,ratnagiri,2.0,79117,0.0,2492
2021-12-02,sangli,4.0,164198,0.0,4277
2021-12-02,sangli mc,2.0,45718,0.0,1352
2021-12-02,satara,21.0,251142,0.0,6476
2021-12-02,sindhudurg,7.0,52960,0.0,1442
2021-12-02,solapur,10.0,178455,0.0,4108
2021-12-02,solapur mc,3.0,32721,0.0,1472
2021-12-02,thane,8.0,101068,0.0,2218
2021-12-02,tmc,21.0,144922,0.0,2123
2021-12-02,ulhasnagar mc,2.0,22028,0.0,661
2021-12-02,vasai virar mc,28.0,82245,1.0,2067
2021-12-02,wardha,0.0,57367,0.0,1218
2021-12-02,washim,0.0,41673,0.0,637
2021-12-02,yawatmal,4.0,76002,1.0,1800
2021-12-06,ahmednagar,27.0,273708,0.0,5496
2021-12-06,ahmednagar mc,11.0,68707,0.0,1635
2021-12-06,akola,0.0,25534,0.0,655
2021-12-06,akola circle total,6.0,358362,0.0,6265
2021-12-06,akola mc,1.0,33261,0.0,771
2021-12-06,amaravati,0.0,52496,0.0,989
2021-12-06,amaravati mc,0.0,43775,0.0,609
2021-12-06,aurangabad,10.0,62534,0.0,1935
2021-12-06,aurangabad circle total,25.0,287546,0.0,7216
2021-12-06,aurangabad mc,4.0,93378,0.0,2328
2021-12-06,beed,5.0,104035,0.0,2831
2021-12-06,bhandara,0.0,59993,0.0,1123
2021-12-06,bhivandi nijampur mc,0.0,11314,0.0,489
2021-12-06,buldhana,5.0,85612,0.0,804
2021-12-06,chandrapur,0.0,59382,0.0,1088
2021-12-06,chandrapur mc,1.0,29637,0.0,476
2021-12-06,dhule,0.0,26208,0.0,362
2021-12-06,dhule mc,0.0,19950,0.0,293
2021-12-06,gadchiroli,0.0,30455,0.0,669
2021-12-06,gondia,0.0,40512,0.0,569
2021-12-06,grand total,518.0,6639296,5.0,141175
2021-12-06,hingoli,0.0,18481,0.0,507
2021-12-06,jalgaon,0.0,107002,0.0,2057
2021-12-06,jalgaon mc,0.0,32880,0.0,657
2021-12-06,jalna,8.0,60740,0.0,1211
2021-12-06,kdmc,16.0,153270,0.0,2866
2021-12-06,kolhapur,3.0,155352,0.0,4544
2021-12-06,kolhapur circle total,9.0,549013,0.0,15415
2021-12-06,kolhapur mc,2.0,51481,0.0,1305
2021-12-06,latur,0.0,68450,0.0,1799
2021-12-06,latur circle total,7.0,354786,0.0,9912
2021-12-06,latur mc,1.0,23813,0.0,642
2021-12-06,malegaon mc,2.0,10159,0.0,336
2021-12-06,mcgm,163.0,763986,2.0,16351
2021-12-06,mira bhayandar mc,9.0,59961,0.0,1203
2021-12-06,mumbai circle total,298.0,1713707,3.0,36037
2021-12-06,nagpur,4.0,129567,0.0,3075
2021-12-06,nagpur circle total,12.0,770987,0.0,14271
2021-12-06,nagpur mc,7.0,364090,0.0,6053
2021-12-06,nanded,0.0,46526,0.0,1626
2021-12-06,nanded mc,0.0,43934,0.0,1033
2021-12-06,nandurbar,0.0,40006,0.0,948
2021-12-06,nashik,4.0,164202,2.0,3745
2021-12-06,nashik circle total,60.0,980768,2.0,20172
2021-12-06,nashik mc,16.0,237946,0.0,4643
2021-12-06,navi mumbai,27.0,121459,1.0,2011
2021-12-06,osmanabad,1.0,68028,0.0,1981
2021-12-06,other states/countries,0.0,144,0.0,111
2021-12-06,palghar,0.0,56422,0.0,1233
2021-12-06,panvel mc,9.0,78352,0.0,1427
2021-12-06,parbhani,0.0,34165,0.0,793
2021-12-06,parbhani mc,3.0,18248,0.0,442
2021-12-06,pcmc,15.0,270006,0.0,3512
2021-12-06,pmc,39.0,523436,0.0,9218
2021-12-06,pune,30.0,368176,0.0,6982
2021-12-06,pune circle total,101.0,1623983,0.0,31776
2021-12-06,raigad,11.0,118631,0.0,3387
2021-12-06,ratnagiri,0.0,79125,0.0,2495
2021-12-06,sangli,4.0,164319,0.0,4277
2021-12-06,sangli mc,0.0,45736,0.0,1352
2021-12-06,satara,9.0,251196,0.0,6480
2021-12-06,sindhudurg,0.0,53000,0.0,1442
2021-12-06,solapur,8.0,178462,0.0,4112
2021-12-06,solapur mc,0.0,32707,0.0,1472
2021-12-06,thane,11.0,101093,0.0,2218
2021-12-06,tmc,31.0,144927,0.0,2123
2021-12-06,ulhasnagar mc,0.0,22023,0.0,661
2021-12-06,vasai virar mc,21.0,82269,0.0,2068
2021-12-06,wardha,0.0,57351,0.0,1218
2021-12-06,washim,0.0,41675,0.0,637
2021-12-06,yawatmal,0.0,76009,0.0,1800
2021-12-07,ahmednagar,46.0,273754,4.0,5500
2021-12-07,ahmednagar mc,6.0,68713,0.0,1635
2021-12-07,akola,0.0,25534,0.0,655
2021-12-07,akola circle total,23.0,358385,0.0,6265
2021-12-07,akola mc,1.0,33262,0.0,771
2021-12-07,amaravati,0.0,52496,0.0,989
2021-12-07,amaravati mc,10.0,43785,0.0,609
2021-12-07,aurangabad,3.0,62537,0.0,1935
2021-12-07,aurangabad circle total,15.0,287561,0.0,7216
2021-12-07,aurangabad mc,5.0,93383,0.0,2328
2021-12-07,beed,6.0,104041,0.0,2831
2021-12-07,bhandara,0.0,59993,0.0,1123
2021-12-07,bhivandi nijampur mc,0.0,11314,0.0,489
2021-12-07,buldhana,6.0,85618,0.0,804
2021-12-07,chandrapur,0.0,59382,0.0,1088
2021-12-07,chandrapur mc,1.0,29638,0.0,476
2021-12-07,dhule,0.0,26208,0.0,362
2021-12-07,dhule mc,0.0,19950,0.0,293
2021-12-07,gadchiroli,2.0,30457,0.0,669
2021-12-07,gondia,0.0,40512,0.0,569
2021-12-07,grand total,699.0,6639995,19.0,141194
2021-12-07,hingoli,0.0,18481,0.0,507
2021-12-07,jalgaon,1.0,107003,0.0,2057
2021-12-07,jalgaon mc,0.0,32880,0.0,657
2021-12-07,jalna,3.0,60743,0.0,1211
2021-12-07,kdmc,11.0,153281,0.0,2866
2021-12-07,kolhapur,5.0,155357,0.0,4544
2021-12-07,kolhapur circle total,27.0,549040,2.0,15417
2021-12-07,kolhapur mc,3.0,51484,1.0,1306
2021-12-07,latur,4.0,68454,1.0,1800
2021-12-07,latur circle total,17.0,354803,3.0,9915
2021-12-07,latur mc,3.0,23816,0.0,642
2021-12-07,malegaon mc,0.0,10159,0.0,336
2021-12-07,mcgm,189.0,764175,1.0,16352
2021-12-07,mira bhayandar mc,2.0,59963,0.0,1203
2021-12-07,mumbai circle total,323.0,1714030,4.0,36041
2021-12-07,nagpur,2.0,129569,0.0,3075
2021-12-07,nagpur circle total,22.0,771009,0.0,14271
2021-12-07,nagpur mc,17.0,364107,0.0,6053
2021-12-07,nanded,1.0,46527,0.0,1626
2021-12-07,nanded mc,0.0,43934,0.0,1033
2021-12-07,nandurbar,0.0,40006,0.0,948
2021-12-07,nashik,18.0,164220,0.0,3745
2021-12-07,nashik circle total,85.0,980853,4.0,20176
2021-12-07,nashik mc,14.0,237960,0.0,4643
2021-12-07,navi mumbai,37.0,121496,0.0,2011
2021-12-07,osmanabad,3.0,68031,2.0,1983
2021-12-07,other states/countries,0.0,144,0.0,111
2021-12-07,palghar,1.0,56423,0.0,1233
2021-12-07,panvel mc,7.0,78359,1.0,1428
2021-12-07,parbhani,1.0,34166,0.0,793
2021-12-07,parbhani mc,3.0,18251,0.0,442
2021-12-07,pcmc,49.0,270055,1.0,3513
2021-12-07,pmc,76.0,523512,0.0,9218
2021-12-07,pune,46.0,368222,0.0,6982
2021-12-07,pune circle total,187.0,1624170,6.0,31782
2021-12-07,raigad,7.0,118638,0.0,3387
2021-12-07,ratnagiri,5.0,79130,0.0,2495
2021-12-07,sangli,10.0,164329,0.0,4277
2021-12-07,sangli mc,3.0,45739,0.0,1352
2021-12-07,satara,6.0,251202,2.0,6482
2021-12-07,sindhudurg,1.0,53001,1.0,1443
2021-12-07,solapur,10.0,178472,3.0,4115
2021-12-07,solapur mc,0.0,32707,0.0,1472
2021-12-07,thane,13.0,101106,1.0,2219
2021-12-07,tmc,40.0,144967,0.0,2123
2021-12-07,ulhasnagar mc,0.0,22023,0.0,661
2021-12-07,vasai virar mc,16.0,82285,1.0,2069
2021-12-07,wardha,0.0,57351,0.0,1218
2021-12-07,washim,0.0,41675,0.0,637
2021-12-07,yawatmal,6.0,76015,0.0,1800
2021-12-08,ahmednagar,39.0,273793,1.0,5501
2021-12-08,ahmednagar mc,4.0,68717,0.0,1635
2021-12-08,akola,1.0,25535,0.0,655
2021-12-08,akola circle total,15.0,358400,0.0,6265
2021-12-08,akola mc,2.0,33264,0.0,771
2021-12-08,amaravati,1.0,52497,0.0,989
2021-12-08,amaravati mc,1.0,43786,0.0,609
2021-12-08,aurangabad,5.0,62542,0.0,1935
2021-12-08,aurangabad circle total,29.0,287590,0.0,7216
2021-12-08,aurangabad mc,7.0,93390,0.0,2328
2021-12-08,beed,12.0,104053,2.0,2833
2021-12-08,bhandara,0.0,59993,0.0,1123
2021-12-08,bhivandi nijampur mc,2.0,11316,0.0,489
2021-12-08,buldhana,4.0,85622,0.0,804
2021-12-08,chandrapur,0.0,59382,0.0,1088
2021-12-08,chandrapur mc,0.0,29638,0.0,476
2021-12-08,dhule,0.0,26208,0.0,362
2021-12-08,dhule mc,0.0,19950,0.0,293
2021-12-08,gadchiroli,0.0,30457,0.0,669
2021-12-08,gondia,1.0,40513,0.0,569
2021-12-08,grand total,893.0,6640888,10.0,141204
2021-12-08,hingoli,1.0,18482,0.0,507
2021-12-08,jalgaon,1.0,107004,0.0,2057
2021-12-08,jalgaon mc,0.0,32880,0.0,657
2021-12-08,jalna,7.0,60750,0.0,1211
2021-12-08,kdmc,22.0,153303,0.0,2866
2021-12-08,kolhapur,5.0,155362,0.0,4544
2021-12-08,kolhapur circle total,30.0,549070,0.0,15417
2021-12-08,kolhapur mc,9.0,51493,0.0,1306
2021-12-08,latur,1.0,68455,0.0,1800
2021-12-08,latur circle total,25.0,354828,2.0,9917
2021-12-08,latur mc,4.0,23820,0.0,642
2021-12-08,malegaon mc,0.0,10159,0.0,336
2021-12-08,mcgm,260.0,764435,1.0,16353
2021-12-08,mira bhayandar mc,16.0,59979,0.0,1203
2021-12-08,mumbai circle total,423.0,1714453,2.0,36043
2021-12-08,nagpur,0.0,129569,0.0,3075
2021-12-08,nagpur circle total,10.0,771019,0.0,14271
2021-12-08,nagpur mc,7.0,364114,0.0,6053
2021-12-08,nanded,3.0,46530,0.0,1626
2021-12-08,nanded mc,0.0,43934,0.0,1033
2021-12-08,nandurbar,1.0,40007,0.0,948
2021-12-08,nashik,14.0,164234,1.0,3746
2021-12-08,nashik circle total,90.0,980943,2.0,20178
2021-12-08,nashik mc,31.0,237991,0.0,4643
2021-12-08,navi mumbai,38.0,121534,0.0,2011
2021-12-08,osmanabad,5.0,68036,0.0,1983
2021-12-08,other states/countries,0.0,144,0.0,111
2021-12-08,palghar,1.0,56424,0.0,1233
2021-12-08,panvel mc,11.0,78370,0.0,1428
2021-12-08,parbhani,3.0,34169,0.0,793
2021-12-08,parbhani mc,6.0,18257,0.0,442
2021-12-08,pcmc,48.0,270103,0.0,3513
2021-12-08,pmc,107.0,523619,1.0,9219
2021-12-08,pune,76.0,368298,3.0,6985
2021-12-08,pune circle total,271.0,1624441,4.0,31786
2021-12-08,raigad,6.0,118644,0.0,3387
2021-12-08,ratnagiri,3.0,79133,0.0,2495
2021-12-08,sangli,3.0,164332,0.0,4277
2021-12-08,sangli mc,7.0,45746,0.0,1352
2021-12-08,satara,24.0,251226,0.0,6482
2021-12-08,sindhudurg,3.0,53004,0.0,1443
2021-12-08,solapur,13.0,178485,0.0,4115
2021-12-08,solapur mc,3.0,32710,0.0,1472
2021-12-08,thane,11.0,101117,1.0,2220
2021-12-08,tmc,39.0,145006,0.0,2123
2021-12-08,ulhasnagar mc,1.0,22024,0.0,661
2021-12-08,vasai virar mc,16.0,82301,0.0,2069
2021-12-08,wardha,2.0,57353,0.0,1218
2021-12-08,washim,2.0,41677,0.0,637
2021-12-08,yawatmal,4.0,76019,0.0,1800
2021-12-09,ahmednagar,53.0,273846,0.0,5501
2021-12-09,ahmednagar mc,10.0,68727,0.0,1635
2021-12-09,akola,1.0,25536,0.0,655
2021-12-09,akola circle total,9.0,358409,0.0,6265
2021-12-09,akola mc,1.0,33265,0.0,771
2021-12-09,amaravati,0.0,52497,0.0,989
2021-12-09,amaravati mc,2.0,43788,0.0,609
2021-12-09,aurangabad,0.0,62542,0.0,1935
2021-12-09,aurangabad circle total,13.0,287603,2.0,7218
2021-12-09,aurangabad mc,3.0,93393,0.0,2328
2021-12-09,beed,7.0,104060,0.0,2833
2021-12-09,bhandara,0.0,59993,0.0,1123
2021-12-09,bhivandi nijampur mc,1.0,11317,0.0,489
2021-12-09,buldhana,2.0,85624,0.0,804
2021-12-09,chandrapur,0.0,59382,0.0,1088
2021-12-09,chandrapur mc,1.0,29639,0.0,476
2021-12-09,dhule,0.0,26208,0.0,362
2021-12-09,dhule mc,0.0,19950,0.0,293
2021-12-09,gadchiroli,4.0,30461,0.0,669
2021-12-09,gondia,0.0,40513,0.0,569
2021-12-09,grand total,789.0,6641677,7.0,141211
2021-12-09,hingoli,5.0,18487,0.0,507
2021-12-09,jalgaon,2.0,107006,0.0,2057
2021-12-09,jalgaon mc,0.0,32880,0.0,657
2021-12-09,jalna,5.0,60755,1.0,1212
2021-12-09,kdmc,11.0,153314,0.0,2866
2021-12-09,kolhapur,2.0,155364,0.0,4544
2021-12-09,kolhapur circle total,18.0,549088,0.0,15417
2021-12-09,kolhapur mc,6.0,51499,0.0,1306
2021-12-09,latur,3.0,68458,0.0,1800
2021-12-09,latur circle total,25.0,354853,0.0,9917
2021-12-09,latur mc,5.0,23825,0.0,642
2021-12-09,malegaon mc,0.0,10159,0.0,336
2021-12-09,mcgm,219.0,764654,1.0,16354
2021-12-09,mira bhayandar mc,11.0,59990,0.0,1203
2021-12-09,mumbai circle total,377.0,1714830,1.0,36044
2021-12-09,nagpur,2.0,129571,0.0,3075
2021-12-09,nagpur circle total,17.0,771036,0.0,14271
2021-12-09,nagpur mc,9.0,364123,0.0,6053
2021-12-09,nanded,1.0,46531,0.0,1626
2021-12-09,nanded mc,1.0,43935,0.0,1033
2021-12-09,nandurbar,1.0,40008,0.0,948
2021-12-09,nashik,10.0,164244,1.0,3747
2021-12-09,nashik circle total,95.0,981038,1.0,20179
2021-12-09,nashik mc,19.0,238010,0.0,4643
2021-12-09,navi mumbai,37.0,121571,0.0,2011
2021-12-09,osmanabad,8.0,68044,0.0,1983
2021-12-09,other states/countries,0.0,144,0.0,111
2021-12-09,palghar,2.0,56426,0.0,1233
2021-12-09,panvel mc,9.0,78379,0.0,1428
2021-12-09,parbhani,0.0,34169,0.0,793
2021-12-09,parbhani mc,0.0,18257,1.0,443
2021-12-09,pcmc,54.0,270157,0.0,3513
2021-12-09,pmc,74.0,523693,0.0,9219
2021-12-09,pune,54.0,368352,2.0,6987
2021-12-09,pune circle total,235.0,1624676,3.0,31789
2021-12-09,raigad,12.0,118656,0.0,3387
2021-12-09,ratnagiri,0.0,79133,0.0,2495
2021-12-09,sangli,8.0,164340,0.0,4277
2021-12-09,sangli mc,2.0,45748,0.0,1352
2021-12-09,satara,33.0,251259,0.0,6482
2021-12-09,sindhudurg,0.0,53004,0.0,1443
2021-12-09,solapur,20.0,178505,1.0,4116
2021-12-09,solapur mc,0.0,32710,0.0,1472
2021-12-09,thane,10.0,101127,0.0,2220
2021-12-09,tmc,46.0,145052,0.0,2123
2021-12-09,ulhasnagar mc,3.0,22027,0.0,661
2021-12-09,vasai virar mc,16.0,82317,0.0,2069
2021-12-09,wardha,1.0,57354,0.0,1218
2021-12-09,washim,0.0,41677,0.0,637
2021-12-09,yawatmal,3.0,76022,0.0,1800
2021-12-12,ahmednagar,43.0,273984,1.0,5502
2021-12-12,ahmednagar mc,4.0,68746,1.0,1636
2021-12-12,akola,0.0,25536,0.0,655
2021-12-12,akola circle total,8.0,358428,0.0,6267
2021-12-12,akola mc,0.0,33265,0.0,772
2021-12-12,amaravati,0.0,52497,0.0,989
2021-12-12,amaravati mc,5.0,43796,0.0,609
2021-12-12,aurangabad,3.0,62548,0.0,1935
2021-12-12,aurangabad circle total,12.0,287656,1.0,7220
2021-12-12,aurangabad mc,5.0,93411,1.0,2329
2021-12-12,beed,8.0,104093,0.0,2835
2021-12-12,bhandara,0.0,59994,0.0,1123
2021-12-12,bhivandi nijampur mc,1.0,11319,0.0,489
2021-12-12,buldhana,2.0,85630,0.0,805
2021-12-12,chandrapur,0.0,59386,0.0,1088
2021-12-12,chandrapur mc,3.0,29643,0.0,476
2021-12-12,dhule,1.0,26210,0.0,362
2021-12-12,dhule mc,0.0,19950,0.0,293
2021-12-12,gadchiroli,0.0,30462,0.0,669
2021-12-12,gondia,2.0,40515,0.0,569
2021-12-12,grand total,704.0,6643883,16.0,141259
2021-12-12,hingoli,0.0,18487,0.0,508
2021-12-12,jalgaon,2.0,107012,0.0,2057
2021-12-12,jalgaon mc,0.0,32880,0.0,657
2021-12-12,jalna,2.0,60775,0.0,1212
2021-12-12,kdmc,12.0,153351,0.0,2871
2021-12-12,kolhapur,0.0,155368,0.0,4544
2021-12-12,kolhapur circle total,12.0,549140,0.0,15419
2021-12-12,kolhapur mc,3.0,51511,0.0,1306
2021-12-12,latur,2.0,68464,0.0,1800
2021-12-12,latur circle total,20.0,354930,0.0,9922
2021-12-12,latur mc,2.0,23834,0.0,642
2021-12-12,malegaon mc,0.0,10160,0.0,336
2021-12-12,mcgm,188.0,765282,2.0,16357
2021-12-12,mira bhayandar mc,7.0,60018,0.0,1203
2021-12-12,mumbai circle total,335.0,1715887,2.0,36053
2021-12-12,nagpur,1.0,129574,0.0,3075
2021-12-12,nagpur circle total,10.0,771063,0.0,14271
2021-12-12,nagpur mc,3.0,364133,0.0,6053
2021-12-12,nanded,0.0,46531,0.0,1626
2021-12-12,nanded mc,0.0,43940,0.0,1034
2021-12-12,nandurbar,2.0,40010,0.0,948
2021-12-12,nashik,25.0,164308,0.0,3750
2021-12-12,nashik circle total,91.0,981317,3.0,20189
2021-12-12,nashik mc,14.0,238057,1.0,4648
2021-12-12,navi mumbai,29.0,121662,0.0,2011
2021-12-12,osmanabad,8.0,68068,0.0,1985
2021-12-12,other states/countries,0.0,144,0.0,111
2021-12-12,palghar,4.0,56449,0.0,1233
2021-12-12,panvel mc,15.0,78413,0.0,1429
2021-12-12,parbhani,2.0,34175,0.0,793
2021-12-12,parbhani mc,0.0,18260,0.0,443
2021-12-12,pcmc,36.0,270277,2.0,3515
2021-12-12,pmc,96.0,523960,5.0,9227
2021-12-12,pune,65.0,368533,2.0,6994
2021-12-12,pune circle total,216.0,1625318,10.0,31807
2021-12-12,raigad,13.0,118691,0.0,3387
2021-12-12,ratnagiri,2.0,79137,0.0,2495
2021-12-12,sangli,1.0,164353,0.0,4278
2021-12-12,sangli mc,4.0,45756,0.0,1352
2021-12-12,satara,8.0,251302,0.0,6482
2021-12-12,sindhudurg,2.0,53015,0.0,1444
2021-12-12,solapur,8.0,178532,1.0,4117
2021-12-12,solapur mc,3.0,32714,0.0,1472
2021-12-12,thane,10.0,101161,0.0,2220
2021-12-12,tmc,37.0,145138,0.0,2123
2021-12-12,ulhasnagar mc,1.0,22036,0.0,661
2021-12-12,vasai virar mc,18.0,82367,0.0,2069
2021-12-12,wardha,1.0,57356,0.0,1218
2021-12-12,washim,0.0,41677,0.0,637
2021-12-12,yawatmal,1.0,76027,0.0,1800
2021-12-13,ahmednagar,39.0,274023,0.0,5502
2021-12-13,ahmednagar mc,10.0,68756,0.0,1636
2021-12-13,akola,0.0,25536,0.0,655
2021-12-13,akola circle total,2.0,358430,0.0,6267
2021-12-13,akola mc,0.0,33265,0.0,772
2021-12-13,amaravati,0.0,52497,0.0,989
2021-12-13,amaravati mc,0.0,43796,0.0,609
2021-12-13,aurangabad,2.0,62550,0.0,1935
2021-12-13,aurangabad circle total,25.0,287681,0.0,7220
2021-12-13,aurangabad mc,8.0,93419,0.0,2329
2021-12-13,beed,5.0,104098,0.0,2835
2021-12-13,bhandara,0.0,59994,0.0,1123
2021-12-13,bhivandi nijampur mc,0.0,11319,0.0,489
2021-12-13,buldhana,0.0,85630,0.0,805
2021-12-13,chandrapur,0.0,59386,0.0,1088
2021-12-13,chandrapur mc,2.0,29645,0.0,476
2021-12-13,dhule,0.0,26210,0.0,362
2021-12-13,dhule mc,0.0,19950,0.0,293
2021-12-13,gadchiroli,0.0,30462,0.0,669
2021-12-13,gondia,0.0,40515,0.0,569
2021-12-13,grand total,569.0,6644452,5.0,141264
2021-12-13,hingoli,0.0,18487,0.0,508
2021-12-13,jalgaon,0.0,107012,0.0,2057
2021-12-13,jalgaon mc,0.0,32880,0.0,657
2021-12-13,jalna,15.0,60790,0.0,1212
2021-12-13,kdmc,14.0,153365,0.0,2871
2021-12-13,kolhapur,2.0,155370,0.0,4544
2021-12-13,kolhapur circle total,16.0,549156,0.0,15419
2021-12-13,kolhapur mc,6.0,51517,0.0,1306
2021-12-13,latur,0.0,68464,0.0,1800
2021-12-13,latur circle total,21.0,354951,0.0,9922
2021-12-13,latur mc,1.0,23835,0.0,642
2021-12-13,malegaon mc,0.0,10160,0.0,336
2021-12-13,mcgm,160.0,765442,2.0,16359
2021-12-13,mira bhayandar mc,10.0,60028,0.0,1203
2021-12-13,mumbai circle total,265.0,1716152,2.0,36055
2021-12-13,nagpur,0.0,129574,0.0,3075
2021-12-13,nagpur circle total,6.0,771069,0.0,14271
2021-12-13,nagpur mc,4.0,364137,0.0,6053
2021-12-13,nanded,0.0,46531,0.0,1626
2021-12-13,nanded mc,5.0,43945,0.0,1034
2021-12-13,nandurbar,0.0,40010,0.0,948
2021-12-13,nashik,18.0,164326,1.0,3751
2021-12-13,nashik circle total,76.0,981393,1.0,20190
2021-12-13,nashik mc,9.0,238066,0.0,4648
2021-12-13,navi mumbai,33.0,121695,0.0,2011
2021-12-13,osmanabad,10.0,68078,0.0,1985
2021-12-13,other states/countries,0.0,144,0.0,111
2021-12-13,palghar,1.0,56450,0.0,1233
2021-12-13,panvel mc,6.0,78419,0.0,1429
2021-12-13,parbhani,0.0,34175,0.0,793
2021-12-13,parbhani mc,0.0,18260,0.0,443
2021-12-13,pcmc,23.0,270300,0.0,3515
2021-12-13,pmc,54.0,524014,1.0,9228
2021-12-13,pune,55.0,368588,1.0,6995
2021-12-13,pune circle total,158.0,1625476,2.0,31809
2021-12-13,raigad,4.0,118695,0.0,3387
2021-12-13,ratnagiri,0.0,79137,0.0,2495
2021-12-13,sangli,6.0,164359,0.0,4278
2021-12-13,sangli mc,2.0,45758,0.0,1352
2021-12-13,satara,14.0,251316,0.0,6482
2021-12-13,sindhudurg,0.0,53015,0.0,1444
2021-12-13,solapur,12.0,178544,0.0,4117
2021-12-13,solapur mc,0.0,32714,0.0,1472
2021-12-13,thane,6.0,101167,0.0,2220
2021-12-13,tmc,21.0,145159,0.0,2123
2021-12-13,ulhasnagar mc,1.0,22037,0.0,661
2021-12-13,vasai virar mc,9.0,82376,0.0,2069
2021-12-13,wardha,0.0,57356,0.0,1218
2021-12-13,washim,0.0,41677,0.0,637
2021-12-13,yawatmal,2.0,76029,0.0,1800
2021-12-15,ahmednagar,35.0,274098,1.0,5505
2021-12-15,ahmednagar mc,8.0,68767,0.0,1636
2021-12-15,akola,1.0,25537,0.0,655
2021-12-15,akola circle total,9.0,358443,0.0,6268
2021-12-15,akola mc,0.0,33265,0.0,773
2021-12-15,amaravati,0.0,52499,0.0,989
2021-12-15,amaravati mc,4.0,43801,0.0,609
2021-12-15,aurangabad,4.0,62555,0.0,1935
2021-12-15,aurangabad circle total,15.0,287708,0.0,7220
2021-12-15,aurangabad mc,6.0,93429,0.0,2329
2021-12-15,beed,7.0,104109,0.0,2837
2021-12-15,bhandara,1.0,59995,0.0,1123
2021-12-15,bhivandi nijampur mc,2.0,11321,0.0,489
2021-12-15,buldhana,2.0,85633,0.0,805
2021-12-15,chandrapur,3.0,59389,0.0,1088
2021-12-15,chandrapur mc,0.0,29645,0.0,476
2021-12-15,dhule,1.0,26211,0.0,362
2021-12-15,dhule mc,1.0,19951,0.0,293
2021-12-15,gadchiroli,0.0,30469,0.0,669
2021-12-15,gondia,0.0,40515,0.0,569
2021-12-15,grand total,925.0,6646061,10.0,141298
2021-12-15,hingoli,1.0,18488,0.0,508
2021-12-15,jalgaon,2.0,107015,1.0,2058
2021-12-15,jalgaon mc,1.0,32881,0.0,657
2021-12-15,jalna,3.0,60798,0.0,1212
2021-12-15,kdmc,26.0,153402,0.0,2871
2021-12-15,kolhapur,3.0,155373,0.0,4544
2021-12-15,kolhapur circle total,34.0,549204,0.0,15422
