date,facility_name,patients_on_oxygen_support,patients_ventilator,total_patients
2020-12-13,"alchemist hospital sector 21, panchkula",12,0,12
2020-12-13,"alchemist hospital sector-26, panchkula",10,1,11
2020-12-13,"paras hospital, panchkula",9,0,9
2020-12-13,"civil hospital, panchkula",29,0,29
2020-12-13,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-13,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-13,total,271,32,303
2020-12-14,"pt bd sharma pgims, rohtak",12,3,15
2020-12-14,"bpsgmc, khanpur kalan, sonepat",22,3,25
2020-12-14,"shkm govt medical college nalhar, nuh",1,0,1
2020-12-14,"kcgmc, karnal",25,4,29
2020-12-14,"mamc, agroha, hisar",36,0,36
2020-12-14,"esic medical college and hospital, faridabad",14,9,23
2020-12-14,"mm institute of medical sciences & research, mulana (deemed university)",4,5,9
2020-12-14,artemis hospital gurugram,2,2,4
2020-12-14,fortis hospital gurugram,1,1,2
2020-12-14,"metro hospital, faridabad",16,3,19
2020-12-14,"qrg central, faridabad",12,0,12
2020-12-14,"qrg medicare, faridabad",6,1,7
2020-12-14,"sarvodaya hospital sector 8, faridabad",9,1,10
2020-12-14,"park hospital, faridabad",2,0,2
2020-12-14,"escort hospital, faridabad",3,0,3
2020-12-14,"asian hospital, faridabad",4,1,5
2020-12-14,"alchemist hospital sector 21, panchkula",11,0,11
2020-12-14,"alchemist hospital sector-26, panchkula",8,2,10
2020-12-14,"paras hospital, panchkula",9,1,10
2020-12-14,"civil hospital, panchkula",28,0,28
2020-12-14,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-14,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-14,total,247,36,283
2020-12-15,"pt bd sharma pgims, rohtak",15,3,18
2020-12-15,"bpsgmc, khanpur kalan, sonepat",24,3,27
2020-12-15,"shkm govt medical college nalhar, nuh",1,0,1
2020-12-15,"kcgmc, karnal",23,6,29
2020-12-15,"mamc, agroha, hisar",30,0,30
2020-12-15,"esic medical college and hospital, faridabad",17,8,25
2020-12-15,"mm institute of medical sciences & research, mulana (deemed university)",2,3,5
2020-12-15,artemis hospital gurugram,2,2,4
2020-12-15,fortis hospital gurugram,1,1,2
2020-12-15,"metro hospital, faridabad",15,3,18
2020-12-15,"qrg central, faridabad",7,0,7
2020-12-15,"qrg medicare, faridabad",3,0,3
2020-12-15,"sarvodaya hospital sector 8, faridabad",4,0,4
2020-12-15,"park hospital, faridabad",2,0,2
2020-12-15,"escort hospital, faridabad",4,0,4
2020-12-15,"asian hospital, faridabad",3,0,3
2020-12-15,"alchemist hospital sector 21, panchkula",9,1,10
2020-12-15,"alchemist hospital sector-26, panchkula",8,1,9
2020-12-15,"paras hospital, panchkula",6,1,7
2020-12-15,"civil hospital, panchkula",26,0,26
2020-12-15,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-15,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-15,total,224,32,256
2020-12-16,"pt bd sharma pgims, rohtak",11,3,14
2020-12-16,"bpsgmc, khanpur kalan, sonepat",16,3,19
2020-12-16,"shkm govt medical college nalhar, nuh",1,0,1
2020-12-16,"kcgmc, karnal",21,7,28
2020-12-16,"mamc, agroha, hisar",31,0,31
2020-12-16,"esic medical college and hospital, faridabad",19,7,26
2020-12-16,"mm institute of medical sciences & research, mulana (deemed university)",2,2,4
2020-12-16,artemis hospital gurugram,2,2,4
2020-12-16,fortis hospital gurugram,1,1,2
2020-12-16,"metro hospital, faridabad",9,3,12
2020-12-16,"qrg central, faridabad",7,1,8
2020-12-16,"qrg medicare, faridabad",5,0,5
2020-12-16,"sarvodaya hospital sector 8, faridabad",5,0,5
2020-12-16,"park hospital, faridabad",2,0,2
2020-12-16,"escort hospital, faridabad",3,0,3
2020-12-16,"asian hospital, faridabad",3,0,3
2020-12-16,"alchemist hospital sector 21, panchkula",10,1,11
2020-12-16,"alchemist hospital sector-26, panchkula",5,1,6
2020-12-16,"paras hospital, panchkula",7,0,7
2020-12-16,"civil hospital, panchkula",26,0,26
2020-12-16,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-16,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-16,total,208,31,239
2020-12-17,"pt bd sharma pgims, rohtak",13,3,16
2020-12-17,"bpsgmc, khanpur kalan, sonepat",15,3,18
2020-12-17,"kcgmc, karnal",22,3,25
2020-12-17,"mamc, agroha, hisar",33,0,33
2020-12-17,"esic medical college and hospital, faridabad",17,8,25
2020-12-17,"mm institute of medical sciences & research, mulana (deemed university)",3,5,8
2020-12-17,artemis hospital gurugram,2,2,4
2020-12-17,fortis hospital gurugram,1,1,2
2020-12-17,"metro hospital, faridabad",10,3,13
2020-12-17,"qrg central, faridabad",5,1,6
2020-12-17,"qrg medicare, faridabad",5,0,5
2020-12-17,"sarvodaya hospital sector 8, faridabad",5,0,5
2020-12-17,"park hospital, faridabad",1,0,1
2020-12-17,"escort hospital, faridabad",2,0,2
2020-12-17,"asian hospital, faridabad",4,0,4
2020-12-17,"alchemist hospital sector 21, panchkula",12,1,13
2020-12-17,"alchemist hospital sector-26, panchkula",5,1,6
2020-12-17,"paras hospital, panchkula",7,0,7
2020-12-17,"civil hospital, panchkula",23,0,23
2020-12-17,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-17,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-17,total,207,31,238
2020-12-18,"pt bd sharma pgims, rohtak",11,2,13
2020-12-18,"bpsgmc, khanpur kalan, sonepat",11,4,15
2020-12-18,"shkmgmc, nalhar",1,0,1
2020-12-18,"kcgmc, karnal",22,2,24
2020-12-18,"mamc, agroha, hisar",26,1,27
2020-12-18,"esic medical college and hospital, faridabad",22,4,26
2020-12-18,"mm institute of medical sciences & research, mulana (deemed university)",3,4,7
2020-12-18,artemis hospital gurugram,2,2,4
2020-12-18,fortis hospital gurugram,1,1,2
2020-12-18,"metro hospital, faridabad",11,3,14
2020-12-18,"qrg central, faridabad",5,1,6
2020-12-18,"qrg medicare, faridabad",6,0,6
2020-12-18,"sarvodaya hospital sector 8, faridabad",4,0,4
2020-12-18,"park hospital, faridabad",2,0,2
2020-12-18,"escort hospital, faridabad",2,0,2
2020-12-18,"asian hospital, faridabad",4,0,4
2020-12-18,"alchemist hospital sector 21, panchkula",12,2,14
2020-12-18,"alchemist hospital sector-26, panchkula",4,1,5
2020-12-18,"paras hospital, panchkula",7,1,8
2020-12-18,"civil hospital, panchkula",23,0,23
2020-12-18,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-18,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-18,total,201,28,229
2020-12-19,"pt bd sharma pgims, rohtak",10,1,11
2020-12-19,"bpsgmc, khanpur kalan, sonepat",13,2,15
2020-12-19,"shkmgmc, nalhar",1,0,1
2020-12-19,"kcgmc, karnal",20,0,20
2020-12-19,"mamc, agroha, hisar",26,0,26
2020-12-19,"esic medical college and hospital, faridabad",20,5,25
2020-12-19,"mm institute of medical sciences & research, mulana (deemed university)",3,3,6
2020-12-19,artemis hospital gurugram,2,2,4
2020-12-19,fortis hospital gurugram,1,1,2
2020-12-19,"metro hospital, faridabad",12,3,15
2020-12-19,"qrg central, faridabad",6,1,7
2020-12-19,"qrg medicare, faridabad",8,0,8
2020-12-19,"sarvodaya hospital sector 8, faridabad",1,1,2
2020-12-19,"park hospital, faridabad",2,0,2
2020-12-19,"escort hospital, faridabad",1,0,1
2020-12-19,"asian hospital, faridabad",7,0,7
2020-12-19,"alchemist hospital sector 21, panchkula",8,1,9
2020-12-19,"alchemist hospital sector-26, panchkula",3,1,4
2020-12-19,"paras hospital, panchkula",6,1,7
2020-12-19,"civil hospital, panchkula",19,0,19
2020-12-19,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-19,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-19,total,191,22,213
2020-12-20,"pt bd sharma pgims, rohtak",12,2,14
2020-12-20,"bpsgmc, khanpur kalan, sonepat",9,1,10
2020-12-20,"shkmgmc, nalhar",2,0,2
2020-12-20,"kcgmc, karnal",19,1,20
2020-12-20,"mamc, agroha, hisar",18,0,18
2020-12-20,"esic medical college and hospital, faridabad",18,5,23
2020-12-20,"mm institute of medical sciences & research, mulana (deemed university)",3,3,6
2020-12-20,artemis hospital gurugram,2,2,4
2020-12-20,fortis hospital gurugram,1,1,2
2020-12-20,"metro hospital, faridabad",12,2,14
2020-12-20,"qrg central, faridabad",8,1,9
2020-12-20,"qrg medicare, faridabad",8,0,8
2020-12-20,"sarvodaya hospital sector 8, faridabad",1,1,2
2020-12-20,"park hospital, faridabad",1,0,1
2020-12-20,"escort hospital, faridabad",2,0,2
2020-12-20,"asian hospital, faridabad",6,0,6
2020-12-20,"alchemist hospital sector 21, panchkula",9,1,10
2020-12-20,"alchemist hospital sector-26, panchkula",4,1,5
2020-12-20,"paras hospital, panchkula",6,0,6
2020-12-20,"civil hospital, panchkula",20,0,20
2020-12-20,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-20,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-20,total,183,21,204
2020-12-23,"pt bd sharma pgims, rohtak",8,2,10
2020-12-23,"bpsgmc, khanpur kalan, sonepat",10,0,10
2020-12-23,"shkmgmc, nalhar",2,0,2
2020-12-23,"kcgmc, karnal",14,2,16
2020-12-23,"mamc, agroha, hisar",17,0,17
2020-12-23,"esic medical college and hospital, faridabad",16,6,22
2020-12-23,"mm institute of medical sciences & research, mulana (deemed university)",2,3,5
2020-12-23,"sgt medical college & hospital & research institute, budhera, gurugram (deemed university)",0,1,1
2020-12-23,artemis hospital gurugram,2,2,4
2020-12-23,fortis hospital gurugram,1,1,2
2020-12-23,"metro hospital, faridabad",10,1,11
2020-12-23,"qrg central, faridabad",5,1,6
2020-12-23,"qrg medicare, faridabad",4,0,4
2020-12-23,"sarvodaya hospital sector 8, faridabad",7,1,8
2020-12-23,"park hospital, faridabad",1,0,1
2020-12-23,"escort hospital, faridabad",1,0,1
2020-12-23,"asian hospital, faridabad",4,0,4
2020-12-23,"alchemist hospital sector 21, panchkula",12,1,13
2020-12-23,"alchemist hospital sector-26, panchkula",3,1,4
2020-12-23,"paras hospital, panchkula",4,0,4
2020-12-23,"civil hospital, panchkula",16,0,16
2020-12-23,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-23,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-23,total,161,22,183
2020-12-24,"pt bd sharma pgims, rohtak",8,2,10
2020-12-24,"bpsgmc, khanpur kalan, sonepat",8,0,8
2020-12-24,"shkmgmc, nalhar",2,0,2
2020-12-24,"kcgmc, karnal",17,1,18
2020-12-24,"mamc, agroha, hisar",13,0,13
2020-12-24,"esic medical college and hospital, faridabad",17,5,22
2020-12-24,"mm institute of medical sciences & research, mulana (deemed university)",2,2,4
2020-12-24,artemis hospital gurugram,2,2,4
2020-12-24,fortis hospital gurugram,1,1,2
2020-12-24,"metro hospital, faridabad",10,1,11
2020-12-24,"qrg central, faridabad",7,2,9
2020-12-24,"qrg medicare, faridabad",3,0,3
2020-12-24,"sarvodaya hospital sector 8, faridabad",7,2,9
2020-12-24,"asian hospital, faridabad",1,0,1
2020-12-24,"alchemist hospital sector 21, panchkula",12,1,13
2020-12-24,"alchemist hospital sector-26, panchkula",8,1,9
2020-12-24,"paras hospital, panchkula",4,0,4
2020-12-24,"civil hospital, panchkula",16,0,16
2020-12-24,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-24,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-24,total,160,20,180
2020-12-26,"pt bd sharma pgims, rohtak",8,0,8
2020-12-26,"bpsgmc, khanpur kalan, sonepat",6,0,6
2020-12-26,"shkmgmc, nalhar",2,0,2
2020-12-26,"kcgmc, karnal",14,2,16
2020-12-26,"mamc, agroha, hisar",12,0,12
2020-12-26,"esic medical college and hospital, faridabad",17,4,21
2020-12-26,"mm institute of medical sciences & research, mulana (deemed university)",1,2,3
2020-12-26,artemis hospital gurugram,2,2,4
2020-12-26,fortis hospital gurugram,1,1,2
2020-12-26,"metro hospital, faridabad",12,0,12
2020-12-26,"qrg central, faridabad",7,1,8
2020-12-26,"qrg medicare, faridabad",4,0,4
2020-12-26,"sarvodaya hospital sector 8, faridabad",5,1,6
2020-12-26,"asian hospital, faridabad",2,0,2
2020-12-26,"alchemist hospital sector 21, panchkula",12,1,13
2020-12-26,"alchemist hospital sector-26, panchkula",10,0,10
2020-12-26,"paras hospital, panchkula",1,0,1
2020-12-26,"civil hospital, panchkula",20,0,20
2020-12-26,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-26,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-26,total,158,14,172
2020-12-27,"pt bd sharma pgims, rohtak",5,0,5
2020-12-27,"bpsgmc, khanpur kalan, sonepat",7,0,7
2020-12-27,"shkmgmc, nalhar",1,0,1
2020-12-27,"kcgmc, karnal",11,2,13
2020-12-27,"mamc, agroha, hisar",8,0,8
2020-12-27,"esic medical college and hospital, faridabad",16,3,19
2020-12-27,"mm institute of medical sciences & research, mulana (deemed university)",2,2,4
2020-12-27,artemis hospital gurugram,2,2,4
2020-12-27,fortis hospital gurugram,1,1,2
2020-12-27,"metro hospital, faridabad",12,0,12
2020-12-27,"qrg central, faridabad",7,1,8
2020-12-27,"qrg medicare, faridabad",3,0,3
2020-12-27,"sarvodaya hospital sector 8, faridabad",4,1,5
2020-12-27,"escorts fortis, faridabad",1,0,1
2020-12-27,"asian hospital, faridabad",2,0,2
2020-12-27,"alchemist hospital sector 21, panchkula",10,1,11
2020-12-27,"alchemist hospital sector-26, panchkula",7,1,8
2020-12-27,"paras hospital, panchkula",1,0,1
2020-12-27,"civil hospital, panchkula",16,0,16
2020-12-27,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-27,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-27,total,138,14,152
2020-12-28,"pt bd sharma pgims, rohtak",8,0,8
2020-12-28,"bpsgmc, khanpur kalan, sonepat",7,0,7
2020-12-28,"kcgmc, karnal",11,2,13
2020-12-28,"mamc, agroha, hisar",8,0,8
2020-12-28,"esic medical college and hospital, faridabad",14,3,17
2020-12-28,"mm institute of medical sciences & research, mulana (deemed university)",3,2,5
2020-12-28,artemis hospital gurugram,2,2,4
2020-12-28,fortis hospital gurugram,1,1,2
2020-12-28,"metro hospital, faridabad",11,0,11
2020-12-28,"qrg central, faridabad",7,1,8
2020-12-28,"qrg medicare, faridabad",4,0,4
2020-12-28,"sarvodaya hospital sector 8, faridabad",1,0,1
2020-12-28,"escorts fortis, faridabad",2,0,2
2020-12-28,"asian hospital, faridabad",4,0,4
2020-12-28,"alchemist hospital sector 21, panchkula",11,1,12
2020-12-28,"alchemist hospital sector-26, panchkula",4,1,5
2020-12-28,"paras hospital, panchkula",1,0,1
2020-12-28,"civil hospital, panchkula",13,0,13
2020-12-28,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-28,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-28,total,134,13,147
2020-12-29,"pt bd sharma pgims, rohtak",4,1,5
2020-12-29,"bpsgmc, khanpur kalan, sonepat",4,0,4
2020-12-29,"kcgmc, karnal",11,1,12
2020-12-29,"mamc, agroha, hisar",7,0,7
2020-12-29,"esic medical college and hospital, faridabad",11,5,16
2020-12-29,"mm institute of medical sciences & research, mulana (deemed university)",5,1,6
2020-12-29,artemis hospital gurugram,1,1,2
2020-12-29,"metro hospital, faridabad",11,0,11
2020-12-29,"qrg central, faridabad",7,1,8
2020-12-29,"qrg medicare, faridabad",4,0,4
2020-12-29,"sarvodaya hospital sector 8, faridabad",1,0,1
2020-12-29,"escorts fortis, faridabad",2,0,2
2020-12-29,"asian hospital, faridabad",4,0,4
2020-12-29,"alchemist hospital sector 21, panchkula",10,1,11
2020-12-29,"alchemist hospital sector-26, panchkula",4,1,5
2020-12-29,"paras hospital, panchkula",4,0,4
2020-12-29,"civil hospital, panchkula",13,1,14
2020-12-29,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-29,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-29,total,125,13,138
2020-12-30,"pt bd sharma pgims, rohtak",0,1,1
2020-12-30,"bpsgmc, khanpur kalan, sonepat",3,0,3
2020-12-30,"kcgmc, karnal",11,4,15
2020-12-30,"mamc, agroha, hisar",4,0,4
2020-12-30,"esic medical college and hospital, faridabad",11,3,14
2020-12-30,"mm institute of medical sciences & research, mulana (deemed university)",5,1,6
2020-12-30,artemis hospital gurugram,1,1,2
2020-12-30,"metro hospital, faridabad",8,0,8
2020-12-30,"qrg central, faridabad",7,0,7
2020-12-30,"qrg medicare, faridabad",3,0,3
2020-12-30,"sarvodaya hospital sector 8, faridabad",7,2,9
2020-12-30,"escorts fortis, faridabad",2,0,2
2020-12-30,"asian hospital, faridabad",4,0,4
2020-12-30,"alchemist hospital sector 21, panchkula",12,1,13
2020-12-30,"alchemist hospital sector-26, panchkula",3,1,4
2020-12-30,"paras hospital, panchkula",4,0,4
2020-12-30,"civil hospital, panchkula",16,0,16
2020-12-30,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-30,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-30,total,123,14,137
2020-12-31,"pt bd sharma pgims, rohtak",1,1,2
2020-12-31,"bpsgmc, khanpur kalan, sonepat",3,0,3
2020-12-31,"shkmgmc, nalhar",0,1,1
2020-12-31,"kcgmc, karnal",14,4,18
2020-12-31,"mamc, agroha, hisar",6,0,6
2020-12-31,"esic medical college and hospital, faridabad",11,3,14
2020-12-31,"mm institute of medical sciences & research, mulana (deemed university)",6,0,6
2020-12-31,artemis hospital gurugram,1,1,2
2020-12-31,"metro hospital, faridabad",12,1,13
2020-12-31,"qrg central, faridabad",4,0,4
2020-12-31,"qrg medicare, faridabad",2,0,2
2020-12-31,"sarvodaya hospital sector 8, faridabad",4,0,4
2020-12-31,"escorts fortis, faridabad",3,0,3
2020-12-31,"asian hospital, faridabad",3,0,3
2020-12-31,"alchemist hospital sector 21, panchkula",3,1,4
2020-12-31,"alchemist hospital sector-26, panchkula",9,1,10
2020-12-31,"paras hospital, panchkula",3,0,3
2020-12-31,"civil hospital, panchkula",16,1,17
2020-12-31,"lnjp civil hospital, kurukshetra",1,0,1
2020-12-31,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2020-12-31,total,123,14,137
2021-01-01,"bpsgmc, khanpur kalan, sonepat",3,2,5
2021-01-01,"shkmgmc, nalhar",0,1,1
2021-01-01,"kcgmc, karnal",16,4,20
2021-01-01,"mamc, agroha, hisar",5,0,5
2021-01-01,"esic medical college and hospital, faridabad",8,5,13
2021-01-01,"mm institute of medical sciences & research, mulana (deemed university)",5,0,5
2021-01-01,artemis hospital gurugram,1,1,2
2021-01-01,"metro hospital, faridabad",6,1,7
2021-01-01,"qrg central, faridabad",3,1,4
2021-01-01,"qrg medicare, faridabad",1,0,1
2021-01-01,"sarvodaya hospital sector 8, faridabad",3,0,3
2021-01-01,"escorts fortis, faridabad",2,0,2
2021-01-01,"asian hospital, faridabad",1,0,1
2021-01-01,"alchemist hospital sector 21, panchkula",7,0,7
2021-01-01,"alchemist hospital sector-26, panchkula",4,2,6
2021-01-01,"paras hospital, panchkula",4,1,5
2021-01-01,"civil hospital, panchkula",17,0,17
2021-01-01,"lnjp civil hospital, kurukshetra",1,0,1
2021-01-01,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2021-01-01,total,108,18,126
2021-01-02,"bpsgmc, khanpur kalan, sonepat",3,0,3
2021-01-02,"shkmgmc, nalhar",0,1,1
2021-01-02,"kcgmc, karnal",14,4,18
2021-01-02,"mamc, agroha, hisar",6,0,6
2021-01-02,"esic medical college and hospital, faridabad",4,6,10
2021-01-02,"mm institute of medical sciences & research, mulana (deemed university)",4,1,5
2021-01-02,artemis hospital gurugram,1,1,2
2021-01-02,"metro hospital, faridabad",8,1,9
2021-01-02,"qrg central, faridabad",3,1,4
2021-01-02,"qrg medicare, faridabad",1,0,1
2021-01-02,"sarvodaya hospital sector 8, faridabad",3,0,3
2021-01-02,"escorts fortis, faridabad",1,0,1
2021-01-02,"asian hospital, faridabad",1,0,1
2021-01-02,"alchemist hospital sector 21, panchkula",4,1,5
2021-01-02,"alchemist hospital sector-26, panchkula",4,2,6
2021-01-02,"paras hospital, panchkula",4,1,5
2021-01-02,"civil hospital, panchkula",16,0,16
2021-01-02,"lnjp civil hospital, kurukshetra",1,0,1
2021-01-02,"shri balaji aarogyam hospital, kurukshetra",21,0,21
2021-01-02,total,99,19,118
2021-01-03,"bpsgmc, khanpur kalan, sonepat",2,1,3
2021-01-03,"shkmgmc, nalhar",0,1,1
2021-01-03,"kcgmc, karnal",14,3,17
2021-01-03,"mamc, agroha, hisar",5,0,5
2021-01-03,"esic medical college and hospital, faridabad",5,6,11
