date,district,total_active_cases_till_yesterday,new_cases_today,discharged_cases_today,deaths_today,total_active_cases_including_today,total_indegenous_cases_till_yesterday,indegenous_cases_today,total_imported_cases_till_yesterday,imported_cases_today,total_cases_till_today,total_cases_discharged,total_deaths
2021-09-28,salem,756,65,57,0,764,97492.0,65.0,438.0,0.0,97995.0,95569,1662
2021-09-28,sivagangai,162,17,12,0,167,19695.0,17.0,108.0,0.0,19820.0,19451,202
2021-09-28,tenkasi,70,4,11,0,63,27213.0,4.0,58.0,0.0,27275.0,26728,484
2021-09-28,thanjavur,872,90,115,1,846,73154.0,90.0,22.0,0.0,73266.0,71486,934
2021-09-28,theni,98,7,7,0,98,43351.0,7.0,45.0,0.0,43403.0,42788,517
2021-09-28,thirupathur,174,20,9,0,185,28817.0,20.0,118.0,0.0,28955.0,28152,618
2021-09-28,thiruvallur,664,70,64,0,670,117571.0,70.0,10.0,0.0,117651.0,115162,1819
2021-09-28,thiruvannamalai,335,31,19,0,347,53854.0,31.0,398.0,0.0,54283.0,53273,663
2021-09-28,thiruvarur,479,52,33,0,498,40124.0,52.0,38.0,0.0,40214.0,39307,409
2021-09-28,thoothukudi,169,14,14,0,169,55541.0,14.0,275.0,0.0,55830.0,55260,401
2021-09-28,tirunelveli,222,24,15,0,231,48402.0,24.0,427.0,0.0,48853.0,48192,430
2021-09-28,tiruppur,929,86,103,0,912,92752.0,86.0,11.0,0.0,92849.0,90983,954
2021-09-28,trichy,595,59,46,1,607,75807.0,59.0,65.0,0.0,75931.0,74297,1027
2021-09-28,vellore,241,24,22,1,242,47672.0,24.0,1664.0,0.0,49360.0,47997,1121
2021-09-28,villupuram,226,21,16,0,231,45219.0,21.0,174.0,0.0,45414.0,44829,354
2021-09-28,virudhunagar,135,13,7,0,141,45906.0,13.0,104.0,0.0,46023.0,45335,547
2021-10-01,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-10-01,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-10-01,ariyalur,96,5,8,0,93,16668.0,5.0,20.0,0.0,16693.0,16345,255
2021-10-01,chengalpattu,1088,111,109,3,1087,168755.0,111.0,5.0,0.0,168871.0,165309,2475
2021-10-01,chennai,1973,190,208,3,1952,549783.0,190.0,47.0,0.0,550020.0,539583,8485
2021-10-01,coimbatore,2040,170,186,2,2022,242443.0,170.0,51.0,0.0,242664.0,238300,2342
2021-10-01,cuddalore,382,38,37,0,383,63196.0,38.0,203.0,0.0,63437.0,62196,858
2021-10-01,dharmapuri,369,43,31,2,379,27463.0,43.0,216.0,0.0,27722.0,27084,259
2021-10-01,dindigul,118,18,9,0,127,32724.0,18.0,77.0,0.0,32819.0,32054,638
2021-10-01,erode,1181,102,116,2,1165,101811.0,102.0,94.0,0.0,102007.0,100170,672
2021-10-01,grand total,17150,1597,1623,25,17099,2655126.0,1597.0,8663.0,0.0,2665386.0,2612684,35603
2021-10-01,kallakurichi,272,19,43,0,248,30546.0,19.0,404.0,0.0,30969.0,30512,209
2021-10-01,kancheepuram,399,38,51,1,385,73950.0,38.0,4.0,0.0,73992.0,72359,1248
2021-10-01,kanyakumari,265,29,20,1,273,61643.0,29.0,124.0,0.0,61796.0,60481,1042
2021-10-01,karur,173,22,18,0,177,23538.0,22.0,47.0,0.0,23607.0,23075,355
2021-10-01,krishnagiri,341,28,28,0,341,42610.0,28.0,238.0,0.0,42876.0,42196,339
2021-10-01,madurai,257,25,14,0,268,74427.0,25.0,172.0,0.0,74624.0,73192,1164
2021-10-01,mayiladuthurai,223,23,25,1,220,22781.0,23.0,39.0,0.0,22843.0,22317,306
2021-10-01,nagapattinam,339,30,46,1,322,20424.0,30.0,53.0,0.0,20507.0,19857,328
2021-10-01,namakkal,527,58,54,1,530,50510.0,58.0,112.0,0.0,50680.0,49663,487
2021-10-01,nilgiris,346,34,26,0,354,32696.0,34.0,44.0,0.0,32774.0,32219,201
2021-10-01,perambalur,89,7,7,1,88,11939.0,7.0,3.0,0.0,11949.0,11623,238
2021-10-01,pudukottai,221,14,12,0,223,29709.0,14.0,35.0,0.0,29758.0,29126,409
2021-10-01,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-01,ramanathapuram,61,9,5,0,65,20212.0,9.0,135.0,0.0,20356.0,19935,356
2021-10-01,ranipet,169,15,10,1,173,42996.0,15.0,49.0,0.0,43060.0,42119,768
2021-10-01,salem,762,56,72,1,745,97682.0,56.0,438.0,0.0,98176.0,95765,1666
2021-10-01,sivagangai,180,15,9,0,186,19740.0,15.0,108.0,0.0,19863.0,19475,202
2021-10-01,tenkasi,59,3,6,0,56,27224.0,3.0,58.0,0.0,27285.0,26745,484
2021-10-01,thanjavur,791,107,105,2,791,73412.0,107.0,22.0,0.0,73541.0,71812,938
2021-10-01,theni,87,8,11,0,84,43375.0,8.0,45.0,0.0,43428.0,42827,517
2021-10-01,thirupathur,203,18,9,0,212,28870.0,18.0,118.0,0.0,29006.0,28175,619
2021-10-01,thiruvallur,683,66,53,0,696,117777.0,66.0,10.0,0.0,117853.0,115334,1823
2021-10-01,thiruvannamalai,358,27,27,0,358,53945.0,27.0,398.0,0.0,54370.0,53349,663
2021-10-01,thiruvarur,523,51,35,1,538,40272.0,51.0,38.0,0.0,40361.0,39411,412
2021-10-01,thoothukudi,178,13,16,1,174,55586.0,13.0,275.0,0.0,55874.0,55296,404
2021-10-01,tirunelveli,232,19,23,0,228,48466.0,19.0,427.0,0.0,48912.0,48254,430
2021-10-01,tiruppur,891,80,98,0,873,93016.0,80.0,11.0,0.0,93107.0,91279,955
2021-10-01,trichy,638,59,42,1,654,75982.0,59.0,65.0,0.0,76106.0,74420,1032
2021-10-01,vellore,246,20,17,0,249,47733.0,20.0,1664.0,0.0,49417.0,48047,1121
2021-10-01,villupuram,241,18,24,0,235,45282.0,18.0,174.0,0.0,45474.0,44885,354
2021-10-01,virudhunagar,146,9,13,0,142,45940.0,9.0,104.0,0.0,46053.0,45364,547
2021-10-02,airport surveillance (domestic),1,0,0,0,1,0.0,0.0,1083.0,0.0,1083.0,1081,1
2021-10-02,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-10-02,ariyalur,93,9,7,0,95,16673.0,9.0,20.0,0.0,16702.0,16352,255
2021-10-02,chengalpattu,1087,107,96,2,1096,168866.0,107.0,5.0,0.0,168978.0,165405,2477
2021-10-02,chennai,1958,188,204,5,1937,549979.0,188.0,47.0,0.0,550214.0,539787,8490
2021-10-02,coimbatore,2025,163,198,0,1990,242616.0,163.0,51.0,0.0,242830.0,238498,2342
2021-10-02,cuddalore,383,30,42,1,370,63234.0,30.0,203.0,0.0,63467.0,62238,859
2021-10-02,dharmapuri,379,34,33,0,380,27506.0,34.0,216.0,0.0,27756.0,27117,259
2021-10-02,dindigul,124,12,10,0,126,32739.0,12.0,77.0,0.0,32828.0,32064,638
2021-10-02,erode,1164,95,108,0,1151,101912.0,95.0,94.0,0.0,102101.0,100278,672
2021-10-02,grand total,17099,1578,1607,24,17046,2656723.0,1578.0,8663.0,0.0,2666964.0,2614291,35627
2021-10-02,kallakurichi,248,18,35,0,231,30565.0,18.0,404.0,0.0,30987.0,30547,209
2021-10-02,kancheepuram,382,34,47,3,366,73985.0,34.0,4.0,0.0,74023.0,72406,1251
2021-10-02,kanyakumari,273,26,19,0,280,61672.0,26.0,124.0,0.0,61822.0,60500,1042
2021-10-02,karur,178,24,14,0,188,23561.0,24.0,47.0,0.0,23632.0,23089,355
2021-10-02,krishnagiri,341,31,32,1,339,42638.0,31.0,238.0,0.0,42907.0,42228,340
2021-10-02,madurai,267,35,16,0,286,74451.0,35.0,172.0,0.0,74658.0,73208,1164
2021-10-02,mayiladuthurai,235,31,30,0,236,22819.0,31.0,39.0,0.0,22889.0,22347,306
2021-10-02,nagapattinam,307,29,34,0,302,20439.0,29.0,53.0,0.0,20521.0,19891,328
2021-10-02,namakkal,523,53,46,1,529,50561.0,53.0,112.0,0.0,50726.0,49709,488
2021-10-02,nilgiris,354,33,29,1,357,32730.0,33.0,44.0,0.0,32807.0,32248,202
2021-10-02,perambalur,88,8,6,1,89,11946.0,8.0,3.0,0.0,11957.0,11629,239
2021-10-02,pudukottai,222,19,18,0,223,29722.0,19.0,35.0,0.0,29776.0,29144,409
2021-10-02,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-02,ramanathapuram,65,8,3,0,70,20221.0,8.0,135.0,0.0,20364.0,19938,356
2021-10-02,ranipet,174,20,14,0,180,43012.0,20.0,49.0,0.0,43081.0,42133,768
2021-10-02,salem,750,55,69,1,735,97743.0,55.0,438.0,0.0,98236.0,95834,1667
2021-10-02,sivagangai,186,12,11,0,187,19755.0,12.0,108.0,0.0,19875.0,19486,202
2021-10-02,tenkasi,56,2,7,0,51,27227.0,2.0,58.0,0.0,27287.0,26752,484
2021-10-02,thanjavur,796,94,94,1,795,73524.0,94.0,22.0,0.0,73640.0,71906,939
2021-10-02,theni,83,9,8,0,84,43382.0,9.0,45.0,0.0,43436.0,42835,517
2021-10-02,thirupathur,212,24,13,0,223,28888.0,24.0,118.0,0.0,29030.0,28188,619
2021-10-02,thiruvallur,691,61,56,2,694,117838.0,61.0,10.0,0.0,117909.0,115390,1825
2021-10-02,thiruvannamalai,360,26,31,1,354,53974.0,26.0,398.0,0.0,54398.0,53380,664
2021-10-02,thiruvarur,535,62,37,2,558,40320.0,62.0,38.0,0.0,40420.0,39448,414
2021-10-02,thoothukudi,174,15,20,0,169,55599.0,15.0,275.0,0.0,55889.0,55316,404
2021-10-02,tirunelveli,228,26,25,0,229,48485.0,26.0,427.0,0.0,48938.0,48279,430
2021-10-02,tiruppur,875,79,92,0,862,93098.0,79.0,11.0,0.0,93188.0,91371,955
2021-10-02,trichy,658,53,48,0,663,76045.0,53.0,65.0,0.0,76163.0,74468,1032
2021-10-02,vellore,245,17,15,2,245,47749.0,17.0,1664.0,0.0,49430.0,48062,1123
2021-10-02,villupuram,235,17,28,0,224,45300.0,17.0,174.0,0.0,45491.0,44913,354
2021-10-02,virudhunagar,142,19,12,0,149,45949.0,19.0,104.0,0.0,46072.0,45376,547
2021-10-03,airport surveillance (domestic),1,0,1,0,0,0.0,0.0,1083.0,0.0,1083.0,1082,1
2021-10-03,airport surveillance (international),2,0,0,0,2,0.0,0.0,1025.0,0.0,1025.0,1022,1
2021-10-03,ariyalur,96,7,9,0,94,16683.0,7.0,20.0,0.0,16710.0,16361,255
2021-10-03,chengalpattu,1094,105,91,2,1106,168971.0,105.0,5.0,0.0,169081.0,165496,2479
2021-10-03,chennai,1937,184,194,1,1926,550167.0,184.0,47.0,0.0,550398.0,539981,8491
2021-10-03,coimbatore,1990,158,206,1,1941,242779.0,158.0,51.0,0.0,242988.0,238704,2343
2021-10-03,cuddalore,370,32,38,0,364,63264.0,32.0,203.0,0.0,63499.0,62276,859
2021-10-03,dharmapuri,380,33,34,3,376,27540.0,33.0,216.0,0.0,27789.0,27151,262
2021-10-03,dindigul,125,11,8,0,128,32750.0,11.0,77.0,0.0,32838.0,32072,638
2021-10-03,erode,1147,91,103,0,1135,102003.0,91.0,94.0,0.0,102188.0,100381,672
2021-10-03,grand total,17046,1531,1582,23,16972,2658301.0,1530.0,8663.0,1.0,2668495.0,2615873,35650
2021-10-03,kallakurichi,232,17,26,0,223,30584.0,17.0,404.0,0.0,31005.0,30573,209
2021-10-03,kancheepuram,366,33,39,1,359,74019.0,33.0,4.0,0.0,74056.0,72445,1252
2021-10-03,kanyakumari,280,25,21,1,283,61698.0,25.0,124.0,0.0,61847.0,60521,1043
2021-10-03,karur,185,20,16,0,189,23582.0,20.0,47.0,0.0,23649.0,23105,355
2021-10-03,krishnagiri,341,41,41,1,340,42671.0,41.0,238.0,0.0,42950.0,42269,341
2021-10-03,madurai,282,33,13,0,302,74482.0,32.0,172.0,1.0,74687.0,73221,1164
2021-10-03,mayiladuthurai,236,27,35,1,227,22850.0,27.0,39.0,0.0,22916.0,22382,307
2021-10-03,nagapattinam,303,28,29,2,300,20469.0,28.0,53.0,0.0,20550.0,19920,330
2021-10-03,namakkal,528,51,36,0,543,50613.0,51.0,112.0,0.0,50776.0,49745,488
2021-10-03,nilgiris,358,38,25,0,371,32764.0,38.0,44.0,0.0,32846.0,32273,202
2021-10-03,perambalur,90,7,7,1,89,11955.0,7.0,3.0,0.0,11965.0,11636,240
2021-10-03,pudukottai,227,23,28,2,220,29745.0,23.0,35.0,0.0,29803.0,29172,411
2021-10-03,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-03,ramanathapuram,70,9,5,0,74,20229.0,9.0,135.0,0.0,20373.0,19943,356
2021-10-03,ranipet,181,18,18,0,181,43033.0,18.0,49.0,0.0,43100.0,42151,768
2021-10-03,salem,737,53,74,0,716,97800.0,53.0,438.0,0.0,98291.0,95908,1667
2021-10-03,sivagangai,188,14,17,1,184,19768.0,14.0,108.0,0.0,19890.0,19503,203
2021-10-03,tenkasi,51,1,6,0,46,27229.0,1.0,58.0,0.0,27288.0,26758,484
2021-10-03,thanjavur,789,93,87,1,794,73612.0,93.0,22.0,0.0,73727.0,71993,940
2021-10-03,theni,83,8,4,0,87,43390.0,8.0,45.0,0.0,43443.0,42839,517
2021-10-03,thirupathur,225,19,14,1,229,28914.0,19.0,118.0,0.0,29051.0,28202,620
2021-10-03,thiruvallur,695,62,48,0,709,117900.0,62.0,10.0,0.0,117972.0,115438,1825
2021-10-03,thiruvannamalai,355,25,37,1,342,54001.0,25.0,398.0,0.0,54424.0,53417,665
2021-10-03,thiruvarur,559,58,31,2,584,40383.0,58.0,38.0,0.0,40479.0,39479,416
2021-10-03,thoothukudi,169,13,17,0,165,55614.0,13.0,275.0,0.0,55902.0,55333,404
2021-10-03,tirunelveli,229,21,28,0,222,48511.0,21.0,427.0,0.0,48959.0,48307,430
2021-10-03,tiruppur,866,76,86,1,855,93181.0,76.0,11.0,0.0,93268.0,91457,956
2021-10-03,trichy,667,51,59,0,659,76102.0,51.0,65.0,0.0,76218.0,74527,1032
2021-10-03,vellore,239,15,19,0,235,47760.0,15.0,1664.0,0.0,49439.0,48081,1123
2021-10-03,villupuram,224,15,22,0,217,45317.0,15.0,174.0,0.0,45506.0,44935,354
2021-10-03,virudhunagar,149,16,10,0,155,45968.0,16.0,104.0,0.0,46088.0,45386,547
2021-10-04,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,1083.0,0.0,1083.0,1082,1
2021-10-04,airport surveillance (international),2,1,0,0,3,0.0,0.0,1025.0,1.0,1026.0,1022,1
2021-10-04,ariyalur,94,6,13,0,87,16690.0,6.0,20.0,0.0,16716.0,16374,255
2021-10-04,chengalpattu,1110,103,87,0,1126,169080.0,103.0,5.0,0.0,169188.0,165583,2479
2021-10-04,chennai,1929,181,189,4,1917,550354.0,181.0,47.0,0.0,550582.0,540170,8495
2021-10-04,coimbatore,1941,155,195,0,1901,242937.0,155.0,51.0,0.0,243143.0,238899,2343
2021-10-04,cuddalore,365,30,35,0,360,63297.0,30.0,203.0,0.0,63530.0,62311,859
2021-10-04,dharmapuri,376,32,27,1,380,27572.0,32.0,216.0,0.0,27820.0,27178,262
2021-10-04,dindigul,129,10,6,0,133,32762.0,10.0,77.0,0.0,32849.0,32078,638
2021-10-04,erode,1126,88,105,0,1109,102085.0,88.0,94.0,0.0,102267.0,100486,672
2021-10-04,grand total,16972,1467,1559,16,16864,2659831.0,1466.0,8664.0,1.0,2669962.0,2617432,35666
2021-10-04,kallakurichi,223,16,24,0,215,30601.0,16.0,404.0,0.0,31021.0,30597,209
2021-10-04,kancheepuram,361,31,36,0,356,74054.0,31.0,4.0,0.0,74089.0,72481,1252
2021-10-04,kanyakumari,283,24,26,0,281,61723.0,24.0,124.0,0.0,61871.0,60547,1043
2021-10-04,karur,189,18,12,0,195,23602.0,18.0,47.0,0.0,23667.0,23117,355
2021-10-04,krishnagiri,339,38,47,1,329,42712.0,38.0,238.0,0.0,42988.0,42316,343
2021-10-04,madurai,301,30,19,2,310,74513.0,30.0,173.0,0.0,74716.0,73240,1166
2021-10-04,mayiladuthurai,229,25,28,0,226,22879.0,25.0,39.0,0.0,22943.0,22410,307
2021-10-04,nagapattinam,299,24,22,0,301,20496.0,24.0,53.0,0.0,20573.0,19942,330
2021-10-04,namakkal,545,49,38,0,556,50666.0,49.0,112.0,0.0,50827.0,49783,488
2021-10-04,nilgiris,371,35,29,0,377,32802.0,35.0,44.0,0.0,32881.0,32302,202
2021-10-04,perambalur,89,5,8,0,86,11962.0,5.0,3.0,0.0,11970.0,11644,240
2021-10-04,pudukottai,221,20,32,1,208,29769.0,20.0,35.0,0.0,29824.0,29204,412
2021-10-04,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-04,ramanathapuram,74,8,4,0,78,20238.0,8.0,135.0,0.0,20381.0,19947,356
2021-10-04,ranipet,182,16,15,0,183,43052.0,16.0,49.0,0.0,43117.0,42166,768
2021-10-04,salem,717,51,81,0,687,97854.0,51.0,438.0,0.0,98343.0,95989,1667
2021-10-04,sivagangai,183,12,20,0,175,19781.0,12.0,108.0,0.0,19901.0,19523,203
2021-10-04,tenkasi,46,2,7,0,41,27230.0,2.0,58.0,0.0,27290.0,26765,484
2021-10-04,thanjavur,792,90,74,3,805,73703.0,90.0,22.0,0.0,73815.0,72067,943
2021-10-04,theni,87,7,5,0,89,43398.0,7.0,45.0,0.0,43450.0,42844,517
2021-10-04,thirupathur,229,18,16,0,231,28933.0,18.0,118.0,0.0,29069.0,28218,620
2021-10-04,thiruvallur,702,60,54,2,706,117955.0,60.0,10.0,0.0,118025.0,115492,1827
2021-10-04,thiruvannamalai,342,23,31,0,334,54026.0,23.0,398.0,0.0,54447.0,53448,665
2021-10-04,thiruvarur,585,55,37,1,602,40442.0,55.0,38.0,0.0,40535.0,39516,417
2021-10-04,thoothukudi,166,17,13,1,169,55628.0,17.0,275.0,0.0,55920.0,55346,405
2021-10-04,tirunelveli,220,19,25,0,214,48530.0,19.0,427.0,0.0,48976.0,48332,430
2021-10-04,tiruppur,860,74,82,0,852,93262.0,74.0,11.0,0.0,93347.0,91539,956
2021-10-04,trichy,658,50,63,0,645,76152.0,50.0,65.0,0.0,76267.0,74590,1032
2021-10-04,vellore,235,17,17,0,235,47775.0,17.0,1664.0,0.0,49456.0,48098,1123
2021-10-04,villupuram,217,13,23,0,207,45332.0,13.0,174.0,0.0,45519.0,44958,354
2021-10-04,virudhunagar,155,14,14,0,155,45984.0,14.0,104.0,0.0,46102.0,45400,547
2021-10-05,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,1083.0,0.0,1083.0,1082,1
2021-10-05,airport surveillance (international),3,0,1,0,2,0.0,0.0,1026.0,0.0,1026.0,1023,1
2021-10-05,ariyalur,87,7,9,0,85,16696.0,7.0,20.0,0.0,16723.0,16383,255
2021-10-05,chengalpattu,1126,113,86,0,1153,169183.0,113.0,5.0,0.0,169301.0,165669,2479
2021-10-05,chennai,1915,179,192,2,1900,550533.0,179.0,47.0,0.0,550759.0,540362,8497
2021-10-05,coimbatore,1901,151,208,2,1842,243092.0,151.0,51.0,0.0,243294.0,239107,2345
2021-10-05,cuddalore,358,28,32,0,354,63325.0,28.0,203.0,0.0,63556.0,62343,859
2021-10-05,dharmapuri,380,31,28,1,382,27604.0,31.0,216.0,0.0,27851.0,27206,263
2021-10-05,dindigul,133,11,7,0,137,32772.0,11.0,77.0,0.0,32860.0,32085,638
2021-10-05,erode,1106,93,98,1,1100,102170.0,93.0,94.0,0.0,102357.0,100584,673
2021-10-05,grand total,16864,1449,1548,16,16749,2661297.0,1449.0,8665.0,0.0,2671411.0,2618980,35682
2021-10-05,kallakurichi,215,15,20,0,210,30617.0,15.0,404.0,0.0,31036.0,30617,209
2021-10-05,kancheepuram,356,34,34,1,355,74085.0,34.0,4.0,0.0,74123.0,72515,1253
2021-10-05,kanyakumari,281,23,29,0,275,61747.0,23.0,124.0,0.0,61894.0,60576,1043
2021-10-05,karur,196,17,13,0,200,23621.0,17.0,47.0,0.0,23685.0,23130,355
2021-10-05,krishnagiri,330,33,43,0,320,42751.0,33.0,238.0,0.0,43022.0,42359,343
2021-10-05,madurai,310,29,26,0,313,74543.0,29.0,173.0,0.0,74745.0,73266,1166
2021-10-05,mayiladuthurai,228,24,12,1,239,22906.0,24.0,39.0,0.0,22969.0,22422,308
2021-10-05,nagapattinam,303,20,15,0,308,20522.0,20.0,53.0,0.0,20595.0,19957,330
2021-10-05,namakkal,553,48,41,0,560,50712.0,48.0,112.0,0.0,50872.0,49824,488
2021-10-05,nilgiris,377,34,37,2,372,32837.0,34.0,44.0,0.0,32915.0,32339,204
2021-10-05,perambalur,86,6,4,0,88,11967.0,6.0,3.0,0.0,11976.0,11648,240
2021-10-05,pudukottai,210,19,27,0,202,29791.0,19.0,35.0,0.0,29845.0,29231,412
2021-10-05,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-05,ramanathapuram,78,7,5,0,80,20246.0,7.0,135.0,0.0,20388.0,19952,356
2021-10-05,ranipet,182,14,11,0,185,43067.0,14.0,49.0,0.0,43130.0,42177,768
2021-10-05,salem,691,49,87,0,653,97909.0,49.0,438.0,0.0,98396.0,96076,1667
2021-10-05,sivagangai,175,11,17,0,169,19793.0,11.0,108.0,0.0,19912.0,19540,203
2021-10-05,tenkasi,41,3,6,0,38,27232.0,3.0,58.0,0.0,27293.0,26771,484
2021-10-05,thanjavur,802,83,65,3,817,73790.0,83.0,22.0,0.0,73895.0,72132,946
2021-10-05,theni,88,11,4,0,95,43404.0,11.0,45.0,0.0,43460.0,42848,517
2021-10-05,thirupathur,230,15,25,1,219,28950.0,15.0,118.0,0.0,29083.0,28243,621
2021-10-05,thiruvallur,710,58,62,0,706,118019.0,58.0,10.0,0.0,118087.0,115554,1827
2021-10-05,thiruvannamalai,336,21,33,0,324,54051.0,21.0,398.0,0.0,54470.0,53481,665
2021-10-05,thiruvarur,602,50,31,0,621,40497.0,50.0,38.0,0.0,40585.0,39547,417
2021-10-05,thoothukudi,170,16,10,0,176,55646.0,16.0,275.0,0.0,55937.0,55356,405
2021-10-05,tirunelveli,213,26,18,0,221,48548.0,26.0,427.0,0.0,49001.0,48350,430
2021-10-05,tiruppur,854,72,79,1,846,93338.0,72.0,11.0,0.0,93421.0,91618,957
2021-10-05,trichy,646,51,74,1,622,76203.0,51.0,65.0,0.0,76319.0,74664,1033
2021-10-05,vellore,229,18,22,0,225,47786.0,18.0,1664.0,0.0,49468.0,48120,1123
2021-10-05,villupuram,207,14,19,0,202,45345.0,14.0,174.0,0.0,45533.0,44977,354
2021-10-05,virudhunagar,156,15,18,0,153,45999.0,15.0,104.0,0.0,46118.0,45418,547
2021-10-06,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,1083.0,0.0,1083.0,1082,1
2021-10-06,airport surveillance (international),2,0,0,0,2,0.0,0.0,1026.0,0.0,1026.0,1023,1
2021-10-06,ariyalur,83,6,8,0,81,16701.0,6.0,20.0,0.0,16727.0,16391,255
2021-10-06,chengalpattu,1154,110,94,1,1169,169297.0,110.0,5.0,0.0,169412.0,165763,2480
2021-10-06,chennai,1900,176,187,4,1885,550713.0,176.0,47.0,0.0,550936.0,540549,8502
2021-10-06,coimbatore,1842,149,184,4,1803,243243.0,149.0,51.0,0.0,243443.0,239291,2349
2021-10-06,cuddalore,354,26,29,1,350,63353.0,26.0,203.0,0.0,63582.0,62372,860
2021-10-06,dharmapuri,383,32,26,1,388,27636.0,32.0,216.0,0.0,27884.0,27232,264
2021-10-06,dindigul,137,13,9,0,141,32783.0,13.0,77.0,0.0,32873.0,32094,638
2021-10-06,erode,1083,90,103,0,1070,102246.0,90.0,94.0,0.0,102430.0,100687,673
2021-10-06,grand total,16749,1432,1519,25,16637,2662746.0,1432.0,8665.0,0.0,2672843.0,2620499,35707
2021-10-06,kallakurichi,210,14,16,0,208,30632.0,14.0,404.0,0.0,31050.0,30633,209
2021-10-06,kancheepuram,357,32,28,0,361,74120.0,32.0,4.0,0.0,74156.0,72543,1252
2021-10-06,kanyakumari,275,21,23,0,273,61770.0,21.0,124.0,0.0,61915.0,60599,1043
2021-10-06,karur,199,16,11,0,204,23637.0,16.0,47.0,0.0,23700.0,23141,355
2021-10-06,krishnagiri,321,31,31,2,319,42785.0,31.0,238.0,0.0,43054.0,42390,345
2021-10-06,madurai,313,26,30,0,309,74572.0,26.0,173.0,0.0,74771.0,73296,1166
2021-10-06,mayiladuthurai,241,21,13,0,249,22932.0,21.0,39.0,0.0,22992.0,22435,308
2021-10-06,nagapattinam,308,25,18,1,314,20542.0,25.0,53.0,0.0,20620.0,19975,331
2021-10-06,namakkal,564,47,49,0,562,50764.0,47.0,112.0,0.0,50923.0,49873,488
2021-10-06,nilgiris,372,38,42,1,367,32871.0,38.0,44.0,0.0,32953.0,32381,205
2021-10-06,perambalur,88,5,7,0,86,11973.0,5.0,3.0,0.0,11981.0,11655,240
2021-10-06,pudukottai,201,22,22,0,201,29809.0,22.0,35.0,0.0,29866.0,29253,412
2021-10-06,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2021-10-06,ramanathapuram,80,10,4,0,86,20253.0,10.0,135.0,0.0,20398.0,19956,356
2021-10-06,ranipet,186,12,15,1,182,43082.0,12.0,49.0,0.0,43143.0,42192,769
2021-10-06,salem,656,47,72,0,631,97961.0,47.0,438.0,0.0,98446.0,96148,1667
2021-10-06,sivagangai,169,9,19,0,159,19804.0,9.0,108.0,0.0,19921.0,19559,203
2021-10-06,tenkasi,40,3,5,0,38,27237.0,3.0,58.0,0.0,27298.0,26776,484
2021-10-06,thanjavur,815,80,52,1,842,73871.0,80.0,22.0,0.0,73973.0,72184,947
2021-10-06,theni,95,9,6,2,96,43415.0,9.0,45.0,0.0,43469.0,42854,519
2021-10-06,thirupathur,221,13,27,0,207,28967.0,13.0,118.0,0.0,29098.0,28270,621
2021-10-06,thiruvallur,705,57,69,0,693,118076.0,57.0,10.0,0.0,118143.0,115623,1827
2021-10-06,thiruvannamalai,324,20,35,0,309,54072.0,20.0,398.0,0.0,54490.0,53516,665
2021-10-06,thiruvarur,622,66,37,2,649,40548.0,66.0,38.0,0.0,40652.0,39584,419
2021-10-06,thoothukudi,177,14,14,0,177,55663.0,14.0,275.0,0.0,55952.0,55370,405
2021-10-06,tirunelveli,215,23,10,0,228,48568.0,23.0,427.0,0.0,49018.0,48360,430
2021-10-06,tiruppur,856,70,84,3,839,93420.0,70.0,11.0,0.0,93501.0,91702,960
2021-10-06,trichy,624,50,78,1,595,76256.0,50.0,65.0,0.0,76371.0,74742,1034
2021-10-06,vellore,221,16,24,0,213,47800.0,16.0,1664.0,0.0,49480.0,48144,1123
2021-10-06,villupuram,202,20,21,0,201,45359.0,20.0,174.0,0.0,45553.0,44998,354
2021-10-06,virudhunagar,154,13,17,0,150,46015.0,13.0,104.0,0.0,46132.0,45435,547
2021-10-08,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,1083.0,0.0,1083.0,1082,1
2021-10-08,airport surveillance (international),2,0,0,0,2,0.0,0.0,1026.0,0.0,1026.0,1023,1
2021-10-08,ariyalur,78,4,8,1,73,16712.0,4.0,20.0,0.0,16736.0,16406,257
2021-10-08,chengalpattu,1175,103,102,1,1175,169511.0,103.0,5.0,0.0,169619.0,165962,2482
2021-10-08,chennai,1861,169,184,3,1843,551059.0,169.0,47.0,0.0,551275.0,540924,8508
