date,district,cases_today,percentage_tests_positive,outside_source_details,case_details,remarks,cases_total,active_cases,recovered_total,deaths_total
2020-09-13,bathinda,104.0,,,23 new cases (ili). 6 contacts of positive cases. 1 new case (hcw). 1 new case (anc). 73 new cases.,,3987.0,1414.0,2500.0,73.0
2020-09-13,hoshiarpur,79.0,,,36 contacts of positive cases. 43 new cases.,,2868.0,928.0,1855.0,85.0
2020-09-13,sangrur,74.0,,,8 new cases (ili). 21 contacts of positive cases. 14 new cases (opd). 29 new cases. 2 new cases (anc),,2766.0,421.0,2231.0,114.0
2020-09-13,ferozepur,67.0,,,,cases details pending as reports received late,2424.0,648.0,1716.0,60.0
2020-09-13,pathankot,49.0,,1 new case (domestic traveler),5 contacts of positive cases. 13 new cases. 25 new cases (opd). 5 new cases (ili),,2176.0,720.0,1419.0,37.0
2020-09-13,kapurthala,64.0,,,12 new cases (ili). 5 contacts of positive cases. 47 new cases.,,2050.0,633.0,1323.0,94.0
2020-09-13,faridkot,71.0,,,6 new cases (hcw). 34 contacts of positive cases. 28 new cases (anc). 1 new case (ili). 2 new cases.,,1961.0,687.0,1243.0,31.0
2020-09-13,moga,36.0,,,1 new case (prisoner). 35 new cases.,,1861.0,559.0,1252.0,50.0
2020-09-13,muktsar,66.0,,,1 contact of positive case. 11 new cases (ili). 49 new cases (opd). 5 new cases (prisoners),,1683.0,629.0,1033.0,21.0
2020-09-13,barnala,29.0,,,4 new cases (ili). 1 new case (sari). 24 new cases (opd),,1468.0,419.0,1018.0,31.0
2020-09-13,fazilka,57.0,,,14 contacts of positive cases. 25 new cases (ili). 16 new cases (opd). 2 new cases.,,1449.0,399.0,1027.0,23.0
2020-09-13,fg sahib,47.0,,,9 contacts of positive cases. 4 new cases (ili). 11 new cases (opd). 23 new cases,,1415.0,210.0,1152.0,53.0
2020-09-13,ropar,45.0,,,19 contacts of positive cases. 6 new cases (ili). 20 new cases.,,1301.0,348.0,910.0,43.0
2020-09-13,tarn taran,25.0,,,2 contacts of positive cases. 23 new cases.,,1182.0,367.0,770.0,45.0
2020-09-13,mansa,48.0,,,9 contacts of positive cases. 39 new cases.,,1052.0,391.0,644.0,17.0
2020-09-13,sbs nagar,33.0,,,26 new cases. 1 new case (ili). 6 contacts of positive case.,,991.0,203.0,759.0,29.0
2020-09-13,total,,,,,,79679.0,19787.0,57536.0,2356.0
2020-09-12,ludhiana,267.0,,1 new case (domestic traveler),"56 contacts of positive cases, 89 new cases (opd), 97 new cases (ili), 1 new case (anc), 4 new cases (police personals), 10 new cases (sari), 9 new cases (healthcare workers)",,13262.0,1858.0,10832.0,572.0
2020-09-12,jalandhar,313.0,,,"168 contacts of positive cases, 145 new cases",,9427.0,2717.0,6462.0,248.0
2020-09-12,patiala,268.0,,,"85 contacts of positive case, 103 new cases, 80 new cases (ili)",,8314.0,1583.0,6498.0,233.0
2020-09-12,amritsar,257.0,,,"142 contacts of positive cases, 115 new cases",,6283.0,1424.0,4617.0,242.0
2020-09-12,sas nagar,331.0,,11 new cases (domestic travelers),"118 contacts of positive cases, 6 new case (sari), 124 new cases (ili), 13 new cases (opd), 54 new cases, 2 new cases (frontline workers), 3 new cases (anc)",,6142.0,1889.0,4119.0,134.0
2020-09-12,bathinda,137.0,,1 new case (domestic traveler),"38 new cases (ili), 10 contacts of positive cases , 1 new case (heath care worker), 1 new case (preoperative surgery), 86 new cases (opd)",,3882.0,1315.0,2500.0,67.0
2020-09-12,gurdaspur,118.0,,"2 new cases (domestic travelers), 1 new case (foreign  returned)","59 contact cases, 12 new cases (ili), 2 new cases (sari), 2 new cases (frontline workers), 2 new cases (anc), 38 new cases",,3907.0,1296.0,2526.0,85.0
2020-09-12,sangrur,21.0,,,"4 contacts of positive cases, 6 new cases (opd), 5 new cases, 6 new cases",,2688.0,372.0,2205.0,111.0
2020-09-12,hoshiarpur,110.0,,,"61 contacts of positive case, 49 new cases",,2794.0,926.0,1786.0,82.0
2020-09-12,ferozepur,47.0,,,,case details are pending as reports received late,2353.0,577.0,1716.0,60.0
2020-09-12,pathankot,100.0,,3 new cases (domestic travelers),"17 contacts of positive cases, 8 new cases (ili), 1 new case (police personal), 3 new",,2126.0,767.0,1325.0,34.0
2020-09-12,faridkot,64.0,,,"23 contacts of positive cases, 5 new cases (frontline workers), 3 new cases, 5 new cases (heath care workers), 25 new cases (opd), 2 new cases (police personals), 1 new case (prisoner)",,1890.0,676.0,1184.0,30.0
2020-09-12,moga,39.0,,,"37 new cases, 2 contacts of  positive cases",,1822.0,523.0,1251.0,48.0
2020-09-12,kapurthala,39.0,,,"1 new case (healthcare worker), 2 new cases (frontline workers), 7 contacts of positive cases, 5 new cases (ili), 24 new cases",,1985.0,600.0,1295.0,90.0
2020-09-12,muktsar,72.0,,,"16 contacts of positive case, 7 new cases (ili), 46 new cases (opd), 1 new case (police personal), 2 new cases (prisoners)",,1617.0,601.0,995.0,21.0
2020-09-12,barnala,12.0,,,"1 contact of  positive case, 7 new case (opd), 1 new case (sari), 3 new cases",,1436.0,417.0,989.0,30.0
2020-09-12,fg sahib,24.0,,2 new cases (domestic travelers),"7 contacts of positive cases, 2 new cases (ili), 4 new cases (opd), 9 new cases",,1363.0,177.0,1133.0,53.0
2020-09-12,fazilka,64.0,,,"10 contacts of positive cases, 20 new cases (ili), 34 new cases (opd)",,1391.0,419.0,952.0,20.0
2020-09-12,ropar,42.0,,,"7 contacts of positive cases, 2 new cases (ili), 33 new cases",,1256.0,337.0,878.0,41.0
2020-09-12,tarn taran,37.0,,,"7 contacts of positive cases, 2 new cases (frontline workers), 2 new cases (anc), 26 new cases",,1157.0,348.0,765.0,44.0
2020-09-12,mansa,40.0,,,"2 contacts of positive cases, 38 new cases",,1004.0,390.0,599.0,15.0
2020-09-12,sbs nagar,39.0,,,"24 new cases, 3 new cases (ili), 12 contacts of positive case",,958.0,172.0,758.0,28.0
2020-09-12,total,,,,,,77057.0,19384.0,55385.0,2288.0
2020-09-11,ludhiana,186.0,,,37 contacts of positive cases. 55 new cases (ili). 80 new cases (opd). 2 new cases (anc). 10 new cases (hcw). 2 new cases.,,12995.0,1804.0,10633.0,558.0
2020-09-11,jalandhar,326.0,,,,cases details pending as reports received late.,9114.0,3244.0,5632.0,238.0
2020-09-11,patiala,315.0,,,110 contacts of positive cases. 45 new cases (ili). 4 new cases (sari). 156 new cases.,,8046.0,1435.0,6382.0,229.0
2020-09-11,amritsar,181.0,,,82 contacts of positive cases. 99 new cases.,,6026.0,1416.0,4379.0,231.0
2020-09-11,sas nagar,262.0,,2 new cases (domestic travelers),75 contacts of positive cases. 68 new cases (ili). 3 new cases (anc). 7 new cases (frontline workers). 2 new cases (pre surgery). 52 new cases. 50 new cases (opd). 3 new cases (anc),,5811.0,1604.0,4074.0,133.0
2020-09-11,bathinda,116.0,,5 new cases (domestic travelers),40 new cases (ili). 19 contacts of positive cases.. 1 new case (hcw). 51 new cases.,,3745.0,1284.0,2396.0,65.0
2020-09-11,gurdaspur,237.0,,1 new case (foreign returned).,101 contacts of positive cases. 10 new cases (ili). 1 new case (police personnel). 124 new cases,,3789.0,1350.0,2361.0,78.0
2020-09-11,sangrur,64.0,,,22 new cases (ili). 14 contacts of positive cases. 2 new cases (frontline workers). 17 new cases (opd). 3 new cases. 1 new case (anc). 5 new cases (pre operative),,2667.0,373.0,2185.0,109.0
2020-09-11,hoshiarpur,161.0,,,65 contacts of positive cases. 82 new cases.,rest cases details pending as reports received late.,2684.0,899.0,1708.0,77.0
2020-09-11,ferozepur,72.0,,,,cases details pending as reports received late,2306.0,530.0,1716.0,60.0
2020-09-11,pathankot,61.0,,,12 contacts of positive cases. 2 new cases (frontline workers). 3 new cases. 1 new case (anc). 1 new case (ili). 42 new cases (opd),,2026.0,677.0,1316.0,33.0
2020-09-11,faridkot,58.0,,,8 contacts of positive cases. 7 new cases (hcw). 3 new cases (ili). 3 new cases (frontline workers). 1 new case. 28 new cases (opd). 1 new case (anc). 7 new cases.,,1826.0,649.0,1147.0,30.0
2020-09-11,moga,37.0,,,1 new case (hcw). 1 new case (prisoner). 35 new cases.,,1783.0,485.0,1251.0,47.0
2020-09-11,kapurthala,166.0,,2 new cases (foreign returned),35 contacts of positive cases. 15 new cases (ili). 5 new cases (frontline workers). 109 new cases.,,1946.0,565.0,1295.0,86.0
2020-09-11,muktsar,59.0,,,14 contacts of positive cases. 12 new cases (ili). 25 new cases (opd). 1 new case (police personnel). 7 new cases (prisoners),,1545.0,549.0,976.0,20.0
2020-09-11,barnala,28.0,,,1 contact of positive case. 1 new case (ili). 1 new case (sari). 25 new cases (opd),,1424.0,450.0,948.0,26.0
2020-09-11,fg sahib,25.0,,,9 contacts of positive cases. 7 new cases (opd). 3 new cases (ili). 6 new cases.,,1339.0,169.0,1120.0,50.0
2020-09-11,fazilka,50.0,,,2 contacts of positive cases. 23 new cases (ili). 25 new cases (opd),,1327.0,415.0,892.0,20.0
2020-09-11,ropar,28.0,,,6 new cases (ili). 2 new cases (sari). 3 contacts of positive cases. 17 new cases.,,1214.0,308.0,870.0,36.0
2020-09-11,tarn taran,17.0,,,4 new cases (police personnel). 4 new cases (ili). 9 new cases,,1120.0,373.0,704.0,43.0
2020-09-11,mansa,61.0,,,5 contacts of positive cases. 56 new cases.,,964.0,367.0,582.0,15.0
2020-09-11,sbs nagar,16.0,,,1 new case (ili). 15 new cases.,,919.0,150.0,741.0,28.0
2020-09-11,total,,,,,,74616.0,19096.0,53308.0,2212.0
2020-09-10,ludhiana,120.0,,,21 contacts of positive cases. 60 new cases (opd). 76 new cases (ili). 3 new cases (hcw). 27 new cases,rest cases details pending as reports received late,12847.0,1858.0,10443.0,546.0
2020-09-10,jalandhar,277.0,,,,cases details pending as reports received late,8783.0,2921.0,5632.0,230.0
2020-09-10,patiala,144.0,,,,cases details pending as reports received late,7729.0,1414.0,6093.0,222.0
2020-09-10,amritsar,295.0,,,105 contacts of positive cases. 125 new cases (opd). 19 new cases,rest cases details pending as reports received late,5840.0,1384.0,4228.0,228.0
2020-09-10,sas nagar,307.0,,11 new cases (domestic travelers),2 new cases (sari). 73 new case (ili). 143 contacts of positive cases. 5 new cases (anc). 7 new cases (hcw). 4 new cases (police personnel). 31 new cases (opd). 31 new cases.,,5546.0,1522.0,3892.0,132.0
2020-09-10,bathinda,202.0,,1 new case (foreign returned). 3 new cases (domestic travelers),63 new cases (ili). 30 contacts of positive cases. 1 new case (hcw). 6 new cases (prisoners). 3 new cases (anc). 95 new cases.,,3630.0,1207.0,2365.0,58.0
2020-09-10,gurdaspur,156.0,,,89 contacts of positive cases. 4 new cases (frontline workers). 4 new cases (police personnel). 15 new cases (ili). 44 new cases,,3598.0,1162.0,2361.0,75.0
2020-09-10,sangrur,50.0,,,6 new cases (ili). 5 contacts of positive cases. 1 new case (frontline worker). 15 new cases (opd). 23 new cases.,,2600.0,349.0,2146.0,105.0
2020-09-10,hoshiarpur,141.0,,,70 contacts of positive cases. 71 new cases.,,2519.0,834.0,1613.0,72.0
2020-09-10,ferozepur,62.0,,,,cases details pending as reports received late,2225.0,450.0,1716.0,59.0
2020-09-10,pathankot,195.0,,1 new case (domestic traveler),69 contacts of positive cases. 12 new cases. . 16 new cases (ili). 97 new cases (opd).,,1970.0,671.0,1269.0,30.0
2020-09-10,faridkot,80.0,,,2 new cases (anc). 1 new case (pre operative). 30 new cases (opd). 24 contacts of positive cases. 2 new cases,,1775.0,677.0,1069.0,29.0
2020-09-10,moga,22.0,,,22 new cases,,1744.0,485.0,1213.0,46.0
2020-09-10,kapurthala,91.0,,,27 contacts of positive cases. 10 new cases (ili). 2 new cases (frontline workers). 52 new cases.,,1780.0,401.0,1293.0,86.0
2020-09-10,muktsar,75.0,,,12 contacts of positive cases. 20 new cases (ili). 41 new cases (opd). 1 new case (anc). 1 new case.,,1484.0,530.0,937.0,17.0
2020-09-10,barnala,27.0,,,7 contacts of positive cases. 3 new cases (ili). 17 new cases (opd),,1396.0,477.0,893.0,26.0
2020-09-10,fg sahib,30.0,,,4 new cases (opd). 1 new case (hcw). 2 new cases (police personnel). 12 contacts of positive cases. 3 new cases (ili). 8 new cases.,,1312.0,163.0,1099.0,50.0
2020-09-10,fazilka,36.0,,1 new case (domestic traveler),14 contacts of positive cases. 14 new cases (ili). 7 new cases (opd),,1277.0,435.0,822.0,20.0
2020-09-10,ropar,43.0,,,7 new cases (ili). 2 new cases (sari). 3 contacts of positive cases. 15 new cases.,rest cases details pending as reports received late,1183.0,311.0,836.0,36.0
2020-09-10,tarn taran,76.0,,2 new cases (foreign returned). 2 new cases (domestic travelers),11 new cases (frontline workers). 4 new cases (anc). 5 contacts of positive cases. 52 new cases.,,1103.0,360.0,704.0,39.0
2020-09-10,mansa,20.0,,,6 contacts of positive cases. 14 new cases.,,900.0,313.0,572.0,15.0
2020-09-10,sbs nagar,15.0,,1 new case (domestic traveler),2 contacts of positive cases. 10 new cases. 2 new cases (ili),,902.0,164.0,710.0,28.0
2020-09-10,total,,,,,,72143.0,18088.0,51906.0,2149.0
2020-09-09,ludhiana,240.0,,,"36 contacts of positive cases, 82 new cases (opd), 80 new cases ili), 1 new case (anc), 11 new cases ( health care workers), 2 new cases (sari), 28 new cases",,12752.0,2009.0,10208.0,535.0
2020-09-09,jalandhar,210.0,,,"112 contacts of positive cases, 98 new cases",,8564.0,3064.0,5279.0,221.0
2020-09-09,patiala,159.0,,,,case details are pending as reports received late,7585.0,1274.0,6093.0,218.0
2020-09-09,amritsar,311.0,,,"143 contacts of positive cases, 168 new cases (opd)",,5530.0,1244.0,4074.0,212.0
2020-09-09,sas nagar,319.0,,"56 new cases (ili), 1 new case (heath care worker), 53 new case (opd)",rest case details are pending as reports received late,,5239.0,1254.0,3867.0,118.0
2020-09-09,sangrur,57.0,,,,case details are pending as reports received late,2547.0,320.0,2124.0,103.0
2020-09-09,bathinda,130.0,,9 new cases (domestic travelers),"45 new cases (ili), 29 contacts of positive cases, 1 new case ( healthcare worker), 1 new case (police personal), 1 new case ( prisoner), 44 new cases",,3428.0,1067.0,2303.0,58.0
2020-09-09,gurdaspur,173.0,,,"102 contacts of positive cases, 1 new case (anc), 3 new cases (frontline workers), 2 new cases (police personals), 16 new cases (ili), 49 new cases",,3423.0,1062.0,2289.0,72.0
2020-09-09,ferozepur,49.0,,,,case details are pending as reports received late,2162.0,394.0,1716.0,52.0
2020-09-09,moga,37.0,,,37 new cases,,1718.0,463.0,1213.0,42.0
2020-09-09,hoshiarpur,94.0,,1 new case (domestic traveler),"50 contacts of positive cases, 43 new cases",,2289.0,668.0,1551.0,70.0
2020-09-09,pathankot,19.0,,,"2 contacts of positive cases, 8 new cases (opd), 9 new cases",,1780.0,524.0,1226.0,30.0
2020-09-09,barnala,15.0,,,"1 contact of positive case, 2 new cases (ili), 12 new cases (opd)",,1368.0,461.0,881.0,26.0
2020-09-09,fg sahib,22.0,,2 new cases (domestic traveler),"5 new cases (ili), 15 new cases",,1280.0,152.0,1082.0,46.0
2020-09-09,kapurthala,45.0,,,"6 contacts of positive cases, 7 new cases (ili), 1 new case (frontline worker), 31 new cases",,1689.0,405.0,1201.0,83.0
2020-09-09,faridkot,54.0,,"6 new cases ( frontline workers), 1 new case ( police personal), 21 contacts of positive cases, 10 new cases ( ili), 16 new cases (opd)",,,1732.0,635.0,1069.0,28.0
2020-09-09,tarn taran,35.0,,,"7 contacts of positive cases, 3 new cases (ili), 3 new cases ( frontline workers), 22 new cases",,1027.0,289.0,700.0,38.0
2020-09-09,ropar,8.0,,,"3 new cases (ili), 1 new case (sari), 4 new cases",,1140.0,273.0,836.0,31.0
2020-09-09,fazilka,52.0,,,"13 contacts of positive cases, 16 new cases (ili), 23 new cases (opd)",,1241.0,460.0,761.0,20.0
2020-09-09,sbs nagar,24.0,,,"2 contacts of positive cases, 6 new cases (ili), 16 new cases",,886.0,148.0,710.0,28.0
2020-09-09,muktsar,53.0,,,"10 contacts of positive cases, 25 new cases (ili), 16 new cases (opd), 2 new cases (police personals)",,1409.0,509.0,884.0,16.0
2020-09-09,mansa,31.0,,,31 new cases,,895.0,390.0,491.0,14.0
2020-09-09,total,,,,,,69684.0,17065.0,50558.0,2061.0
2020-09-07,ludhiana,338.0,,,33 contacts of positive cases. 74 new cases (opd). 53 new cases (ili). 2 new cases (anc). 8 new cases (hcw). 43 new cases. 1 new cases (police personnel),rest cases details pending as reports received late,12201.0,1938.0,9754.0,509.0
2020-09-07,jalandhar,210.0,,,132 contacts of positive cases. 64 new cases,cases details pending as reports received late,8089.0,2846.0,5037.0,206.0
2020-09-07,patiala,137.0,,,103 new cases. 32 contacts of positive cases. 1 new case (police personnel). 1 new case (hcw),,7220.0,1286.0,5732.0,202.0
2020-09-07,amritsar,157.0,,,64 contacts of positive cases. 93 new cases (opd),,4983.0,939.0,3846.0,198.0
2020-09-07,sas nagar,176.0,,1 new case (domestic returnee) 1 new case (domestic traveler),29 new cases (ili). 55 contacts of positive cases. 2 new cases (pre surgery). 59 new cases (opd). 4 new cases (frontline workers). 25 new cases.,,4793.0,1832.0,2844.0,117.0
2020-09-07,sangrur,45.0,,,24 new cases (opd). 4 contacts of positive cases. 16 new cases. 1 new case (frontline workers),,2458.0,287.0,2076.0,95.0
2020-09-07,bathinda,106.0,,,42 new cases (ili). 15 contacts of positive cases. 4 new cases (frontline workers). 2 new cases (anc). 34 new cases (opd). 9 new cases.,,3130.0,967.0,2117.0,46.0
2020-09-07,gurdaspur,128.0,,1 new case (foreign returned),2 new cases (police personnel). 2 new cases (frontline workers). 10 new cases (ili). 78 contacts of positive cases. 35 new cases.,,3124.0,930.0,2127.0,67.0
2020-09-07,ferozepur,46.0,,,,cases details pending as reports received late,2090.0,409.0,1630.0,51.0
2020-09-07,moga,26.0,,,1 contact of positive case. 25 new cases.,,1653.0,473.0,1143.0,37.0
2020-09-07,hoshiarpur,86.0,,2 new cases (domestic returnees),72 contacts of positive cases. 14 new cases,,2091.0,520.0,1507.0,64.0
2020-09-07,pathankot,96.0,,1 new case (domestic returnee),2 new cases (ili). 3 new cases (prisoners). 1 new case (frontline worker). 19 contacts of positive cases. 70 new cases.,,1746.0,605.0,1112.0,29.0
2020-09-07,barnala,25.0,,,3 contacts of positive cases. 9 new cases (ili). 12 new cases (opd). 1 new case,,1323.0,450.0,848.0,25.0
2020-09-07,fg sahib,25.0,,1 new case (interstate traveler),13 contacts of positive cases. 5 new cases (ili). 6 new cases (opd),,1236.0,160.0,1034.0,42.0
2020-09-07,kapurthala,74.0,,,4 new cases (frontline workers). 12 contacts of positive cases. 15 new cases (ili). 43 new cases.,,1620.0,432.0,1113.0,75.0
2020-09-07,faridkot,59.0,,,17contacts of positive cases. 3 new cases (frontline workers). 18 new cases (opd). 1 new case (pre surgery). 6 new cases (ili). 14 new cases,,1595.0,570.0,1000.0,25.0
2020-09-07,tarn taran,21.0,,,1 new case (frontline worker). 5 contacts of positive cases. 15 new cases.,,953.0,250.0,665.0,38.0
2020-09-07,ropar,115.0,,,94 new cases. 10 contacts of positive cases. 11 new cases (ili),,1116.0,296.0,791.0,29.0
2020-09-07,fazilka,60.0,,,2 contacts of positive cases. 32 new cases (ili). 18 new cases (opd). 8 new cases.,,1153.0,461.0,674.0,18.0
2020-09-07,sbs nagar,23.0,,,6 contacts of positive cases. 14 new cases. 3 new cases (ili),,837.0,148.0,665.0,24.0
2020-09-07,muktsar,126.0,,,18 contacts of positive cases. 30 new cases (ili). 78 new cases (opd),,1333.0,501.0,818.0,14.0
2020-09-07,mansa,31.0,,,4 contacts of positive cases. 27 new cases.,,839.0,340.0,487.0,12.0
