date,district,cases_new,cases_total,discharged_new,discharged_total,active_cases_total,deaths_new,deaths_total,non_covid_deaths
2021-04-04,ballari,93,40006,14,38983,425,0,598,0
2021-04-04,belagavi,52,27577,28,26923,310,0,344,0
2021-04-04,bengaluru rural,155,19925,20,18952,808,0,165,0
2021-04-04,bengaluru urban,2787,447031,1225,414283,28098,8,4649,1
2021-04-04,bidar,147,9716,75,8214,1314,0,184,4
2021-04-04,chamarajanagara,15,7141,8,6934,76,0,120,11
2021-04-04,chikkaballapura,10,14080,7,13886,75,0,118,1
2021-04-04,chikkamagaluru,17,14402,8,14011,250,0,141,0
2021-04-04,chitradurga,29,15247,24,15073,105,0,69,0
2021-04-04,dakshina kannada,83,35998,61,34614,642,0,740,2
2021-04-04,davanagere,23,22695,4,22307,124,0,264,0
2021-04-04,dharwada,100,23237,56,22190,417,2,630,0
2021-04-04,gadag,18,11250,15,11012,97,0,141,0
2021-04-04,hassana,104,29819,42,28785,627,1,407,0
2021-04-04,haveri,7,11075,1,10851,34,0,190,0
2021-04-04,kalaburagi,170,24539,83,22834,1356,3,349,0
2021-04-04,kodagu,14,6408,10,6259,76,0,73,0
2021-04-04,kolara,20,10687,38,10315,193,0,179,0
2021-04-04,koppala,10,14131,3,13708,143,0,280,0
2021-04-04,others*,0,36,0,33,0,0,3,0
2021-04-04,raichuru,23,14569,12,14240,171,0,158,0
2021-04-04,ramanagara,18,7539,5,7400,62,0,77,0
2021-04-04,shivamogga,36,22928,25,22314,265,0,349,0
2021-04-04,tumakuru,107,27498,32,26074,1022,1,402,0
2021-04-04,udupi,73,25515,68,24943,380,0,192,0
2021-04-04,uttara kannada,49,15138,13,14712,246,0,180,0
2021-04-04,vijayapura,16,15133,36,14763,163,0,207,0
2021-04-04,yadagiri,18,10867,9,10699,107,0,61,0
2021-04-05,bagalakote,22,13994,8,13752,106,0,136,0
2021-04-05,ballari,40,40046,27,39010,437,1,599,0
2021-04-05,belagavi,17,27594,25,26948,302,0,344,0
2021-04-05,bengaluru rural,34,19959,43,18995,799,0,165,0
2021-04-05,bengaluru urban,3728,450759,1026,415309,30782,18,4667,1
2021-04-05,bidar,264,9980,59,8273,1518,1,185,4
2021-04-05,chamarajanagara,30,7171,4,6938,102,0,120,11
2021-04-05,chikkaballapura,15,14095,8,13894,82,0,118,1
2021-04-05,chikkamagaluru,32,14434,35,14046,247,0,141,0
2021-04-05,chitradurga,27,15274,21,15094,111,0,69,0
2021-04-05,dakshina kannada,56,36054,72,34686,626,0,740,2
2021-04-05,davanagere,9,22704,7,22314,126,0,264,0
2021-04-05,dharwada,55,23292,43,22233,429,0,630,0
2021-04-05,gadag,13,11263,15,11027,95,0,141,0
2021-04-05,hassana,72,29891,29,28814,670,0,407,0
2021-04-05,haveri,4,11079,5,10856,32,1,191,0
2021-04-05,kalaburagi,181,24720,121,22955,1414,2,351,0
2021-04-05,kodagu,15,6423,11,6270,80,0,73,0
2021-04-05,kolara,82,10769,24,10339,250,1,180,0
2021-04-05,koppala,20,14151,7,13715,156,0,280,0
2021-04-05,others*,0,36,0,33,0,0,3,0
2021-04-05,raichuru,17,14586,12,14252,176,0,158,0
2021-04-05,ramanagara,16,7555,1,7401,77,0,77,0
2021-04-05,shivamogga,24,22952,14,22328,274,1,350,0
2021-04-05,tumakuru,139,27637,55,26129,1105,1,403,0
2021-04-05,udupi,59,25574,53,24996,386,0,192,0
2021-04-05,uttara kannada,51,15189,34,14746,263,0,180,0
2021-04-05,vijayapura,27,15160,25,14788,164,1,208,0
2021-04-05,yadagiri,17,10884,10,10709,113,1,62,0
2021-04-06,bagalakote,18,14012,3,13755,121,0,136,0
2021-04-06,ballari,87,40133,22,39032,501,1,600,0
2021-04-06,belagavi,47,27641,16,26964,333,0,344,0
2021-04-06,bengaluru rural,80,20039,60,19055,818,1,166,0
2021-04-06,bengaluru urban,4266,455025,2417,417726,32605,26,4693,1
2021-04-06,bidar,167,10147,175,8448,1509,1,186,4
2021-04-06,chamarajanagara,5,7176,3,6941,104,0,120,11
2021-04-06,chikkaballapura,16,14111,9,13903,89,0,118,1
2021-04-06,chikkamagaluru,29,14463,11,14057,265,0,141,0
2021-04-06,chitradurga,21,15295,10,15104,122,0,69,0
2021-04-06,dakshina kannada,89,36143,35,34721,680,0,740,2
2021-04-06,davanagere,47,22751,3,22317,170,0,264,0
2021-04-06,dharwada,43,23335,42,22275,427,3,633,0
2021-04-06,gadag,12,11275,12,11039,95,0,141,0
2021-04-06,hassana,110,30001,40,28854,740,0,407,0
2021-04-06,haveri,5,11084,2,10858,35,0,191,0
2021-04-06,kalaburagi,261,24981,185,23140,1488,2,353,0
2021-04-06,kodagu,22,6445,3,6273,99,0,73,0
2021-04-06,kolara,56,10825,26,10365,279,1,181,0
2021-04-06,koppala,20,14171,20,13735,156,0,280,0
2021-04-06,others*,0,36,0,33,0,0,3,0
2021-04-06,raichuru,29,14615,9,14261,196,0,158,0
2021-04-06,ramanagara,14,7569,8,7409,83,0,77,0
2021-04-06,shivamogga,49,23001,15,22343,308,0,350,0
2021-04-06,tumakuru,157,27794,77,26206,1185,0,403,0
2021-04-06,udupi,57,25631,55,25051,388,0,192,0
2021-04-06,uttara kannada,66,15255,13,14759,316,0,180,0
2021-04-06,vijayapura,22,15182,22,14810,164,0,208,0
2021-04-06,yadagiri,16,10900,9,10718,120,0,62,0
2021-04-07,bagalakote,13,14025,5,13760,129,0,136,0
2021-04-07,ballari,49,40182,60,39092,489,1,601,0
2021-04-07,belagavi,101,27742,36,27000,398,0,344,0
2021-04-07,bengaluru rural,70,20109,73,19128,815,0,166,0
2021-04-07,bengaluru urban,4991,460016,1782,419508,35789,25,4718,1
2021-04-07,bidar,214,10361,75,8523,1647,1,187,4
2021-04-07,chamarajanagara,39,7215,4,6945,139,0,120,11
2021-04-07,chikkaballapura,37,14148,12,13915,114,0,118,1
2021-04-07,chikkamagaluru,38,14501,13,14070,290,0,141,0
2021-04-07,chitradurga,20,15315,30,15134,112,0,69,0
2021-04-07,dakshina kannada,112,36255,73,34794,718,1,741,2
2021-04-07,davanagere,20,22771,10,22327,180,0,264,0
2021-04-07,dharwada,88,23423,23,22298,492,0,633,0
2021-04-07,gadag,11,11286,13,11052,93,0,141,0
2021-04-07,hassana,90,30091,63,28917,766,1,408,0
2021-04-07,haveri,12,11096,1,10859,46,0,191,0
2021-04-07,kalaburagi,205,25186,135,23275,1556,2,355,0
2021-04-07,kodagu,10,6455,3,6276,106,0,73,0
2021-04-07,kolara,29,10854,65,10430,243,0,181,0
2021-04-07,koppala,24,14195,17,13752,163,0,280,0
2021-04-07,others*,0,36,0,33,0,0,3,0
2021-04-07,raichuru,28,14643,13,14274,211,0,158,0
2021-04-07,ramanagara,28,7597,12,7421,99,0,77,0
2021-04-07,shivamogga,34,23035,33,22376,309,0,350,0
2021-04-07,tumakuru,204,27998,75,26281,1313,1,404,0
2021-04-07,udupi,89,25720,59,25110,418,0,192,0
2021-04-07,uttara kannada,35,15290,11,14770,340,0,180,0
2021-04-07,vijayapura,50,15232,8,14818,205,1,209,0
2021-04-07,yadagiri,34,10934,9,10727,145,0,62,0
2021-04-09,bagalakote,37,14083,6,13770,177,0,136,0
2021-04-09,ballari,87,40395,49,39168,625,1,602,0
2021-04-09,belagavi,76,27910,19,27032,531,2,347,0
2021-04-09,bengaluru rural,71,20234,40,19249,816,1,169,0
2021-04-09,bengaluru urban,5576,470014,1968,422719,42525,29,4769,1
2021-04-09,bidar,186,10676,224,8945,1538,1,189,4
2021-04-09,chamarajanagara,35,7306,11,6975,200,0,120,11
2021-04-09,chikkaballapura,119,14290,14,13947,223,1,119,1
2021-04-09,chikkamagaluru,29,14570,4,14089,340,0,141,0
2021-04-09,chitradurga,42,15381,34,15187,124,1,70,0
2021-04-09,dakshina kannada,115,36515,54,34903,869,0,741,2
2021-04-09,davanagere,29,22828,12,22361,203,0,264,0
2021-04-09,dharwada,86,23605,57,22408,562,1,635,0
2021-04-09,gadag,16,11316,14,11077,98,0,141,0
2021-04-09,hassana,153,30338,55,29006,924,0,408,0
2021-04-09,haveri,13,11124,1,10862,71,0,191,0
2021-04-09,kalaburagi,211,25637,80,23511,1766,2,360,0
2021-04-09,kodagu,19,6493,15,6302,118,0,73,0
2021-04-09,kolara,84,11004,57,10515,307,0,182,0
2021-04-09,koppala,39,14261,20,13776,205,0,280,0
2021-04-09,others*,0,36,0,33,0,0,3,0
2021-04-09,raichuru,30,14713,12,14293,262,0,158,0
2021-04-09,ramanagara,65,7672,1,7430,165,0,77,0
2021-04-09,shivamogga,33,23138,32,22413,375,0,350,0
2021-04-09,tumakuru,145,28326,60,26407,1514,0,405,0
2021-04-09,udupi,46,25829,57,25257,380,0,192,0
2021-04-09,uttara kannada,67,15499,78,14877,441,1,181,0
2021-04-09,vijayapura,127,15419,16,14851,358,0,210,0
2021-04-09,yadagiri,32,10992,8,10743,187,0,62,0
2021-04-10,bagalakote,44,14127,45,13815,176,0,136,0
2021-04-10,ballari,62,40457,67,39235,619,1,603,0
2021-04-10,belagavi,75,27985,39,27071,567,0,347,0
2021-04-10,bengaluru rural,152,20386,68,19317,900,0,169,0
2021-04-10,bengaluru urban,4384,474398,2027,424746,44863,19,4788,1
2021-04-10,bidar,215,10891,125,9070,1626,2,191,4
2021-04-10,chamarajanagara,35,7341,14,6989,220,1,121,11
2021-04-10,chikkaballapura,74,14364,15,13962,282,0,119,1
2021-04-10,chikkamagaluru,36,14606,43,14132,333,0,141,0
2021-04-10,chitradurga,59,15440,33,15220,150,0,70,0
2021-04-10,dakshina kannada,137,36652,41,34944,965,0,741,2
2021-04-10,davanagere,49,22877,22,22383,230,0,264,0
2021-04-10,dharwada,88,23693,42,22450,606,2,637,0
2021-04-10,gadag,17,11333,13,11090,102,0,141,0
2021-04-10,hassana,100,30438,73,29079,950,1,409,0
2021-04-10,haveri,16,11140,6,10868,81,0,191,0
2021-04-10,kalaburagi,276,25913,118,23629,1922,2,362,0
2021-04-10,kodagu,20,6513,15,6317,123,0,73,0
2021-04-10,kolara,121,11125,49,10564,379,0,182,0
2021-04-10,koppala,28,14289,14,13790,219,0,280,0
2021-04-10,others*,0,36,0,33,0,0,3,0
2021-04-10,raichuru,30,14743,22,14315,270,0,158,0
2021-04-10,ramanagara,72,7744,6,7436,231,0,77,0
2021-04-10,shivamogga,47,23185,31,22444,391,0,350,0
2021-04-10,tumakuru,206,28532,39,26446,1679,2,407,0
2021-04-10,udupi,68,25897,94,25351,354,0,192,0
2021-04-10,uttara kannada,64,15563,63,14940,441,1,182,0
2021-04-10,vijayapura,71,15490,28,14879,401,0,210,0
2021-04-10,yadagiri,24,11016,10,10753,201,0,62,0
2021-04-11,bagalakote,46,14173,26,13841,195,1,137,0
2021-04-11,ballari,103,40560,21,39256,701,0,603,0
2021-04-11,belagavi,74,28059,46,27117,592,3,350,0
2021-04-11,bengaluru rural,117,20503,42,19359,974,1,170,0
2021-04-11,bengaluru urban,7584,481982,1184,425930,51236,27,4815,1
2021-04-11,bidar,290,11181,142,9212,1773,1,192,4
2021-04-11,chamarajanagara,49,7390,12,7001,257,0,121,11
2021-04-11,chikkaballapura,64,14428,9,13971,337,0,119,1
2021-04-11,chikkamagaluru,41,14647,43,14175,331,0,141,0
2021-04-11,chitradurga,33,15473,23,15243,160,0,70,0
2021-04-11,dakshina kannada,133,36785,26,34970,1072,0,741,2
2021-04-11,davanagere,50,22927,26,22409,254,0,264,0
2021-04-11,dharwada,150,23843,75,22525,681,0,637,0
2021-04-11,gadag,19,11352,12,11102,109,0,141,0
2021-04-11,hassana,170,30608,78,29157,1042,0,409,0
2021-04-11,haveri,22,11162,5,10873,98,0,191,0
2021-04-11,kalaburagi,291,26204,236,23865,1975,2,364,0
2021-04-11,kodagu,39,6552,13,6330,149,0,73,0
2021-04-11,kolara,41,11166,38,10602,382,0,182,0
2021-04-11,koppala,32,14321,13,13803,238,0,280,0
2021-04-11,others*,0,36,0,33,0,0,3,0
2021-04-11,raichuru,103,14846,21,14336,352,0,158,0
2021-04-11,ramanagara,33,7777,9,7445,255,0,77,0
2021-04-11,shivamogga,39,23224,24,22468,405,1,351,0
2021-04-11,tumakuru,150,28682,42,26488,1787,0,407,0
2021-04-11,udupi,75,25972,68,25419,361,0,192,0
2021-04-11,uttara kannada,73,15636,120,15060,394,0,182,0
2021-04-11,vijayapura,63,15553,12,14891,451,1,211,0
2021-04-11,yadagiri,38,11054,5,10758,234,0,62,0
2021-04-12,bagalakote,55,14228,27,13868,222,1,138,0
2021-04-12,ballari,132,40692,35,39291,797,1,604,0
2021-04-12,belagavi,39,28098,46,27163,584,1,351,0
2021-04-12,bengaluru rural,192,20695,91,19450,1075,0,170,0
2021-04-12,bengaluru urban,6387,488369,1038,426968,56545,40,4855,1
2021-04-12,bidar,465,11646,154,9366,2082,2,194,4
2021-04-12,chamarajanagara,39,7429,28,7029,266,2,123,11
2021-04-12,chikkaballapura,120,14548,11,13982,445,1,120,1
2021-04-12,chikkamagaluru,57,14704,31,14206,357,0,141,0
2021-04-12,chitradurga,22,15495,43,15286,139,0,70,0
2021-04-12,dakshina kannada,73,36858,102,35072,1043,0,741,2
2021-04-12,davanagere,40,22967,23,22432,271,0,264,0
2021-04-12,dharwada,91,23934,71,22596,701,0,637,0
2021-04-12,gadag,29,11381,15,11117,123,0,141,0
2021-04-12,hassana,113,30721,90,29247,1065,0,409,0
2021-04-12,haveri,36,11198,8,10881,126,0,191,0
2021-04-12,kalaburagi,335,26539,228,24093,2082,0,364,0
2021-04-12,kodagu,24,6576,10,6340,163,0,73,0
2021-04-12,kolara,96,11262,34,10636,444,0,182,0
2021-04-12,koppala,31,14352,24,13827,245,0,280,0
2021-04-12,others*,0,36,0,33,0,0,3,0
2021-04-12,raichuru,70,14916,34,14370,388,0,158,0
2021-04-12,ramanagara,64,7841,27,7472,291,1,78,0
2021-04-12,shivamogga,43,23267,36,22504,412,0,351,0
2021-04-12,tumakuru,239,28921,42,26530,1984,0,407,0
2021-04-12,udupi,101,26073,82,25501,380,0,192,0
2021-04-12,uttara kannada,64,15700,56,15116,402,0,182,0
2021-04-12,vijayapura,122,15675,21,14912,552,0,211,0
2021-04-12,yadagiri,52,11106,17,10775,269,0,62,0
2021-04-13,bagalakote,73,14301,36,13904,259,0,138,0
2021-04-13,ballari,168,40860,25,39316,940,0,604,0
2021-04-13,belagavi,42,28140,58,27221,567,1,352,0
2021-04-13,bengaluru rural,163,20858,73,19523,1165,0,170,0
2021-04-13,bengaluru urban,5500,493869,4415,431383,57575,55,4910,1
2021-04-13,bidar,198,11844,301,9667,1977,2,196,4
2021-04-13,chamarajanagara,51,7480,11,7040,306,0,123,11
2021-04-13,chikkaballapura,114,14662,11,13993,548,0,120,1
2021-04-13,chikkamagaluru,19,14723,2,14208,374,0,141,0
2021-04-13,chitradurga,45,15540,51,15337,133,0,70,0
2021-04-13,dakshina kannada,142,37000,76,35148,1109,0,741,2
2021-04-13,davanagere,66,23033,9,22441,328,0,264,0
2021-04-13,dharwada,132,24066,75,22671,757,1,638,0
2021-04-13,gadag,30,11411,16,11133,137,0,141,0
2021-04-13,hassana,150,30871,63,29310,1152,0,409,0
2021-04-13,haveri,17,11215,5,10886,137,1,192,0
2021-04-13,kalaburagi,290,26829,249,24342,2119,4,368,0
2021-04-13,kodagu,14,6590,26,6366,151,0,73,0
2021-04-13,kolara,67,11329,36,10672,475,0,182,0
2021-04-13,koppala,29,14381,42,13869,232,0,280,0
2021-04-13,others*,0,36,0,33,0,0,3,0
2021-04-13,raichuru,80,14996,19,14389,449,0,158,0
2021-04-13,ramanagara,37,7878,3,7475,325,0,78,0
2021-04-13,shivamogga,95,23362,36,22540,471,0,351,0
2021-04-13,tumakuru,350,29271,47,26577,2287,0,407,0
2021-04-13,udupi,75,26148,29,25530,426,0,192,0
2021-04-13,uttara kannada,75,15775,62,15178,415,0,182,0
2021-04-13,vijayapura,105,15780,19,14931,637,1,212,0
2021-04-13,yadagiri,45,11151,13,10788,301,0,62,0
2021-04-14,bagalakote,68,14369,44,13948,283,0,138,0
2021-04-14,ballari,159,41019,94,39410,1004,1,605,0
2021-04-14,belagavi,107,28247,13,27234,661,0,352,0
2021-04-14,bengaluru rural,48,20906,89,19612,1124,0,170,0
2021-04-14,bengaluru urban,8155,502024,2540,433923,63167,23,4933,1
2021-04-14,bidar,290,12134,121,9788,2144,2,198,4
2021-04-14,chamarajanagara,72,7552,50,7090,328,0,123,11
2021-04-14,chikkaballapura,44,14706,42,14035,550,0,120,1
2021-04-14,chikkamagaluru,42,14765,36,14244,380,0,141,0
2021-04-14,chitradurga,17,15557,26,15363,124,0,70,0
2021-04-14,dakshina kannada,140,37140,97,35245,1152,0,741,2
2021-04-14,davanagere,34,23067,47,22488,315,0,264,0
2021-04-14,dharwada,127,24193,45,22716,836,3,641,0
2021-04-14,gadag,25,11436,17,11150,145,0,141,0
2021-04-14,hassana,132,31003,104,29414,1180,0,409,0
2021-04-14,haveri,44,11259,3,10889,178,0,192,0
2021-04-14,kalaburagi,376,27205,260,24602,2232,3,371,0
2021-04-14,kodagu,23,6613,10,6376,164,0,73,0
2021-04-14,kolara,116,11445,118,10790,473,0,182,0
2021-04-14,koppala,37,14418,1,13870,268,0,280,0
2021-04-14,others*,0,36,0,33,0,0,3,0
2021-04-14,raichuru,65,15061,23,14412,491,0,158,0
2021-04-14,ramanagara,35,7913,13,7488,347,0,78,0
2021-04-14,shivamogga,92,23454,37,22577,526,0,351,0
2021-04-14,tumakuru,245,29516,123,26700,2408,1,408,0
2021-04-14,udupi,110,26258,62,25592,474,0,192,0
2021-04-14,uttara kannada,41,15816,50,15228,406,0,182,0
2021-04-14,vijayapura,122,15902,14,14945,745,0,212,0
2021-04-14,yadagiri,58,11209,18,10806,341,0,62,0
2021-04-15,bagalakote,29,14398,82,14030,230,0,138,0
2021-04-15,ballari,200,41219,38,39448,1160,6,611,0
2021-04-15,belagavi,135,28382,32,27266,763,1,353,0
2021-04-15,bengaluru rural,171,21077,59,19671,1230,6,176,0
2021-04-15,bengaluru urban,10497,512521,1807,435730,71827,30,4963,1
2021-04-15,bidar,363,12497,191,9979,2314,2,200,4
2021-04-15,chamarajanagara,39,7591,54,7144,313,0,123,11
2021-04-15,chikkaballapura,127,14833,34,14069,643,0,120,1
2021-04-15,chikkamagaluru,62,14827,17,14261,425,0,141,0
2021-04-15,chitradurga,33,15590,17,15380,140,0,70,0
2021-04-15,dakshina kannada,166,37306,68,35313,1250,0,741,2
2021-04-15,davanagere,60,23127,21,22509,354,0,264,0
2021-04-15,dharwada,179,24372,84,22800,928,3,644,0
2021-04-15,gadag,34,11470,18,11168,161,0,141,0
2021-04-15,hassana,186,31189,72,29486,1290,4,413,0
2021-04-15,haveri,27,11286,5,10894,200,0,192,0
2021-04-15,kalaburagi,624,27829,189,24791,2666,1,372,0
2021-04-15,kodagu,66,6679,22,6398,208,0,73,0
2021-04-15,kolara,89,11534,94,10884,467,1,183,0
2021-04-15,koppala,118,14536,12,13882,374,0,280,0
2021-04-15,others*,0,36,0,33,0,0,3,0
2021-04-15,raichuru,48,15109,13,14425,526,0,158,0
2021-04-15,ramanagara,62,7975,30,7518,378,1,79,0
2021-04-15,shivamogga,74,23528,25,22602,574,1,352,0
2021-04-15,tumakuru,387,29903,159,26859,2634,2,410,0
2021-04-15,udupi,111,26369,59,25651,526,0,192,0
2021-04-15,uttara kannada,89,15905,52,15280,441,2,184,0
2021-04-15,vijayapura,136,16038,56,15001,824,1,213,0
2021-04-15,yadagiri,88,11297,16,10822,413,0,62,0
2021-04-16,bagalakote,71,14469,13,14043,288,0,138,0
2021-04-16,ballari,279,41498,78,39526,1360,1,612,0
2021-04-16,belagavi,120,28502,112,27378,771,0,353,0
2021-04-16,bengaluru rural,358,21435,49,19720,1538,1,177,0
2021-04-16,bengaluru urban,9917,522438,2071,437801,79616,57,5020,1
2021-04-16,bidar,326,12823,159,10138,2479,2,202,4
2021-04-16,chamarajanagara,68,7659,29,7173,352,0,123,11
2021-04-16,chikkaballapura,180,15013,38,14107,784,1,121,1
2021-04-16,chikkamagaluru,73,14900,32,14293,466,0,141,0
2021-04-16,chitradurga,57,15647,8,15388,189,0,70,0
2021-04-16,dakshina kannada,256,37562,92,35405,1414,0,741,2
2021-04-16,davanagere,85,23212,25,22534,414,0,264,0
2021-04-16,dharwada,176,24548,93,22893,1011,0,644,0
2021-04-16,gadag,34,11504,20,11188,175,0,141,0
2021-04-16,hassana,244,31433,103,29589,1431,0,413,0
2021-04-16,haveri,35,11321,14,10908,221,0,192,0
2021-04-16,kalaburagi,488,28317,246,25037,2905,3,375,0
2021-04-16,kodagu,33,6712,9,6407,232,0,73,0
2021-04-16,kolara,109,11643,75,10955,505,0,183,0
2021-04-16,koppala,158,14694,10,13892,522,0,280,0
2021-04-16,others*,0,36,0,33,0,0,3,0
2021-04-16,raichuru,108,15217,29,14454,605,0,158,0
2021-04-16,ramanagara,100,8075,7,7525,470,1,80,0
2021-04-16,shivamogga,67,23595,50,22652,590,1,353,0
2021-04-16,tumakuru,432,30335,145,27004,2919,2,412,0
2021-04-16,udupi,101,26470,35,25686,591,1,193,0
2021-04-16,uttara kannada,72,15977,82,15362,430,1,185,0
2021-04-16,vijayapura,207,16245,63,15064,968,0,213,0
2021-04-16,yadagiri,153,11450,15,10837,550,1,63,0
2021-04-17,bagalakote,50,14519,57,14099,282,0,138,0
2021-04-17,ballari,355,41853,41,39567,1672,2,614,0
2021-04-17,belagavi,188,28690,102,27480,857,0,353,0
2021-04-17,bengaluru rural,262,21697,82,19802,1718,0,177,0
2021-04-17,bengaluru urban,11404,533842,3253,441054,87724,43,5063,1
2021-04-17,bidar,359,13182,96,10234,2740,2,204,4
2021-04-17,chamarajanagara,136,7795,25,7198,461,2,125,11
2021-04-17,chikkaballapura,179,15192,54,14161,908,1,122,1
2021-04-17,chikkamagaluru,68,14968,29,14322,504,1,142,0
2021-04-17,chitradurga,80,15727,14,15402,255,0,70,0
2021-04-17,dakshina kannada,309,37871,99,35504,1623,1,742,2
2021-04-17,davanagere,122,23334,33,22567,503,0,264,0
2021-04-17,dharwada,272,24820,115,23008,1166,2,646,0
2021-04-17,gadag,37,11541,19,11207,193,0,141,0
2021-04-17,hassana,224,31657,91,29680,1556,8,421,0
2021-04-17,haveri,48,11369,9,10917,260,0,192,0
2021-04-17,kalaburagi,560,28877,211,25248,3251,3,378,0
2021-04-17,kodagu,58,6770,8,6415,282,0,73,0
2021-04-17,kolara,144,11787,69,11024,579,1,184,0
2021-04-17,koppala,121,14815,12,13904,631,0,280,0
2021-04-17,others*,0,36,0,33,0,0,3,0
2021-04-17,raichuru,91,15308,24,14478,672,0,158,0
2021-04-17,ramanagara,102,8177,100,7625,472,0,80,0
2021-04-17,shivamogga,125,23720,33,22685,681,1,354,0
2021-04-17,tumakuru,507,30842,159,27163,3264,3,415,0
2021-04-17,udupi,118,26588,126,25812,583,0,193,0
2021-04-17,uttara kannada,102,16079,70,15432,461,1,186,0
2021-04-17,vijayapura,281,16526,124,15188,1125,0,213,0
2021-04-17,yadagiri,153,11603,33,10870,670,0,63,0
2021-04-18,bagalakote,104,14623,59,14158,327,0,138,0
2021-04-18,ballari,238,42091,101,39668,1807,2,616,0
2021-04-18,belagavi,129,28819,61,27541,924,1,354,0
2021-04-18,bengaluru rural,245,21942,103,19905,1860,0,177,0
2021-04-18,bengaluru urban,12793,546635,2560,443614,97897,60,5123,1
2021-04-18,bidar,469,13651,17,10251,3191,1,205,4
2021-04-18,chamarajanagara,102,7897,56,7254,506,1,126,11
2021-04-18,chikkaballapura,190,15382,51,14212,1047,0,122,1
2021-04-18,chikkamagaluru,81,15049,38,14360,547,0,142,0
2021-04-18,chitradurga,102,15829,7,15409,350,0,70,0
2021-04-18,dakshina kannada,272,38143,131,35635,1764,0,742,2
2021-04-18,davanagere,133,23467,39,22606,597,0,264,0
2021-04-18,dharwada,265,25085,81,23089,1347,3,649,0
2021-04-18,gadag,48,11589,19,11226,222,0,141,0
2021-04-18,hassana,348,32005,111,29791,1793,0,421,0
2021-04-18,haveri,43,11412,10,10927,293,0,192,0
2021-04-18,kalaburagi,671,29548,141,25389,3781,0,378,0
2021-04-18,kodagu,44,6814,17,6432,309,0,73,0
2021-04-18,kolara,175,11962,81,11105,673,0,184,0
2021-04-18,koppala,65,14880,18,13922,676,2,282,0
2021-04-18,others*,0,36,0,33,0,0,3,0
2021-04-18,raichuru,133,15441,38,14516,767,0,158,0
2021-04-18,ramanagara,122,8299,24,7649,570,0,80,0
2021-04-18,shivamogga,156,23876,72,22757,765,0,354,0
2021-04-18,tumakuru,494,31336,169,27332,3588,1,416,0
2021-04-18,udupi,152,26740,75,25887,660,0,193,0
2021-04-18,uttara kannada,104,16183,71,15503,492,2,188,0
2021-04-18,vijayapura,200,16726,91,15279,1232,2,215,0
2021-04-18,yadagiri,74,11677,26,10896,716,2,65,0
2021-04-19,bagalakote,97,14720,75,14233,349,0,138,0
2021-04-19,ballari,248,42339,84,39752,1970,1,617,0
2021-04-19,belagavi,115,28934,53,27594,985,1,355,0
2021-04-19,bengaluru rural,180,22122,139,20044,1895,6,183,0
2021-04-19,bengaluru urban,9618,556253,4240,447854,103178,97,5220,1
2021-04-19,bidar,318,13969,448,10699,3059,2,207,4
2021-04-19,chamarajanagara,108,8005,35,7289,579,0,126,11
2021-04-19,chikkaballapura,175,15557,88,14300,1132,2,124,1
2021-04-19,chikkamagaluru,142,15191,40,14400,649,0,142,0
2021-04-19,chitradurga,74,15903,23,15432,401,0,70,0
2021-04-19,dakshina kannada,218,38361,101,35736,1881,0,742,2
2021-04-19,davanagere,199,23666,42,22648,754,0,264,0
2021-04-19,dharwada,283,25368,125,23214,1502,3,652,0
2021-04-19,gadag,70,11659,19,11245,273,0,141,0
2021-04-19,hassana,320,32325,131,29922,1971,11,432,0
2021-04-19,haveri,36,11448,21,10948,307,1,193,0
2021-04-19,kalaburagi,513,30061,219,25608,4069,6,384,0
2021-04-19,kodagu,97,6911,28,6460,377,1,74,0
2021-04-19,kolara,146,12108,100,11205,718,1,185,0
2021-04-19,koppala,100,14980,45,13967,731,0,282,0
2021-04-19,others*,0,36,0,33,0,0,3,0
2021-04-19,raichuru,228,15669,21,14537,974,0,158,0
2021-04-19,ramanagara,71,8370,63,7712,577,1,81,0
2021-04-19,shivamogga,169,24045,25,22782,909,0,354,0
2021-04-19,tumakuru,652,31988,174,27506,4065,1,417,0
2021-04-19,udupi,163,26903,77,25964,746,0,193,0
2021-04-19,uttara kannada,106,16289,86,15589,511,1,189,0
2021-04-19,vijayapura,302,17028,120,15399,1413,1,216,0
2021-04-19,yadagiri,190,11867,32,10928,872,2,67,0
