date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
2020-11-11,rg kar mch,40850,61000,15800,275050,291200,6407.0
2020-11-11,nrs mch,60250,80000,30800,194550,185200,4290.0
2020-11-11,ipgmer & sskmh,98900,104590,66600,400050,389500,13217.0
2020-11-11,"medical college, kolkata",136450,124000,20800,282050,337500,7712.0
2020-11-11,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-11,other govt dept/institutions,393101,354595,206388,959601,881902,50565.3
2020-11-11,stock in hand-in transit,400068,558435,795301,32607,3008,37458.9
2020-11-11,,2602262,2860040,2347359,6975208,6528210,335790.2
2020-11-10,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-10,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-10,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-10,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-10,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-10,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-10,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-10,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-10,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-10,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-10,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-10,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-10,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-10,malda,25100,22200,26000,79100,91700,6951.0
2020-11-10,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-10,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-10,north 24 parganas,87800,62740,31440,179000,98700,7133.5
2020-11-10,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-10,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-10,paschim medinipur,32450,41300,41090,147050,133700,6935.0
2020-11-10,purba bardhaman,53650,46700,26800,128550,128700,8843.0
2020-11-10,purba medinipur,48050,34700,33220,71050,82100,1731.0
2020-11-10,nandigram hd,15250,29100,30640,114050,76200,6729.0
2020-11-10,purulia,45950,30100,52700,137550,113700,6821.0
2020-11-10,rampurhat hd,23150,27000,30300,57550,66500,5237.0
2020-11-10,south 24 parganas,50450,32100,33400,97250,94400,2141.0
2020-11-10,uttar dinajpur,35750,40550,43600,107050,118700,5553.0
2020-11-10,bankura s mc&h,17500,40650,10200,168500,170400,2660.0
2020-11-10,coochbehar mc&h,13800,13900,14600,50500,77500,2792.0
2020-11-10,nb mc&h,38350,86500,20000,210200,205500,7290.0
2020-11-10,diamond harbour mc&h,13300,19700,10100,136500,138000,3298.0
2020-11-10,malda mc&h,18800,65100,13100,178500,197500,5218.0
2020-11-10,murshidabad mc&h,30130,63450,14600,119000,172500,1940.0
2020-11-10,bardhaman mc&h,23900,34100,17500,167500,194500,2998.0
2020-11-10,medinipur mc&h,49800,66200,34100,233500,172000,10198.0
2020-11-10,purulia mc&h,13300,19900,51600,99500,106000,4098.0
2020-11-10,rampurhat mc&h,20400,22400,17600,37000,61500,9248.0
2020-11-10,raiganj mc&h,14100,11900,13100,48500,71000,1890.0
2020-11-10,jnm mc&h,17400,20000,24000,45000,40000,2372.0
2020-11-10,sagar dutta mc&h,55520,76330,17600,153550,173000,6878.0
2020-11-10,id & bg hospital,45050,54800,20600,93100,73500,2671.0
2020-11-10,rg kar mch,40850,61000,15800,275050,281700,6407.0
2020-11-10,nrs mch,60250,80000,30800,194550,178200,4290.0
2020-11-10,ipgmer & sskmh,98900,104590,66600,400050,379500,13217.0
2020-11-10,"medical college, kolkata",136450,124000,20800,282050,337500,7712.0
2020-11-10,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-10,other govt dept/institutions,393101,354595,206388,959601,879302,50565.3
2020-11-10,stock in hand-in transit,395068,543435,795301,12607,2108,36458.9
2020-11-10,,2597262,2845040,2347359,6955208,6498210,334790.2
2020-11-09,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-09,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-09,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-09,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-09,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-09,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-09,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-09,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-09,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-09,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-09,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-09,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-09,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-09,malda,25100,22200,26000,79100,91700,6951.0
2020-11-09,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-09,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-09,north 24 parganas,87800,62740,31440,179000,98700,7133.5
2020-11-09,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-09,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-09,paschim medinipur,32450,41300,41090,147050,133700,6935.0
2020-11-09,purba bardhaman,53650,46700,26800,128550,128700,8843.0
2020-11-09,purba medinipur,48050,34700,33220,71050,82100,1731.0
2020-11-09,nandigram hd,15250,29100,30640,114050,76200,6729.0
2020-11-09,purulia,45950,30100,52700,137550,113700,6821.0
2020-11-09,rampurhat hd,23150,27000,30300,57550,66500,5237.0
2020-11-09,south 24 parganas,50450,32100,33400,97250,94400,2141.0
2020-11-09,uttar dinajpur,35750,40550,43600,107050,118700,5553.0
2020-11-09,bankura s mc&h,17500,40650,10200,168500,170400,2660.0
2020-11-09,coochbehar mc&h,13800,13900,14600,50500,77500,2792.0
2020-11-09,nb mc&h,38350,86500,20000,210200,205500,7290.0
2020-11-09,diamond harbour mc&h,13300,19700,10100,136500,138000,3298.0
2020-11-09,malda mc&h,18800,65100,13100,178500,197500,5218.0
2020-11-09,murshidabad mc&h,30130,63450,14600,119000,172500,1940.0
2020-11-09,bardhaman mc&h,23900,34100,17500,167500,194500,2998.0
2020-11-09,medinipur mc&h,49800,66200,34100,233500,162000,10198.0
2020-11-09,purulia mc&h,13300,19900,51600,99500,106000,4098.0
2020-11-09,rampurhat mc&h,20400,22400,17600,37000,61500,9248.0
2020-11-09,raiganj mc&h,14100,11900,13100,48500,71000,1890.0
2020-11-09,jnm mc&h,17400,20000,24000,45000,40000,2372.0
2020-11-09,sagar dutta mc&h,55520,76330,17600,153550,165500,6878.0
2020-11-09,id & bg hospital,45050,54800,20600,93100,71500,2671.0
2020-11-09,rg kar mch,40850,61000,15800,275050,281700,6407.0
2020-11-09,nrs mch,60250,80000,30800,194550,178200,4290.0
2020-11-09,ipgmer & sskmh,98900,104590,66600,400050,379500,13217.0
2020-11-09,"medical college, kolkata",136450,124000,20800,282050,337500,7712.0
2020-11-09,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-09,other govt dept/institutions,393101,354595,206388,941051,879302,50565.3
2020-11-09,stock in hand-in transit,390068,528435,795301,1157,1608,35458.9
2020-11-09,,2592262,2830040,2347359,6925208,6478210,333790.2
2020-11-08,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-08,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-08,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-08,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-08,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-08,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-08,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-08,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-08,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-08,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-08,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-08,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-08,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-08,malda,25100,22200,26000,79100,91700,6951.0
2020-11-08,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-08,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-08,north 24 parganas,87800,62740,31440,179000,98700,7133.5
2020-11-08,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-08,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-08,paschim medinipur,32450,41300,41090,147050,133700,6935.0
2020-11-08,purba bardhaman,53650,46700,26800,128550,128700,8843.0
2020-11-08,purba medinipur,48050,34700,33220,71050,82100,1731.0
2020-11-08,nandigram hd,15250,29100,30640,114050,76200,6729.0
2020-11-08,purulia,45950,30100,52700,137550,113700,6821.0
2020-11-08,rampurhat hd,23150,27000,30300,57550,66500,5237.0
2020-11-08,south 24 parganas,50450,32100,33400,97250,94400,2141.0
2020-11-08,uttar dinajpur,35750,40550,43600,107050,118700,5553.0
2020-11-08,bankura s mc&h,17500,40650,10200,168500,170400,2660.0
2020-11-08,coochbehar mc&h,13800,13900,14600,50500,77500,2792.0
2020-11-08,nb mc&h,38350,86500,20000,210200,205500,7290.0
2020-11-08,diamond harbour mc&h,13300,19700,10100,136500,138000,3298.0
2020-11-08,malda mc&h,18800,65100,13100,178500,192500,5218.0
2020-11-08,murshidabad mc&h,30130,63450,14600,119000,166500,1940.0
2020-11-08,bardhaman mc&h,23900,34100,17500,167500,185500,2998.0
2020-11-08,medinipur mc&h,49800,66200,34100,233500,162000,10198.0
2020-11-08,purulia mc&h,13300,19900,51600,99500,103000,4098.0
2020-11-08,rampurhat mc&h,20400,22400,17600,37000,58500,9248.0
2020-11-08,raiganj mc&h,14100,11900,13100,48500,68000,1890.0
2020-11-08,jnm mc&h,17400,20000,24000,45000,40000,2372.0
2020-11-08,sagar dutta mc&h,55520,76330,17600,153550,165500,6878.0
2020-11-08,id & bg hospital,45050,54800,20600,93100,71500,2671.0
2020-11-08,rg kar mch,40850,61000,15800,275050,281700,6407.0
2020-11-08,nrs mch,60250,80000,30800,194550,178200,4290.0
2020-11-08,ipgmer & sskmh,98900,104590,66600,400050,379500,13217.0
2020-11-08,"medical college, kolkata",136450,124000,20800,277050,337500,7712.0
2020-11-08,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-08,other govt dept/institutions,393101,354595,206388,921151,879302,50565.3
2020-11-08,stock in hand-in transit,385068,508435,795301,1057,608,33458.9
2020-11-08,,2587262,2810040,2347359,6900208,6448210,331790.2
2020-11-07,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-07,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-07,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-07,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-07,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-07,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-07,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-07,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-07,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-07,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-07,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-07,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-07,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-07,malda,25100,22200,26000,79100,91700,6951.0
2020-11-07,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-07,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-07,north 24 parganas,87800,62740,31440,179000,98700,7133.5
2020-11-07,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-07,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-07,paschim medinipur,32450,41300,41090,147050,133700,6935.0
2020-11-07,purba bardhaman,53650,46700,26800,128550,128700,8843.0
2020-11-07,purba medinipur,48050,34700,33220,71050,82100,1731.0
2020-11-07,nandigram hd,15250,29100,30640,114050,76200,6729.0
2020-11-07,purulia,45950,30100,52700,137550,113700,6821.0
2020-11-07,rampurhat hd,23150,27000,30300,57550,66500,5237.0
2020-11-07,south 24 parganas,50450,32100,33400,97250,94400,2141.0
2020-11-07,uttar dinajpur,35750,40550,43600,107050,118700,5553.0
2020-11-07,bankura s mc&h,17500,40650,10200,168500,162400,2660.0
2020-11-07,coochbehar mc&h,13800,13900,14600,50500,74500,2792.0
2020-11-07,nb mc&h,38350,86500,20000,210200,195500,7290.0
2020-11-07,diamond harbour mc&h,13300,19700,10100,136500,134500,3298.0
2020-11-07,malda mc&h,18800,65100,13100,178500,192500,5218.0
2020-11-07,murshidabad mc&h,30130,63450,14600,119000,166500,1940.0
2020-11-07,bardhaman mc&h,23900,34100,17500,167500,185500,2998.0
2020-11-07,medinipur mc&h,49800,66200,34100,233500,162000,10198.0
2020-11-07,purulia mc&h,13300,19900,51600,99500,103000,4098.0
2020-11-07,rampurhat mc&h,20400,22400,17600,37000,58500,9248.0
2020-11-07,raiganj mc&h,14100,11900,13100,48500,68000,1890.0
2020-11-07,jnm mc&h,17400,20000,24000,45000,38000,2372.0
2020-11-07,sagar dutta mc&h,55520,76330,17600,153550,165500,6878.0
2020-11-07,id & bg hospital,45050,54800,20600,93100,71500,2671.0
2020-11-07,rg kar mch,40850,61000,15800,275050,281700,6407.0
2020-11-07,nrs mch,60250,80000,30800,184550,178200,4290.0
2020-11-07,ipgmer & sskmh,98900,104590,66600,388050,379500,13217.0
2020-11-07,"medical college, kolkata",136450,124000,20800,268050,337500,7712.0
2020-11-07,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-07,other govt dept/institutions,393101,354595,206388,921151,879302,50565.3
2020-11-07,stock in hand-in transit,380068,493435,795301,2057,2108,31458.9
2020-11-07,,2582262,2795040,2347359,6870208,6423210,329790.2
2020-11-06,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-06,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-06,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-06,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-06,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-06,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-06,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-06,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-06,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-06,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-06,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-06,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-06,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-06,malda,25100,22200,26000,79100,91700,6951.0
2020-11-06,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-06,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-06,north 24 parganas,87800,62740,31440,179000,98700,7133.5
2020-11-06,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-06,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-06,paschim medinipur,32450,41300,41090,147050,133700,6935.0
2020-11-06,purba bardhaman,53650,46700,26800,128550,128700,8843.0
2020-11-06,purba medinipur,48050,34700,33220,71050,82100,1731.0
2020-11-06,nandigram hd,15250,29100,30640,114050,76200,6729.0
2020-11-06,purulia,45950,30100,52700,137550,113700,6821.0
2020-11-06,rampurhat hd,23150,27000,30300,57550,63500,5237.0
2020-11-06,south 24 parganas,50450,32100,33400,97250,86400,2141.0
2020-11-06,uttar dinajpur,35750,40550,43600,107050,112200,5553.0
2020-11-06,bankura s mc&h,17500,40650,10200,168500,162400,2660.0
2020-11-06,coochbehar mc&h,13800,13900,14600,50500,74500,2792.0
2020-11-06,nb mc&h,38350,86500,20000,210200,195500,7290.0
2020-11-06,diamond harbour mc&h,13300,19700,10100,136500,134500,3298.0
2020-11-06,malda mc&h,18800,61100,13100,178500,187500,5218.0
2020-11-06,murshidabad mc&h,30130,63450,14600,119000,166500,1940.0
2020-11-06,bardhaman mc&h,23900,34100,17500,167500,185500,2998.0
2020-11-06,medinipur mc&h,49800,66200,34100,233500,162000,10198.0
2020-11-06,purulia mc&h,13300,19900,51600,99500,103000,4098.0
2020-11-06,rampurhat mc&h,20400,22400,17600,37000,58500,9248.0
2020-11-06,raiganj mc&h,14100,11900,13100,48500,68000,1890.0
2020-11-06,jnm mc&h,17400,20000,24000,45000,38000,2372.0
2020-11-06,sagar dutta mc&h,52520,72330,17600,140550,158000,6878.0
2020-11-06,id & bg hospital,45050,54800,20600,89100,71500,2671.0
2020-11-06,rg kar mch,40850,61000,15800,267050,281700,6407.0
2020-11-06,nrs mch,60250,80000,30800,184550,178200,4290.0
2020-11-06,ipgmer & sskmh,98900,104590,66600,388050,379500,13217.0
2020-11-06,"medical college, kolkata",136450,124000,20800,268050,337500,7712.0
2020-11-06,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-06,other govt dept/institutions,389101,349595,205388,921151,879302,50460.3
2020-11-06,stock in hand-in transit,382068,486435,796301,2057,2108,30563.9
2020-11-06,,2577262,2775040,2347359,6845208,6393210,328790.2
2020-11-05,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-05,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-05,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-05,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-05,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-05,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-05,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-05,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-05,hooghly,56370,45750,47000,160200,134100,10241.0
2020-11-05,howrah,104450,66000,63780,184050,207200,6131.0
2020-11-05,jalpaiguri,32800,32600,45300,105000,51200,5463.0
2020-11-05,jhargram,13250,13100,24890,54050,51200,3993.0
2020-11-05,kalimpong,19150,20900,19000,64050,27200,3970.5
2020-11-05,malda,25100,22200,26000,79100,91700,6951.0
2020-11-05,murshidabad,31333,46880,47200,143100,124200,10080.0
2020-11-05,nadia,55570,33240,36800,138050,125700,5131.0
2020-11-05,north 24 parganas,87800,62740,31440,179000,88700,7133.5
2020-11-05,basirhat hd,42820,41230,32280,138050,155000,4897.0
2020-11-05,paschim bardhaman,35850,32100,17580,108000,109900,1707.0
2020-11-05,paschim medinipur,32450,41300,41090,147050,131700,6935.0
2020-11-05,purba bardhaman,53650,46700,26800,128550,123700,8843.0
2020-11-05,purba medinipur,48050,34700,33220,71050,76100,1731.0
2020-11-05,nandigram hd,15250,29100,30640,114050,74200,6729.0
2020-11-05,purulia,45950,30100,52700,137550,109700,6821.0
2020-11-05,rampurhat hd,23150,27000,30300,57550,63500,5237.0
2020-11-05,south 24 parganas,50450,32100,33400,97250,86400,2141.0
2020-11-05,uttar dinajpur,35750,40550,43600,107050,112200,5553.0
2020-11-05,bankura s mc&h,17500,40650,10200,165500,162400,2660.0
2020-11-05,coochbehar mc&h,13800,13900,14600,50500,74500,2792.0
2020-11-05,nb mc&h,38350,86500,20000,203200,195500,7290.0
2020-11-05,diamond harbour mc&h,13300,19700,10100,133500,134500,3298.0
2020-11-05,malda mc&h,18800,61100,13100,178500,187500,5218.0
2020-11-05,murshidabad mc&h,30130,63450,14600,119000,166500,1940.0
2020-11-05,bardhaman mc&h,23900,34100,17500,161500,185500,2998.0
2020-11-05,medinipur mc&h,49800,66200,34100,225500,162000,10198.0
2020-11-05,purulia mc&h,13300,19900,51600,99500,103000,4098.0
2020-11-05,rampurhat mc&h,20400,22400,17600,36000,58500,9248.0
2020-11-05,raiganj mc&h,14100,11900,13100,47000,68000,1890.0
2020-11-05,jnm mc&h,17400,20000,24000,45000,38000,2372.0
2020-11-05,sagar dutta mc&h,52520,72330,17600,140550,158000,6878.0
2020-11-05,id & bg hospital,45050,54800,20600,89100,71500,2671.0
2020-11-05,rg kar mch,40850,61000,15800,267050,281700,6407.0
2020-11-05,nrs mch,60250,80000,30800,184550,178200,4290.0
2020-11-05,ipgmer & sskmh,98900,104590,66600,388050,379500,13217.0
2020-11-05,"medical college, kolkata",136450,124000,20800,268050,337500,7712.0
2020-11-05,cnmch,51350,47800,23150,133500,99500,3472.0
2020-11-05,other govt dept/institutions,388101,344095,200238,921151,879302,50090.3
2020-11-05,stock in hand-in transit,378068,461935,801451,1557,1108,29933.9
2020-11-05,,2572262,2745040,2347359,6815208,6363210,327790.2
2020-11-04,alipurduar,17800,24250,13400,97900,70200,4442.0
2020-11-04,bankura,40950,40700,27300,150550,98200,6748.0
2020-11-04,birbhum,34150,24300,32400,88050,39700,5421.0
2020-11-04,bishnupur hd,12850,28100,54600,116250,105200,5511.0
2020-11-04,coochbehar,32100,25450,26700,41100,7200,4354.0
2020-11-04,dakshin dinajpur,18400,18650,21500,113600,74700,4921.0
2020-11-04,darjeeling,45250,44650,22900,32200,10700,4298.0
2020-11-04,diamond harbour hd,39250,30300,28000,104550,91500,3734.0
2020-11-04,hooghly,56370,45750,47000,160200,134100,10241.0
