date,district_name,cases_total,recovered_total,active_cases,deaths_total,migrated_total
2021-05-09,Rudraprayag,4450,2791,1534,41,84
2021-05-09,Tehri Garhwal,9766,5140,3736,41,849
2021-05-09,Total,244273,161634,74114,3728,4797
2021-05-09,U.S. Nagar,27192,19519,6644,250,779
2021-05-09,Uttarkashi,7454,5524,1603,40,287
2021-05-10,Almora,7082,4714,1768,69,531
2021-05-10,Bageshwar,3497,1903,1532,37,25
2021-05-10,Chamoli,7277,4793,2285,27,172
2021-05-10,Champawat,5407,3068,2175,24,140
2021-05-10,Dehradun,89296,59082,27585,2149,480
2021-05-10,Haridwar,39539,26205,12153,340,841
2021-05-10,Nainital,29593,22331,6538,597,127
2021-05-10,Pauri Garhwal,11853,6473,4678,184,518
2021-05-10,Pithoragarh,5891,4157,1652,70,12
2021-05-10,Rudraprayag,4608,2953,1525,46,84
2021-05-10,Tehri Garhwal,10037,5140,4000,48,849
2021-05-10,Total,249814,166521,74480,3896,4917
2021-05-10,U.S. Nagar,27909,19934,6865,264,846
2021-05-10,Uttarkashi,7825,5768,1724,41,292
2021-05-11,Almora,7384,4920,1855,75,534
2021-05-11,Bageshwar,3521,1916,1541,39,25
2021-05-11,Chamoli,7432,5002,2228,29,173
2021-05-11,Champawat,5487,3373,1942,24,148
2021-05-11,Dehradun,91497,60851,27938,2215,493
2021-05-11,Haridwar,40188,26538,12457,343,850
2021-05-11,Nainital,30745,22947,7057,614,127
2021-05-11,Pauri Garhwal,12182,6631,4841,193,517
2021-05-11,Pithoragarh,6056,4311,1654,79,12
2021-05-11,Rudraprayag,4976,3102,1742,48,84
2021-05-11,Tehri Garhwal,10333,5140,4297,48,848
2021-05-11,Total,256934,171454,76500,4014,4966
2021-05-11,U.S. Nagar,28722,20732,6868,266,856
2021-05-11,Uttarkashi,8411,5991,2080,41,299
2021-05-12,Almora,7689,5051,2023,81,534
2021-05-12,Bageshwar,3678,2207,1407,39,25
2021-05-12,Chamoli,7635,5244,2185,32,174
2021-05-12,Champawat,5687,3514,1996,26,151
2021-05-12,Dehradun,93849,63105,27958,2269,517
2021-05-12,Haridwar,41101,27241,12662,348,850
2021-05-12,Nainital,31631,23625,7245,634,127
2021-05-12,Pauri Garhwal,12609,6725,5173,194,517
2021-05-12,Pithoragarh,6229,4472,1666,79,12
2021-05-12,Rudraprayag,5208,3196,1878,48,86
2021-05-12,Tehri Garhwal,10718,5297,4522,50,849
2021-05-12,Total,264683,178459,77082,4123,5019
2021-05-12,U.S. Nagar,29646,22310,6176,282,878
2021-05-12,Uttarkashi,9003,6472,2191,41,299
2021-05-13,Almora,7899,5225,2051,89,534
2021-05-13,Bageshwar,3749,2323,1362,39,25
2021-05-13,Chamoli,7932,5460,2264,34,174
2021-05-13,Champawat,5864,3725,1960,27,152
2021-05-13,Dehradun,95943,64933,28163,2316,531
2021-05-13,Haridwar,42455,27699,13540,356,860
2021-05-13,Nainital,32218,24314,7126,651,127
2021-05-13,Pauri Garhwal,12970,6890,5363,200,517
2021-05-13,Pithoragarh,6385,4776,1517,80,12
2021-05-13,Rudraprayag,5512,3358,2016,49,89
2021-05-13,Tehri Garhwal,11226,5518,4807,52,849
2021-05-13,Total,271810,184207,78304,4245,5054
2021-05-13,U.S. Nagar,30337,23229,5916,309,883
2021-05-13,Uttarkashi,9320,6757,2219,43,301
2021-05-14,Almora,8166,5395,2145,92,534
2021-05-14,Bageshwar,3787,2523,1197,42,25
2021-05-14,Chamoli,8133,5522,2403,34,174
2021-05-14,Champawat,5979,3775,2025,27,152
2021-05-14,Dehradun,97526,66669,27956,2359,542
2021-05-14,Haridwar,43299,27993,14024,422,860
2021-05-14,Nainital,32749,25036,6904,682,127
2021-05-14,Pauri Garhwal,13329,6890,5717,205,517
2021-05-14,Pithoragarh,6610,4878,1639,81,12
2021-05-14,Rudraprayag,5797,3422,2230,52,93
2021-05-14,Tehri Garhwal,11575,5870,4804,52,849
2021-05-14,Total,277585,188690,79379,4426,5090
2021-05-14,U.S. Nagar,31029,23697,6102,331,899
2021-05-14,Uttarkashi,9606,7020,2233,47,306
2021-05-15,Almora,8505,5437,2428,99,541
2021-05-15,Bageshwar,3925,2713,1145,42,25
2021-05-15,Chamoli,8348,5687,2452,35,174
2021-05-15,Champawat,6021,4440,1400,28,153
2021-05-15,Dehradun,98949,68285,27667,2453,544
2021-05-15,Haridwar,43763,28212,14240,441,870
2021-05-15,Nainital,33786,25685,7264,710,127
2021-05-15,Pauri Garhwal,13811,6989,6090,215,517
2021-05-15,Pithoragarh,6856,4889,1874,81,12
2021-05-15,Rudraprayag,5848,3478,2221,56,93
2021-05-15,Tehri Garhwal,11980,5959,5119,53,849
2021-05-15,Total,283239,193496,80000,4623,5120
2021-05-15,U.S. Nagar,31413,24332,5812,363,906
2021-05-15,Uttarkashi,10034,7390,2288,47,309
2021-05-16,Almora,8570,5442,2487,100,541
2021-05-16,Bageshwar,4078,2737,1273,43,25
2021-05-16,Chamoli,8559,5918,2430,37,174
2021-05-16,Champawat,6062,4457,1423,29,153
2021-05-16,Dehradun,100197,70269,26865,2516,547
2021-05-16,Haridwar,44335,29331,13629,489,886
2021-05-16,Nainital,33454,26060,6537,730,127
2021-05-16,Pauri Garhwal,14202,6994,6468,223,517
2021-05-16,Pithoragarh,6956,5202,1657,85,12
2021-05-16,Rudraprayag,6204,3745,2305,57,97
2021-05-16,Tehri Garhwal,12478,6120,5456,53,849
2021-05-16,Total,287286,198530,78802,4811,5143
2021-05-16,U.S. Nagar,31806,24347,6154,399,906
2021-05-16,Uttarkashi,10385,7908,2118,50,309
2021-05-17,Almora,8770,5602,2524,103,541
2021-05-17,Bageshwar,4124,2768,1288,43,25
2021-05-17,Chamoli,9008,6518,2278,37,175
2021-05-17,Champawat,6215,4466,1566,30,153
2021-05-17,Dehradun,100949,71455,26373,2571,550
2021-05-17,Haridwar,44799,29816,13547,532,904
2021-05-17,Nainital,33560,26634,6051,748,127
2021-05-17,Pauri Garhwal,14407,7045,6618,228,516
2021-05-17,Pithoragarh,7136,5311,1728,85,12
2021-05-17,Rudraprayag,6430,3908,2362,58,102
2021-05-17,Tehri Garhwal,12777,6135,5738,55,849
2021-05-17,Total,291005,202177,78608,5034,5186
2021-05-17,U.S. Nagar,32216,24443,6356,494,923
2021-05-17,Uttarkashi,10614,8076,2179,50,309
2021-05-18,Almora,9090,5981,2453,104,552
2021-05-18,Bageshwar,4285,2795,1422,43,25
2021-05-18,Chamoli,9203,6896,2093,39,175
2021-05-18,Champawat,6339,4742,1412,31,154
2021-05-18,Dehradun,102175,73842,25143,2637,553
2021-05-18,Haridwar,45354,30603,13281,542,928
2021-05-18,Nainital,34002,27420,5699,756,127
2021-05-18,Pauri Garhwal,14916,7247,6925,228,516
2021-05-18,Pithoragarh,7254,5528,1627,87,12
2021-05-18,Rudraprayag,6671,4158,2347,61,105
2021-05-18,Tehri Garhwal,13125,6478,5742,55,850
2021-05-18,Total,295790,209196,76232,5132,5230
2021-05-18,U.S. Nagar,32588,25207,5961,495,925
2021-05-18,Uttarkashi,10788,8299,2127,54,308
2021-05-19,Almora,9382,6222,2502,106,552
2021-05-19,Bageshwar,4368,2857,1443,43,25
2021-05-19,Chamoli,9566,7036,2314,40,176
2021-05-19,Champawat,6582,5151,1242,32,157
2021-05-19,Dehradun,103049,76909,22867,2715,558
2021-05-19,Haridwar,45902,31905,12465,593,939
2021-05-19,Nainital,34623,28030,5696,770,127
2021-05-19,Pauri Garhwal,15272,7716,6806,233,517
2021-05-19,Pithoragarh,7339,5607,1625,95,12
2021-05-19,Rudraprayag,6989,4207,2616,61,105
2021-05-19,Tehri Garhwal,13294,7131,5257,56,850
2021-05-19,Total,300282,216529,73172,5325,5256
2021-05-19,U.S. Nagar,32929,25264,6217,521,927
2021-05-19,Uttarkashi,10987,8494,2122,60,311
2021-05-20,Almora,9564,6497,2408,107,552
2021-05-20,Bageshwar,4646,2935,1643,43,25
2021-05-20,Chamoli,9771,7188,2366,41,176
2021-05-20,Champawat,6675,5451,1035,32,157
2021-05-20,Dehradun,103615,80064,20217,2774,560
2021-05-20,Haridwar,46450,33549,11313,638,950
2021-05-20,Nainital,35037,28813,5298,799,127
2021-05-20,Pauri Garhwal,15423,8477,6195,234,517
2021-05-20,Pithoragarh,7528,5716,1703,97,12
2021-05-20,Rudraprayag,7132,4364,2601,62,105
2021-05-20,Tehri Garhwal,13609,7486,5209,56,858
2021-05-20,Total,303940,224535,68643,5484,5278
2021-05-20,U.S. Nagar,33432,25476,6493,536,927
2021-05-20,Uttarkashi,11058,8519,2162,65,312
2021-05-21,Almora,9751,6689,2402,108,552
2021-05-21,Bageshwar,4861,3000,1793,43,25
2021-05-21,Chamoli,10009,7343,2441,47,178
2021-05-21,Champawat,6723,5593,939,33,158
2021-05-21,Dehradun,104314,83146,17787,2819,562
2021-05-21,Haridwar,46985,34969,10371,692,953
2021-05-21,Nainital,35592,29627,5034,804,127
2021-05-21,Pauri Garhwal,15600,9344,5471,234,551
2021-05-21,Pithoragarh,7706,5928,1669,97,12
2021-05-21,Rudraprayag,7325,4720,2437,63,105
2021-05-21,Tehri Garhwal,13738,8203,4618,57,860
2021-05-21,Total,307566,233266,63373,5600,5327
2021-05-21,U.S. Nagar,33815,26030,6320,538,927
2021-05-21,Uttarkashi,11147,8674,2091,65,317
2021-05-22,Almora,9972,6976,2334,110,552
2021-05-22,Bageshwar,4901,3196,1637,43,25
2021-05-22,Chamoli,10169,7611,2333,47,178
2021-05-22,Champawat,6812,5721,898,33,160
2021-05-22,Dehradun,104924,86710,14771,2877,566
2021-05-22,Haridwar,47450,36238,9507,745,960
2021-05-22,Nainital,35848,30501,4409,811,127
2021-05-22,Pauri Garhwal,15897,9621,5473,236,567
2021-05-22,Pithoragarh,7818,5990,1714,102,12
2021-05-22,Rudraprayag,7456,4736,2552,63,105
2021-05-22,Tehri Garhwal,14019,8343,4751,57,868
2021-05-22,Total,310469,241430,57929,5734,5376
2021-05-22,U.S. Nagar,33998,26789,5725,545,939
2021-05-22,Uttarkashi,11205,8998,1825,65,317
2021-05-23,Almora,10026,7152,2211,111,552
2021-05-23,Bageshwar,4946,3396,1482,43,25
2021-05-23,Chamoli,10330,7617,2488,47,178
2021-05-23,Champawat,6885,5778,914,33,160
2021-05-23,Dehradun,105640,89843,12327,2904,566
2021-05-23,Haridwar,47814,37147,8947,760,960
2021-05-23,Nainital,36072,30890,4238,817,127
2021-05-23,Pauri Garhwal,16041,9972,5265,237,567
2021-05-23,Pithoragarh,8000,6091,1795,102,12
2021-05-23,Rudraprayag,7634,5010,2454,65,105
2021-05-23,Tehri Garhwal,14295,8377,4992,58,868
2021-05-23,Total,313519,247603,54735,5805,5376
2021-05-23,U.S. Nagar,34535,26878,6157,561,939
2021-05-23,Uttarkashi,11301,9452,1465,67,317
2021-05-24,Almora,10108,7192,2249,115,552
2021-05-24,Bageshwar,4978,3576,1333,44,25
2021-05-24,Chamoli,10505,7883,2396,48,178
2021-05-24,Champawat,6927,5851,882,33,161
2021-05-24,Dehradun,106063,93355,9174,2963,571
2021-05-24,Haridwar,48078,37692,8611,794,981
2021-05-24,Nainital,36295,31731,3613,824,127
2021-05-24,Pauri Garhwal,16205,10162,5231,238,574
2021-05-24,Pithoragarh,8064,6435,1515,102,12
2021-05-24,Rudraprayag,7748,5268,2308,66,106
2021-05-24,Tehri Garhwal,14343,8699,4713,62,869
2021-05-24,Total,315590,254654,49579,5927,5430
2021-05-24,U.S. Nagar,34890,27203,6165,569,953
2021-05-24,Uttarkashi,11386,9607,1389,69,321
2021-05-25,Almora,10342,7599,2066,125,552
2021-05-25,Bageshwar,5048,3652,1325,46,25
2021-05-25,Chamoli,10731,7994,2509,50,178
2021-05-25,Champawat,7001,5896,911,33,161
2021-05-25,Dehradun,106587,95554,7451,3011,571
2021-05-25,Haridwar,48278,38060,8440,797,981
2021-05-25,Nainital,36504,32408,3140,829,127
2021-05-25,Pauri Garhwal,16314,10344,5155,241,574
2021-05-25,Pithoragarh,8188,6545,1527,104,12
2021-05-25,Rudraprayag,7909,5487,2250,66,106
2021-05-25,Tehri Garhwal,14607,8943,4731,64,869
2021-05-25,Total,318346,261328,45568,6020,5430
2021-05-25,U.S. Nagar,35342,28978,4827,584,953
2021-05-25,Uttarkashi,11495,9868,1236,70,321
2021-05-26,Almora,10491,7953,1848,125,565
2021-05-26,Bageshwar,5116,3798,1247,46,25
2021-05-26,Chamoli,10906,8161,2517,48,180
2021-05-26,Champawat,7029,6004,827,34,164
2021-05-26,Dehradun,107001,96868,6526,3035,572
2021-05-26,Haridwar,48561,38554,8178,800,1029
2021-05-26,Nainital,36874,32820,3082,845,127
2021-05-26,Pauri Garhwal,16508,10708,4977,247,576
2021-05-26,Pithoragarh,8310,6703,1489,106,12
2021-05-26,Rudraprayag,8007,5564,2269,67,107
2021-05-26,Tehri Garhwal,14803,8989,4868,65,881
2021-05-26,Total,321337,266182,43520,6113,5522
2021-05-26,U.S. Nagar,36157,30030,4540,625,962
2021-05-26,Uttarkashi,11574,10030,1152,70,322
2021-05-27,Almora,10669,8144,1826,132,567
2021-05-27,Bageshwar,5190,3886,1233,46,25
2021-05-27,Chamoli,11059,8444,2384,51,180
2021-05-27,Champawat,7070,6080,791,35,164
2021-05-27,Dehradun,107331,98251,5427,3080,573
2021-05-27,Haridwar,48780,38923,7939,807,1111
2021-05-27,Nainital,37135,33440,2717,851,127
2021-05-27,Pauri Garhwal,16689,11617,4247,248,577
2021-05-27,Pithoragarh,8562,6786,1658,106,12
2021-05-27,Rudraprayag,8105,5983,1943,68,111
2021-05-27,Tehri Garhwal,14854,9731,4171,66,886
2021-05-27,Total,323483,272488,39177,6201,5617
2021-05-27,U.S. Nagar,36362,30952,3809,639,962
2021-05-27,Uttarkashi,11677,10251,1032,72,322
2021-05-28,Almora,10801,8451,1650,133,567
2021-05-28,Bageshwar,5282,4033,1178,46,25
2021-05-28,Chamoli,11162,8546,2383,53,180
2021-05-28,Champawat,7121,6170,746,41,164
2021-05-28,Dehradun,107752,99098,4979,3101,574
2021-05-28,Haridwar,49075,39379,7746,816,1134
2021-05-28,Nainital,37339,33983,2376,853,127
2021-05-28,Pauri Garhwal,16782,12299,3646,254,583
2021-05-28,Pithoragarh,8640,6992,1529,107,12
2021-05-28,Rudraprayag,8182,6205,1795,69,113
2021-05-28,Tehri Garhwal,15008,11300,2755,66,887
2021-05-28,Total,325425,279516,33994,6261,5654
2021-05-28,U.S. Nagar,36529,32731,2183,650,965
2021-05-28,Uttarkashi,11752,10329,1028,72,323
2021-05-29,Almora,10931,8728,1502,134,567
2021-05-29,Bageshwar,5345,4166,1108,46,25
2021-05-29,Chamoli,11365,8800,2332,53,180
2021-05-29,Champawat,7148,6181,753,50,164
2021-05-29,Dehradun,108037,100061,4271,3131,574
2021-05-29,Haridwar,49261,39594,7695,826,1146
2021-05-29,Nainital,37515,34485,2043,860,127
2021-05-29,Pauri Garhwal,16880,12856,3185,256,583
2021-05-29,Pithoragarh,8855,7116,1618,109,12
2021-05-29,Rudraprayag,8216,6415,1617,70,114
2021-05-29,Tehri Garhwal,15088,12339,1796,66,887
2021-05-29,Total,327112,283962,31110,6360,5680
2021-05-29,U.S. Nagar,36621,32783,2176,687,975
2021-05-29,Uttarkashi,11850,10438,1014,72,326
2021-05-30,Almora,10952,8911,1340,134,567
2021-05-30,Bageshwar,5349,4240,1038,46,25
2021-05-30,Chamoli,11452,8800,2418,54,180
2021-05-30,Champawat,7170,6181,775,50,164
2021-05-30,Dehradun,108278,100619,3937,3148,574
2021-05-30,Haridwar,49420,39855,7573,836,1156
2021-05-30,Nainital,37574,34884,1696,867,127
2021-05-30,Pauri Garhwal,16980,12966,3175,256,583
2021-05-30,Pithoragarh,9131,7116,1894,109,12
2021-05-30,Rudraprayag,8266,6618,1464,70,114
2021-05-30,Tehri Garhwal,15182,12392,1837,66,887
2021-05-30,Total,328338,285889,30357,6401,5691
2021-05-30,U.S. Nagar,36710,32786,2256,693,975
2021-05-30,Uttarkashi,11874,10521,954,72,327
2021-05-31,Almora,11034,9013,1317,135,569
2021-05-31,Bageshwar,5396,4329,996,46,25
2021-05-31,Chamoli,11516,9210,2069,56,181
2021-05-31,Champawat,7202,6250,738,50,164
2021-05-31,Dehradun,108483,101484,3251,3169,579
2021-05-31,Haridwar,49525,40163,7350,846,1166
2021-05-31,Nainital,37735,35047,1689,872,127
2021-05-31,Pauri Garhwal,17064,13092,3116,256,600
2021-05-31,Pithoragarh,9205,7116,1967,110,12
2021-05-31,Rudraprayag,8303,6798,1321,71,113
2021-05-31,Tehri Garhwal,15224,12622,1650,66,886
2021-05-31,Total,329494,288928,28371,6452,5743
2021-05-31,U.S. Nagar,36883,33166,2022,702,993
2021-05-31,Uttarkashi,11924,10638,885,73,328
2021-06-01,Almora,11171,9327,1138,136,570
2021-06-01,Bageshwar,5438,4339,1028,46,25
2021-06-01,Chamoli,11609,9212,2159,55,182
2021-06-01,Champawat,7215,6250,750,51,164
2021-06-01,Dehradun,108762,102178,2812,3192,580
2021-06-01,Haridwar,49642,40244,7373,848,1177
2021-06-01,Nainital,37848,35256,1591,874,127
2021-06-01,Pauri Garhwal,17096,13309,2924,261,603
2021-06-01,Pithoragarh,9231,7334,1770,115,12
2021-06-01,Rudraprayag,8321,6983,1153,71,114
2021-06-01,Tehri Garhwal,15249,12753,1540,69,887
2021-06-01,Total,330475,290990,27216,6497,5772
2021-06-01,U.S. Nagar,36941,33167,2065,706,1003
2021-06-01,Uttarkashi,11952,10638,913,73,328
2021-06-02,Almora,11225,9343,1170,136,576
2021-06-02,Bageshwar,5447,4339,1037,46,25
2021-06-02,Chamoli,11667,9268,2153,55,191
2021-06-02,Champawat,7219,6252,750,53,164
2021-06-02,Dehradun,108978,102451,2743,3203,581
2021-06-02,Haridwar,49813,42010,5750,855,1198
2021-06-02,Nainital,37967,35481,1476,883,127
2021-06-02,Pauri Garhwal,17153,13463,2825,262,603
2021-06-02,Pithoragarh,9357,7355,1874,116,12
2021-06-02,Rudraprayag,8369,7179,1005,71,114
2021-06-02,Tehri Garhwal,15328,12817,1555,69,887
2021-06-02,Total,331478,293768,25366,6535,5809
2021-06-02,U.S. Nagar,36985,33170,2099,713,1003
2021-06-02,Uttarkashi,11970,10640,929,73,328
2021-06-03,Almora,11271,9434,1125,136,576
2021-06-03,Bageshwar,5464,4339,1054,46,25
2021-06-03,Chamoli,11717,9272,2198,55,192
2021-06-03,Champawat,7221,6252,752,53,164
2021-06-03,Dehradun,109114,103045,2259,3229,581
2021-06-03,Haridwar,49917,43323,4532,858,1204
2021-06-03,Nainital,38042,35584,1441,890,127
2021-06-03,Pauri Garhwal,17165,14177,2120,262,606
2021-06-03,Pithoragarh,9379,7355,1896,116,12
2021-06-03,Rudraprayag,8382,7287,907,71,117
2021-06-03,Tehri Garhwal,15349,12856,1536,70,887
2021-06-03,Total,332067,297122,22530,6573,5842
2021-06-03,U.S. Nagar,37055,33318,2000,714,1023
2021-06-03,Uttarkashi,11991,10880,710,73,328
2021-06-04,Almora,11367,9593,1062,136,576
2021-06-04,Bageshwar,5479,4339,1069,46,25
2021-06-04,Chamoli,11771,9272,2252,55,192
2021-06-04,Champawat,7244,6252,775,53,164
2021-06-04,Dehradun,109317,103641,1825,3270,581
2021-06-04,Haridwar,50029,44610,3344,860,1215
2021-06-04,Nainital,38169,35698,1452,892,127
2021-06-04,Pauri Garhwal,17209,14569,1708,262,670
2021-06-04,Pithoragarh,9430,7577,1725,116,12
2021-06-04,Rudraprayag,8415,7468,755,75,117
2021-06-04,Tehri Garhwal,15395,12901,1537,70,887
2021-06-04,Total,332959,301128,19283,6631,5917
2021-06-04,U.S. Nagar,37131,34249,1136,723,1023
2021-06-04,Uttarkashi,12003,10959,643,73,328
2021-06-05,Almora,11485,9773,999,137,576
2021-06-05,Bageshwar,5488,4342,1074,47,25
2021-06-05,Chamoli,11813,9840,1724,56,193
2021-06-05,Champawat,7251,6416,618,53,164
2021-06-05,Dehradun,109444,103920,1669,3274,581
2021-06-05,Haridwar,50127,45128,2906,878,1215
2021-06-05,Nainital,38252,35799,1433,893,127
2021-06-05,Pauri Garhwal,17232,14611,1666,263,692
2021-06-05,Pithoragarh,9450,7708,1614,116,12
2021-06-05,Rudraprayag,8425,7686,546,76,117
2021-06-05,Tehri Garhwal,15424,13103,1364,70,887
2021-06-05,Total,333578,303659,17305,6664,5950
2021-06-05,U.S. Nagar,37162,34301,1100,728,1033
2021-06-05,Uttarkashi,12025,11032,592,73,328
2021-06-06,Almora,11492,9805,974,137,576
2021-06-06,Bageshwar,5494,4342,1080,47,25
2021-06-06,Chamoli,11836,10181,1406,56,193
2021-06-06,Champawat,7255,6441,597,53,164
2021-06-06,Dehradun,109565,104463,1231,3290,581
2021-06-06,Haridwar,50194,45535,2544,890,1225
2021-06-06,Nainital,38277,35860,1395,895,127
2021-06-06,Pauri Garhwal,17252,14652,1643,264,693
2021-06-06,Pithoragarh,9511,7708,1675,116,12
2021-06-06,Rudraprayag,8434,7780,461,76,117
2021-06-06,Tehri Garhwal,15478,13106,1414,71,887
2021-06-06,Total,334024,305239,16125,6699,5961
2021-06-06,U.S. Nagar,37188,34305,1119,731,1033
2021-06-06,Uttarkashi,12048,11061,586,73,328
2021-06-07,Almora,11556,9878,965,137,576
2021-06-07,Bageshwar,5496,4342,1082,47,25
2021-06-07,Chamoli,11858,10667,941,57,193
2021-06-07,Champawat,7266,6512,537,53,164
2021-06-07,Dehradun,109659,104804,972,3302,581
2021-06-07,Haridwar,50256,45882,2229,903,1242
2021-06-07,Nainital,38312,35969,1319,897,127
2021-06-07,Pauri Garhwal,17270,14669,1644,264,693
2021-06-07,Pithoragarh,9523,8148,1247,116,12
2021-06-07,Rudraprayag,8437,7855,387,76,119
2021-06-07,Tehri Garhwal,15501,13468,1074,72,887
2021-06-07,Total,334419,307574,14122,6731,5992
2021-06-07,U.S. Nagar,37227,34305,1143,734,1045
2021-06-07,Uttarkashi,12058,11075,582,73,328
2021-06-08,Almora,11599,10007,879,137,576
2021-06-08,Bageshwar,5509,4433,1004,47,25
2021-06-08,Chamoli,11881,10850,781,57,193
2021-06-08,Champawat,7279,6516,546,53,164
2021-06-08,Dehradun,109795,105014,855,3345,581
2021-06-08,Haridwar,50325,46166,1998,919,1242
2021-06-08,Nainital,38368,36085,1258,898,127
2021-06-08,Pauri Garhwal,17277,14669,1650,265,693
2021-06-08,Pithoragarh,9611,8636,843,120,12
2021-06-08,Rudraprayag,8453,7923,334,77,119
2021-06-08,Tehri Garhwal,15534,13647,928,72,887
2021-06-08,Total,334965,310291,11885,6797,5992
2021-06-08,U.S. Nagar,37268,35068,421,734,1045
2021-06-08,Uttarkashi,12066,11277,388,73,328
2021-06-09,Almora,11688,10159,816,137,576
2021-06-09,Bageshwar,5525,4722,731,47,25
2021-06-09,Chamoli,11906,11120,536,57,193
2021-06-09,Champawat,7287,6516,554,53,164
2021-06-09,Dehradun,109909,105465,476,3387,581
2021-06-09,Haridwar,50404,46527,1714,921,1242
2021-06-09,Nainital,38419,36492,900,900,127
2021-06-09,Pauri Garhwal,17312,14910,1444,265,693
2021-06-09,Pithoragarh,9643,8785,726,120,12
2021-06-09,Rudraprayag,8463,7983,283,78,119
2021-06-09,Tehri Garhwal,15551,14070,518,76,887
2021-06-09,Total,335478,313379,9258,6849,5992
2021-06-09,U.S. Nagar,37286,35274,232,735,1045
2021-06-09,Uttarkashi,12085,11356,328,73,328
2021-06-10,Almora,11712,10418,572,137,585
2021-06-10,Bageshwar,5540,5147,321,47,25
2021-06-10,Chamoli,11934,11303,376,57,198
2021-06-10,Champawat,7301,6881,200,53,167
2021-06-10,Dehradun,110003,105633,392,3399,579
2021-06-10,Haridwar,50460,47175,1107,927,1251
2021-06-10,Nainital,38479,36676,772,904,127
2021-06-10,Pauri Garhwal,17326,15252,1108,265,701
2021-06-10,Pithoragarh,9657,8853,672,120,12
2021-06-10,Rudraprayag,8485,8012,271,78,124
2021-06-10,Tehri Garhwal,15558,14192,400,79,887
2021-06-10,Total,335866,316621,6641,6878,5726
2021-06-10,U.S. Nagar,37316,35638,197,739,742
2021-06-10,Uttarkashi,12095,11441,253,73,328
2021-06-11,Almora,11725,10478,524,138,585
2021-06-11,Bageshwar,5555,5215,268,47,25
2021-06-11,Chamoli,11945,11384,304,58,199
2021-06-11,Champawat,7327,6881,226,53,167
2021-06-11,Dehradun,110096,105870,236,3411,579
2021-06-11,Haridwar,50504,47601,710,938,1255
2021-06-11,Nainital,38486,37020,435,904,127
2021-06-11,Pauri Garhwal,17335,15471,897,266,701
2021-06-11,Pithoragarh,9694,8923,639,120,12
2021-06-11,Rudraprayag,8490,8035,253,78,124
2021-06-11,Tehri Garhwal,15571,14192,413,79,887
2021-06-11,Total,336153,318235,5277,6909,5732
2021-06-11,U.S. Nagar,37322,35639,198,743,742
2021-06-11,Uttarkashi,12103,11526,174,74,329
2021-06-12,Almora,11755,10501,531,138,585
2021-06-12,Bageshwar,5577,5215,289,48,25
2021-06-12,Chamoli,11957,11439,261,58,199
2021-06-12,Champawat,7352,6881,251,53,167
2021-06-12,Dehradun,110220,106013,204,3424,579
2021-06-12,Haridwar,50597,47813,583,941,1260
2021-06-12,Nainital,38539,37146,361,905,127
2021-06-12,Pauri Garhwal,17348,15557,824,266,701
2021-06-12,Pithoragarh,9739,8928,679,120,12
2021-06-12,Rudraprayag,8498,8069,226,79,124
2021-06-12,Tehri Garhwal,15586,14192,430,77,887
2021-06-12,Total,336616,318930,5021,6928,5737
2021-06-12,U.S. Nagar,37342,35639,216,745,742
2021-06-12,Uttarkashi,12106,11537,166,74,329
2021-06-13,Almora,11767,10578,464,140,585
2021-06-13,Bageshwar,5585,5238,274,48,25
2021-06-13,Chamoli,11968,11479,232,58,199
2021-06-13,Champawat,7363,6881,262,53,167
2021-06-13,Dehradun,110287,106050,231,3427,579
2021-06-13,Haridwar,50652,47911,539,942,1260
2021-06-13,Nainital,38562,37268,261,905,128
2021-06-13,Pauri Garhwal,17357,15557,831,267,702
