date,district_name,sessions_24h,sessions_total,citizen_24h,citizen_60_plus_24h,citizen_60_plus_dose1_total,citizen_45_to_59_24h,citizen_45_to_59_dose1_total,citizen_45_plus_dose1_total,citizen_45_plus_dose2_total,citizen_18_to_44_dose1_total,citizen_18_to_44_dose2_total,HCW_24h,HCW_dose1_total,HCW_dose2_total,FLW_24h,FLW_dose1_total,FLW_dose2_total
2021-09-02,Total,,,86974.0,,,,,2507564.0,1460038.0,3787020.0,380387.0,168,120175,100086.0,935.0,187836.0,140511.0
2021-09-02,US Nagar,,,17109.0,,,,,356404.0,152974.0,672531.0,44306.0,33,12433,9509.0,323.0,34644.0,20985.0
2021-09-02,Uttarkashi,,,1195.0,,,,,85514.0,60691.0,127131.0,15650.0,20,3460,3238.0,37.0,4983.0,4334.0
2021-09-03,Almora,,,2776.0,,,,,170089.0,102491.0,158271.0,22159.0,4,6017,5120.0,58.0,9943.0,7544.0
2021-09-03,Bageshwar,,,1525.0,,,,,75076.0,52508.0,98931.0,14709.0,0,2514,2379.0,4.0,2317.0,2142.0
2021-09-03,Chamoli,,,3631.0,,,,,107873.0,84750.0,137637.0,18657.0,3,3987,3980.0,19.0,6486.0,6060.0
2021-09-03,Champawat,,,754.0,,,,,69560.0,42766.0,92498.0,13729.0,1,2244,1929.0,43.0,7461.0,5399.0
2021-09-03,Dehradun,,,14628.0,,,,,492639.0,326444.0,772130.0,98555.0,44,37210,31304.0,92.0,30620.0,25055.0
2021-09-03,Haridwar,,,23716.0,,,,,402421.0,180981.0,783551.0,50496.0,10,17422,13557.0,72.0,48321.0,37276.0
2021-09-03,Nainital,,,8511.0,,,,,246317.0,149929.0,366547.0,46622.0,13,14180,10904.0,207.0,20081.0,13825.0
2021-09-03,Pauri,,,5979.0,,,,,178661.0,115825.0,188432.0,20923.0,6,7908,6934.0,35.0,7080.0,5411.0
2021-09-03,Pithoragarh,,,2333.0,,,,,115014.0,66627.0,146160.0,19271.0,6,4092,3582.0,24.0,8306.0,6786.0
2021-09-03,Rudraprayag,,,1180.0,,,,,67305.0,38972.0,92402.0,13460.0,2,2462,2122.0,6.0,2685.0,2013.0
2021-09-03,Tehri,,,3587.0,,,,,149183.0,93622.0,186655.0,17580.0,6,6246,5623.0,15.0,4911.0,4254.0
2021-09-03,Total,,,87479.0,,,,,2519090.0,1469906.0,3834925.0,398567.0,167,120175,100253.0,898.0,187838.0,141407.0
2021-09-03,US Nagar,,,17448.0,,,,,359410.0,154012.0,684188.0,46053.0,25,12433,9534.0,295.0,34644.0,21280.0
2021-09-03,Uttarkashi,,,1411.0,,,,,85542.0,60979.0,127523.0,16353.0,47,3460,3285.0,28.0,4983.0,4362.0
2021-09-04,Almora,,,2760.0,,,,,170445.0,102941.0,159366.0,23018.0,5,6017,5125.0,52.0,9944.0,7595.0
2021-09-04,Bageshwar,,,1013.0,,,,,75098.0,52750.0,99029.0,15360.0,2,2514,2381.0,5.0,2317.0,2147.0
2021-09-04,Chamoli,,,2468.0,,,,,108069.0,85549.0,138364.0,19403.0,1,3987,3981.0,17.0,6486.0,6077.0
2021-09-04,Champawat,,,815.0,,,,,69585.0,42855.0,92679.0,14249.0,1,2244,1930.0,34.0,7461.0,5433.0
2021-09-04,Dehradun,,,15314.0,,,,,494038.0,327578.0,778857.0,104609.0,48,37211,31351.0,174.0,30621.0,25228.0
2021-09-04,Haridwar,,,17056.0,,,,,404512.0,182491.0,794409.0,53093.0,10,17422,13567.0,78.0,48322.0,37353.0
2021-09-04,Nainital,,,7077.0,,,,,247190.0,150628.0,369809.0,48865.0,19,14180,10923.0,222.0,20081.0,14047.0
2021-09-04,Pauri,,,4955.0,,,,,179374.0,116330.0,191000.0,22092.0,11,7908,6945.0,65.0,7080.0,5476.0
2021-09-04,Pithoragarh,,,2932.0,,,,,115291.0,67213.0,146996.0,20504.0,3,4092,3585.0,40.0,8306.0,6826.0
2021-09-04,Rudraprayag,,,1080.0,,,,,67313.0,39042.0,92506.0,14358.0,1,2462,2123.0,10.0,2685.0,2023.0
2021-09-04,Tehri,,,2065.0,,,,,149398.0,94038.0,187497.0,18172.0,3,6246,5626.0,10.0,4911.0,4264.0
2021-09-04,Total,,,76262.0,,,,,2528130.0,1477731.0,3873895.0,418994.0,139,120176,100391.0,1117.0,187842.0,142520.0
2021-09-04,US Nagar,,,17351.0,,,,,362211.0,155024.0,695442.0,48337.0,29,12433,9563.0,387.0,34645.0,21666.0
2021-09-04,Uttarkashi,,,1376.0,,,,,85606.0,61292.0,127941.0,16934.0,6,3460,3291.0,23.0,4983.0,4385.0
2021-09-05,Almora,,,1481.0,,,,,170633.0,103384.0,159851.0,23383.0,1,6017,5126.0,22.0,9944.0,7617.0
2021-09-05,Bageshwar,,,1258.0,,,,,75119.0,53087.0,99095.0,16194.0,1,2514,2382.0,4.0,2317.0,2151.0
2021-09-05,Chamoli,,,2313.0,,,,,108300.0,86542.0,139073.0,19783.0,1,3987,3982.0,88.0,6486.0,6165.0
2021-09-05,Champawat,,,265.0,,,,,69592.0,42886.0,92718.0,14437.0,0,2244,1930.0,9.0,7461.0,5442.0
2021-09-05,Dehradun,,,9968.0,,,,,494970.0,328419.0,782997.0,108664.0,33,37211,31384.0,68.0,30621.0,25296.0
2021-09-05,Haridwar,,,18490.0,,,,,406621.0,184186.0,806387.0,55801.0,9,17422,13576.0,80.0,48322.0,37433.0
2021-09-05,Nainital,,,4026.0,,,,,247613.0,151032.0,371452.0,50421.0,8,14180,10931.0,79.0,20081.0,14126.0
2021-09-05,Pauri,,,2628.0,,,,,179850.0,116558.0,192610.0,22406.0,3,7908,6948.0,21.0,7080.0,5497.0
2021-09-05,Pithoragarh,,,1770.0,,,,,115552.0,67466.0,147736.0,21020.0,0,4092,3585.0,9.0,8306.0,6835.0
2021-09-05,Rudraprayag,,,744.0,,,,,67328.0,39208.0,92547.0,14880.0,1,2462,2124.0,2.0,2685.0,2025.0
2021-09-05,Tehri,,,226.0,,,,,149440.0,94077.0,187591.0,18223.0,0,6246,5626.0,1.0,4911.0,4265.0
2021-09-05,Total,,,57849.0,,,,,2534914.0,1484496.0,3904487.0,432702.0,123,120176,100514.0,684.0,187844.0,143202.0
2021-09-05,US Nagar,,,13715.0,,,,,364231.0,156164.0,704187.0,50147.0,42,12433,9605.0,247.0,34647.0,21911.0
2021-09-05,Uttarkashi,,,965.0,,,,,85665.0,61487.0,128243.0,17343.0,24,3460,3315.0,54.0,4983.0,4439.0
2021-09-06,Almora,,,2658.0,,,,,170882.0,104024.0,160767.0,24236.0,1,6017,5127.0,34.0,9944.0,7651.0
2021-09-06,Bageshwar,,,1554.0,,,,,75150.0,53517.0,99195.0,17187.0,2,2514,2384.0,1.0,2317.0,2152.0
2021-09-06,Chamoli,,,1802.0,,,,,108423.0,87062.0,139521.0,20494.0,1,3987,3983.0,32.0,6486.0,6197.0
2021-09-06,Champawat,,,1406.0,,,,,69636.0,43066.0,92936.0,15401.0,0,2244,1930.0,36.0,7461.0,5478.0
2021-09-06,Dehradun,,,12530.0,,,,,496144.0,329506.0,788313.0,113617.0,39,37211,31423.0,90.0,30621.0,25386.0
2021-09-06,Haridwar,,,14747.0,,,,,408243.0,186009.0,815313.0,58177.0,14,17422,13590.0,73.0,48323.0,37505.0
2021-09-06,Nainital,,,6920.0,,,,,248569.0,152027.0,374520.0,52322.0,8,14180,10939.0,173.0,20082.0,14298.0
2021-09-06,Pauri,,,4817.0,,,,,180653.0,117133.0,194622.0,23833.0,8,7908,6956.0,15.0,7080.0,5512.0
2021-09-06,Pithoragarh,,,3387.0,,,,,115987.0,67917.0,148987.0,22270.0,1,4092,3586.0,20.0,8306.0,6855.0
2021-09-06,Rudraprayag,,,1229.0,,,,,67367.0,39347.0,92648.0,15830.0,2,2462,2126.0,10.0,2685.0,2035.0
2021-09-06,Tehri,,,4130.0,,,,,149853.0,94892.0,189354.0,19362.0,2,6246,5628.0,18.0,4911.0,4283.0
2021-09-06,Total,,,75020.0,,,,,2543493.0,1494459.0,3939923.0,453744.0,117,120176,100631.0,923.0,187847.0,144122.0
2021-09-06,US Nagar,,,18028.0,,,,,366872.0,158089.0,715116.0,52680.0,37,12433,9642.0,409.0,34648.0,22319.0
2021-09-06,Uttarkashi,,,1812.0,,,,,85714.0,61870.0,128631.0,18335.0,2,3460,3317.0,12.0,4983.0,4451.0
2021-09-07,Almora,,,3272.0,,,,,171103.0,104867.0,161918.0,25293.0,5,6017,5132.0,100.0,9944.0,7751.0
2021-09-07,Bageshwar,,,1465.0,,,,,75172.0,53823.0,99299.0,18220.0,2,2514,2386.0,3.0,2317.0,2155.0
2021-09-07,Chamoli,,,1765.0,,,,,108557.0,87321.0,140237.0,21150.0,0,3987,3983.0,7.0,6486.0,6204.0
2021-09-07,Champawat,,,1296.0,,,,,69674.0,43192.0,93138.0,16331.0,0,2244,1930.0,32.0,7463.0,5508.0
2021-09-07,Dehradun,,,11939.0,,,,,497220.0,330466.0,793518.0,118315.0,40,37211,31463.0,81.0,30622.0,25466.0
2021-09-07,Haridwar,,,14724.0,,,,,409843.0,187977.0,823830.0,60816.0,18,17422,13608.0,76.0,48323.0,37581.0
2021-09-07,Nainital,,,5817.0,,,,,249342.0,152690.0,377208.0,54015.0,13,14180,10952.0,156.0,20082.0,14454.0
2021-09-07,Pauri,,,5084.0,,,,,181476.0,118009.0,196839.0,25001.0,197,7908,7153.0,40.0,7080.0,5552.0
2021-09-07,Pithoragarh,,,3081.0,,,,,116404.0,68350.0,150138.0,23350.0,2,4092,3588.0,22.0,8306.0,6877.0
2021-09-07,Rudraprayag,,,1027.0,,,,,67383.0,39526.0,92782.0,16528.0,4,2462,2130.0,7.0,2685.0,2042.0
2021-09-07,Tehri,,,3084.0,,,,,150135.0,95450.0,190617.0,20343.0,4,6246,5632.0,15.0,4911.0,4298.0
2021-09-07,Total,,,71284.0,,,,,2551357.0,1503792.0,3973551.0,474203.0,458,120176,101089.0,919.0,187851.0,145037.0
2021-09-07,US Nagar,,,15672.0,,,,,369243.0,159446.0,724847.0,54893.0,169,12433,9811.0,357.0,34649.0,22675.0
2021-09-07,Uttarkashi,,,3058.0,,,,,85805.0,62675.0,129180.0,19948.0,4,3460,3321.0,23.0,4983.0,4474.0
2021-09-08,Almora,,,3776.0,,,,,171548.0,105755.0,163333.0,26321.0,153,6017,5285.0,119.0,9944.0,7870.0
2021-09-08,Bageshwar,,,1150.0,,,,,75189.0,54031.0,99419.0,19025.0,6,2514,2392.0,5.0,2317.0,2160.0
2021-09-08,Chamoli,,,2208.0,,,,,108808.0,87587.0,141200.0,21878.0,0,3987,3983.0,11.0,6486.0,6215.0
2021-09-08,Champawat,,,1033.0,,,,,69694.0,43325.0,93288.0,17061.0,0,2244,1930.0,25.0,7463.0,5533.0
2021-09-08,Dehradun,,,10190.0,,,,,498102.0,331196.0,798005.0,122406.0,41,37212,31503.0,62.0,30622.0,25528.0
2021-09-08,Haridwar,,,15633.0,,,,,411724.0,190163.0,833077.0,63135.0,23,17422,13631.0,71.0,48323.0,37652.0
2021-09-08,Nainital,,,4993.0,,,,,249962.0,153307.0,379214.0,55765.0,8,14180,10960.0,147.0,20082.0,14601.0
2021-09-08,Pauri,,,3725.0,,,,,182033.0,118664.0,198464.0,25889.0,15,7908,7168.0,46.0,7080.0,5598.0
2021-09-08,Pithoragarh,,,3647.0,,,,,117013.0,68893.0,151486.0,24497.0,2,4092,3590.0,19.0,8306.0,6896.0
2021-09-08,Rudraprayag,,,1918.0,,,,,67431.0,39766.0,92992.0,17948.0,3,2462,2133.0,7.0,2685.0,2049.0
2021-09-08,Tehri,,,2316.0,,,,,150333.0,95854.0,191711.0,20963.0,3,6246,5635.0,10.0,4911.0,4308.0
2021-09-08,Total,,,66329.0,,,,,2559007.0,1512146.0,4005218.0,492861.0,328,120177,101416.0,796.0,187853.0,145831.0
2021-09-08,US Nagar,,,13419.0,,,,,371302.0,160552.0,733330.0,56664.0,53,12433,9864.0,259.0,34651.0,22932.0
2021-09-08,Uttarkashi,,,2321.0,,,,,85868.0,63053.0,129699.0,21309.0,21,3460,3342.0,15.0,4983.0,4489.0
2021-09-09,Almora,,,3657.0,,,,,172141.0,106507.0,164884.0,27082.0,6,6017,5291.0,52.0,9944.0,7922.0
2021-09-09,Bageshwar,,,1257.0,,,,,75218.0,54295.0,99527.0,19881.0,0,2514,2392.0,1.0,2317.0,2161.0
2021-09-09,Chamoli,,,1939.0,,,,,108944.0,87985.0,141992.0,22491.0,1,3987,3984.0,11.0,6486.0,6226.0
2021-09-09,Champawat,,,1481.0,,,,,69732.0,43519.0,93544.0,18054.0,4,2244,1934.0,53.0,7463.0,5586.0
2021-09-09,Dehradun,,,10663.0,,,,,499068.0,332262.0,802377.0,126665.0,22,37212,31525.0,69.0,30622.0,25597.0
2021-09-09,Haridwar,,,14443.0,,,,,413289.0,191995.0,841242.0,66016.0,13,17422,13644.0,57.0,48323.0,37709.0
2021-09-09,Nainital,,,4991.0,,,,,250597.0,153891.0,381300.0,57451.0,18,14180,10978.0,155.0,20082.0,14756.0
2021-09-09,Pauri,,,3671.0,,,,,182698.0,119124.0,200221.0,26678.0,13,7908,7181.0,44.0,7080.0,5642.0
2021-09-09,Pithoragarh,,,3329.0,,,,,117495.0,69314.0,152849.0,25560.0,7,4092,3597.0,15.0,8306.0,6911.0
2021-09-09,Rudraprayag,,,1605.0,,,,,67469.0,40010.0,93186.0,19077.0,1,2462,2134.0,9.0,2685.0,2058.0
2021-09-09,Tehri,,,2171.0,,,,,150567.0,96168.0,192677.0,21620.0,4,6246,5639.0,11.0,4911.0,4319.0
2021-09-09,Total,,,67732.0,,,,,2566996.0,1520317.0,4037667.0,511984.0,147,120177,101563.0,757.0,187855.0,146586.0
2021-09-09,US Nagar,,,16155.0,,,,,373833.0,161609.0,743664.0,58897.0,52,12433,9916.0,257.0,34652.0,23188.0
2021-09-09,Uttarkashi,,,2370.0,,,,,85945.0,63638.0,130204.0,22512.0,6,3460,3348.0,23.0,4984.0,4511.0
2021-09-10,Almora,,,4210.0,,,,,172839.0,107090.0,167041.0,27854.0,4,6017,5295.0,44.0,9944.0,7966.0
2021-09-10,Bageshwar,,,1069.0,,,,,75244.0,54526.0,99633.0,20587.0,1,2514,2393.0,2.0,2317.0,2163.0
2021-09-10,Chamoli,,,1278.0,,,,,109012.0,88153.0,142319.0,23206.0,0,3987,3984.0,5.0,6486.0,6231.0
2021-09-10,Champawat,,,1343.0,,,,,69766.0,43657.0,93741.0,19028.0,0,2244,1934.0,23.0,7463.0,5609.0
2021-09-10,Dehradun,,,10568.0,,,,,499833.0,333317.0,806295.0,131495.0,32,37212,31557.0,60.0,30622.0,25657.0
2021-09-10,Haridwar,,,16957.0,,,,,415082.0,194225.0,850791.0,69401.0,19,17422,13663.0,60.0,48323.0,37769.0
2021-09-10,Nainital,,,4181.0,,,,,251065.0,154477.0,383132.0,58746.0,9,14180,10987.0,130.0,20082.0,14886.0
2021-09-10,Pauri,,,3716.0,,,,,183351.0,119636.0,201986.0,27464.0,8,7908,7189.0,44.0,7080.0,5686.0
2021-09-10,Pithoragarh,,,3289.0,,,,,118084.0,69697.0,154285.0,26441.0,3,4092,3600.0,28.0,8306.0,6939.0
2021-09-10,Rudraprayag,,,1011.0,,,,,67504.0,40221.0,93280.0,19748.0,2,2462,2136.0,1.0,2685.0,2059.0
2021-09-10,Tehri,,,2892.0,,,,,150864.0,96800.0,193866.0,22394.0,4,6246,5643.0,8.0,4911.0,4327.0
2021-09-10,Total,,,66911.0,,,,,2574657.0,1528570.0,4069545.0,531103.0,124,120177,101687.0,713.0,187855.0,147299.0
2021-09-10,US Nagar,,,14517.0,,,,,376024.0,162801.0,752563.0,61132.0,24,12433,9940.0,288.0,34652.0,23476.0
2021-09-10,Uttarkashi,,,1880.0,,,,,85989.0,63970.0,130613.0,23607.0,18,3460,3366.0,20.0,4984.0,4531.0
2021-09-11,Almora,,,3369.0,,,,,173309.0,107635.0,168375.0,28874.0,5,6017,5300.0,37.0,9944.0,8003.0
2021-09-11,Bageshwar,,,788.0,,,,,75256.0,54639.0,99697.0,21186.0,1,2514,2394.0,4.0,2317.0,2167.0
2021-09-11,Chamoli,,,1242.0,,,,,109066.0,88308.0,142569.0,23989.0,0,3987,3984.0,4.0,6486.0,6235.0
2021-09-11,Champawat,,,1157.0,,,,,69803.0,43773.0,93903.0,19870.0,0,2244,1934.0,35.0,7463.0,5644.0
2021-09-11,Dehradun,,,11645.0,,,,,500651.0,334246.0,810417.0,137271.0,49,37212,31606.0,91.0,30622.0,25748.0
2021-09-11,Haridwar,,,19723.0,,,,,416935.0,197531.0,860855.0,73901.0,25,17422,13688.0,82.0,48323.0,37851.0
2021-09-11,Nainital,,,5509.0,,,,,251607.0,155176.0,385253.0,60893.0,22,14180,11009.0,154.0,20082.0,15040.0
2021-09-11,Pauri,,,3278.0,,,,,183844.0,120098.0,203462.0,28311.0,6,7908,7195.0,18.0,7080.0,5704.0
2021-09-11,Pithoragarh,,,2487.0,,,,,118489.0,69937.0,155306.0,27262.0,1,4092,3601.0,16.0,8306.0,6955.0
2021-09-11,Rudraprayag,,,1217.0,,,,,67545.0,40424.0,93427.0,20574.0,1,2462,2137.0,3.0,2685.0,2062.0
2021-09-11,Tehri,,,1463.0,,,,,151022.0,96999.0,194490.0,22876.0,3,6246,5646.0,6.0,4911.0,4333.0
2021-09-11,Total,,,67759.0,,,,,2581500.0,1536958.0,4099196.0,553980.0,136,120177,101823.0,766.0,187855.0,148065.0
2021-09-11,US Nagar,,,14218.0,,,,,377934.0,163896.0,760519.0,64389.0,23,12433,9963.0,312.0,34652.0,23788.0
2021-09-11,Uttarkashi,,,1663.0,,,,,86039.0,64296.0,130923.0,24584.0,0,3460,3366.0,4.0,4984.0,4535.0
2021-09-12,Almora,,,1076.0,,,,,173481.0,107846.0,168782.0,29160.0,1,6017,5301.0,12.0,9944.0,8015.0
2021-09-12,Bageshwar,,,644.0,,,,,75274.0,54741.0,99740.0,21667.0,1,2514,2395.0,0.0,2317.0,2167.0
2021-09-12,Chamoli,,,463.0,,,,,109110.0,88421.0,142723.0,24141.0,1,3987,3985.0,3.0,6486.0,6238.0
2021-09-12,Champawat,,,523.0,,,,,69817.0,43814.0,94003.0,20238.0,0,2244,1934.0,13.0,7463.0,5657.0
2021-09-12,Dehradun,,,5724.0,,,,,501030.0,334711.0,812358.0,140210.0,19,37213,31624.0,40.0,30622.0,25788.0
2021-09-12,Haridwar,,,15021.0,,,,,418570.0,199733.0,868805.0,77135.0,15,17423,13702.0,54.0,48324.0,37904.0
2021-09-12,Nainital,,,2502.0,,,,,251817.0,155363.0,386145.0,62106.0,12,14180,11021.0,64.0,20082.0,15104.0
2021-09-12,Pauri,,,58.0,,,,,183857.0,120107.0,203495.0,28314.0,0,7908,7195.0,0.0,7080.0,5704.0
2021-09-12,Pithoragarh,,,1621.0,,,,,118909.0,70075.0,156024.0,27607.0,6,4092,3607.0,6.0,8306.0,6961.0
2021-09-12,Rudraprayag,,,599.0,,,,,67558.0,40487.0,93479.0,21045.0,0,2462,2137.0,1.0,2685.0,2063.0
2021-09-12,Tehri,,,176.0,,,,,151033.0,97007.0,194587.0,22936.0,1,6246,5647.0,0.0,4911.0,4333.0
2021-09-12,Total,,,36981.0,,,,,2585501.0,1541283.0,4116036.0,565795.0,77,120179,101898.0,363.0,187858.0,148425.0
2021-09-12,US Nagar,,,7423.0,,,,,378966.0,164550.0,764642.0,66003.0,21,12433,9984.0,167.0,34654.0,23953.0
2021-09-12,Uttarkashi,,,1151.0,,,,,86079.0,64428.0,131253.0,25233.0,0,3460,3366.0,3.0,4984.0,4538.0
2021-09-13,Almora,,,2625.0,,,,,173858.0,108268.0,169592.0,30176.0,1,6017,5302.0,23.0,9944.0,8038.0
2021-09-13,Bageshwar,,,1000.0,,,,,75290.0,54855.0,99801.0,22476.0,0,2514,2395.0,2.0,2317.0,2169.0
2021-09-13,Chamoli,,,1485.0,,,,,109184.0,88584.0,143039.0,25073.0,0,3987,3985.0,3.0,6486.0,6241.0
2021-09-13,Champawat,,,1182.0,,,,,69856.0,43980.0,94238.0,20980.0,2,2244,1936.0,29.0,7463.0,5686.0
2021-09-13,Dehradun,,,13039.0,,,,,501945.0,335723.0,816520.0,147160.0,41,37213,31665.0,67.0,30622.0,25855.0
2021-09-13,Haridwar,,,15506.0,,,,,420008.0,202022.0,876166.0,81553.0,17,17423,13719.0,49.0,48325.0,37952.0
2021-09-13,Nainital,,,6162.0,,,,,252329.0,156095.0,388256.0,64913.0,19,14180,11040.0,120.0,20082.0,15224.0
2021-09-13,Pauri,,,3980.0,,,,,184326.0,120650.0,204740.0,30037.0,7,7909,7201.0,22.0,7080.0,5726.0
2021-09-13,Pithoragarh,,,3171.0,,,,,119378.0,70523.0,157079.0,28806.0,1,4092,3608.0,14.0,8306.0,6975.0
2021-09-13,Rudraprayag,,,790.0,,,,,67575.0,40553.0,93564.0,21667.0,1,2462,2138.0,4.0,2685.0,2067.0
2021-09-13,Tehri,,,2902.0,,,,,151292.0,97366.0,195658.0,24149.0,2,6246,5649.0,6.0,4911.0,4339.0
2021-09-13,Total,,,64535.0,,,,,2591407.0,1548719.0,4140449.0,592575.0,283,120180,102180.0,561.0,187859.0,148985.0
2021-09-13,US Nagar,,,11280.0,,,,,380245.0,165542.0,770206.0,69448.0,191,12433,10175.0,217.0,34654.0,24170.0
2021-09-13,Uttarkashi,,,1413.0,,,,,86121.0,64558.0,131590.0,26137.0,1,3460,3367.0,5.0,4984.0,4543.0
2021-09-14,Almora,,,2731.0,,,,,174176.0,108576.0,170385.0,31488.0,2,6017,5304.0,23.0,9944.0,8061.0
2021-09-14,Bageshwar,,,1149.0,,,,,75308.0,54947.0,99852.0,23464.0,0,2514,2395.0,1.0,2317.0,2170.0
2021-09-14,Chamoli,,,1569.0,,,,,109247.0,88855.0,143337.0,26010.0,0,3987,3985.0,6.0,6486.0,6247.0
2021-09-14,Champawat,,,1161.0,,,,,69885.0,44150.0,94481.0,21699.0,1,2244,1937.0,19.0,7463.0,5705.0
2021-09-14,Dehradun,,,14085.0,,,,,502759.0,336642.0,820796.0,155236.0,35,37213,31700.0,48.0,30622.0,25903.0
2021-09-14,Haridwar,,,17525.0,,,,,421272.0,204617.0,883070.0,88315.0,10,17423,13729.0,75.0,48325.0,38027.0
2021-09-14,Nainital,,,6486.0,,,,,252839.0,156638.0,390244.0,68358.0,12,14180,11052.0,107.0,20082.0,15331.0
2021-09-14,Pauri,,,3592.0,,,,,184801.0,121055.0,206115.0,31374.0,4,7910,7204.0,17.0,7081.0,5742.0
2021-09-14,Pithoragarh,,,2715.0,,,,,119736.0,70845.0,157931.0,29989.0,0,4092,3608.0,10.0,8306.0,6985.0
2021-09-14,Rudraprayag,,,1491.0,,,,,67593.0,40709.0,93706.0,22842.0,2,2462,2140.0,7.0,2685.0,2074.0
2021-09-14,Tehri,,,2250.0,,,,,151466.0,97654.0,196376.0,25219.0,0,6246,5649.0,4.0,4911.0,4343.0
2021-09-14,Total,,,69701.0,,,,,2596863.0,1556262.0,4164186.0,625540.0,154,120182,102332.0,553.0,187860.0,149537.0
2021-09-14,US Nagar,,,13009.0,,,,,381622.0,166731.0,775914.0,74183.0,85,12434,10259.0,231.0,34654.0,24401.0
2021-09-14,Uttarkashi,,,1938.0,,,,,86159.0,64843.0,131979.0,27363.0,3,3460,3370.0,5.0,4984.0,4548.0
2021-09-15,Almora,,,2313.0,,,,,174411.0,108946.0,171020.0,32561.0,68,6017,5372.0,29.0,9944.0,8090.0
2021-09-15,Bageshwar,,,1004.0,,,,,75323.0,55043.0,99908.0,24301.0,1,2514,2396.0,1.0,2317.0,2171.0
2021-09-15,Chamoli,,,1255.0,,,,,109320.0,89011.0,143723.0,26650.0,0,3987,3985.0,6.0,6486.0,6253.0
2021-09-15,Champawat,,,1060.0,,,,,69937.0,44312.0,94728.0,22298.0,1,2244,1938.0,16.0,7463.0,5721.0
2021-09-15,Dehradun,,,12028.0,,,,,503367.0,337495.0,823689.0,162910.0,51,37213,31751.0,64.0,30622.0,25967.0
2021-09-15,Haridwar,,,15215.0,,,,,422303.0,206698.0,888291.0,95197.0,17,17423,13746.0,57.0,48325.0,38084.0
2021-09-15,Nainital,,,6922.0,,,,,253341.0,157327.0,392133.0,72200.0,14,14180,11066.0,78.0,20082.0,15409.0
2021-09-15,Pauri,,,2453.0,,,,,185127.0,121243.0,207044.0,32384.0,3,7910,7207.0,4.0,7081.0,5746.0
2021-09-15,Pithoragarh,,,2081.0,,,,,119998.0,71106.0,158581.0,30897.0,1,4092,3609.0,10.0,8306.0,6995.0
2021-09-15,Rudraprayag,,,1347.0,,,,,67616.0,40871.0,93806.0,23904.0,2,2462,2142.0,7.0,2685.0,2081.0
2021-09-15,Tehri,,,2115.0,,,,,151620.0,97922.0,197031.0,26257.0,10,6246,5659.0,11.0,4911.0,4354.0
2021-09-15,Total,,,61358.0,,,,,2601328.0,1563013.0,4183056.0,656812.0,219,120182,102551.0,479.0,187863.0,150013.0
2021-09-15,US Nagar,,,12754.0,,,,,382790.0,168115.0,780955.0,79344.0,50,12434,10309.0,192.0,34657.0,24590.0
2021-09-15,Uttarkashi,,,811.0,,,,,86175.0,64924.0,132147.0,27909.0,1,3460,3371.0,4.0,4984.0,4552.0
2021-09-16,Almora,,,3667.0,,,,,174778.0,109737.0,171930.0,34160.0,2,6017,5374.0,31.0,9944.0,8121.0
2021-09-16,Bageshwar,,,1286.0,,,,,75342.0,55151.0,99982.0,25386.0,1,2514,2397.0,1.0,2317.0,2172.0
2021-09-16,Chamoli,,,895.0,,,,,109346.0,89095.0,143880.0,27278.0,0,3987,3985.0,3.0,6486.0,6256.0
2021-09-16,Champawat,,,1478.0,,,,,69991.0,44521.0,94986.0,23255.0,1,2244,1939.0,30.0,7463.0,5751.0
2021-09-16,Dehradun,,,12416.0,,,,,504010.0,338294.0,826799.0,170774.0,41,37213,31792.0,52.0,30623.0,26018.0
2021-09-16,Haridwar,,,12039.0,,,,,423033.0,208410.0,891812.0,101273.0,8,17423,13754.0,35.0,48325.0,38119.0
2021-09-16,Nainital,,,7645.0,,,,,253829.0,158114.0,394047.0,76656.0,9,14180,11075.0,93.0,20083.0,15501.0
2021-09-16,Pauri,,,1270.0,,,,,185215.0,121337.0,207425.0,33091.0,2,7910,7209.0,6.0,7081.0,5752.0
2021-09-16,Pithoragarh,,,1976.0,,,,,120182.0,71317.0,159142.0,31917.0,2,4092,3611.0,8.0,8306.0,7003.0
2021-09-16,Rudraprayag,,,1155.0,,,,,67632.0,40988.0,93896.0,24836.0,2,2462,2144.0,1.0,2685.0,2082.0
2021-09-16,Tehri,,,3977.0,,,,,151793.0,99099.0,197905.0,28010.0,205,6246,5864.0,53.0,4911.0,4407.0
2021-09-16,Total,,,59743.0,,,,,2605076.0,1570480.0,4198803.0,689593.0,325,120182,102876.0,480.0,187865.0,150491.0
2021-09-16,US Nagar,,,11147.0,,,,,383727.0,169212.0,784711.0,84701.0,48,12434,10357.0,159.0,34657.0,24749.0
2021-09-16,Uttarkashi,,,792.0,,,,,86198.0,65205.0,132288.0,28256.0,4,3460,3375.0,8.0,4984.0,4560.0
2021-09-17,Almora,,,4435.0,,,,,175326.0,110652.0,173216.0,35846.0,4,6017,5378.0,29.0,9944.0,8150.0
2021-09-17,Bageshwar,,,3597.0,,,,,75395.0,55782.0,100293.0,27988.0,3,2514,2400.0,7.0,2317.0,2179.0
2021-09-17,Chamoli,,,8469.0,,,,,109594.0,90045.0,145134.0,33295.0,3,3987,3988.0,11.0,6486.0,6267.0
2021-09-17,Champawat,,,2988.0,,,,,70068.0,45045.0,95469.0,25159.0,170,2244,2109.0,28.0,7463.0,5779.0
